,New Hampshire,forecast,interval_low,interval_high
2020-01-22,0.0,0.12336841970682144,-0.004430949687957764,0.4321884512901306
2020-01-23,0.0,-0.3097342848777771,-1.2761272192001343,-0.011158406734466553
2020-01-24,0.0,-0.023176753893494606,-0.1471402645111084,0.027653634548187256
2020-01-25,0.0,-0.871921181678772,-4.4654765129089355,0.054035574197769165
2020-01-26,0.0,-0.004359620623290539,-0.05549907684326172,0.039214104413986206
2020-01-27,0.0,-0.006303328089416027,-0.040385305881500244,0.041464418172836304
2020-01-28,0.0,-0.006990468595176935,-0.046203434467315674,0.056753844022750854
2020-01-29,0.0,0.019412487745285034,-0.045797526836395264,0.07951989769935608
2020-01-30,0.0,-0.28857648372650146,-1.4595270156860352,0.0586303174495697
2020-01-31,0.0,2.239626169204712,-1.0875505208969116,12.297112464904785
2020-02-01,0.0,0.12873582541942596,-0.025547146797180176,0.7001005411148071
2020-02-02,0.0,0.32904380559921265,-0.04572188854217529,1.5939120054244995
2020-02-03,0.0,0.007864254526793957,-0.055315375328063965,0.09250697493553162
2020-02-04,0.0,-0.008584225550293922,-0.03933209180831909,0.012311160564422607
2020-02-05,0.0,-0.021678214892745018,-0.06850498914718628,0.018918544054031372
2020-02-06,0.0,-0.019493645057082176,-0.11541807651519775,0.018326908349990845
2020-02-07,0.0,-0.3880750238895416,-2.027705430984497,0.11051502823829651
2020-02-08,0.0,-0.5677757859230042,-2.812809467315674,0.11637014150619507
2020-02-09,0.0,-1.7055416107177734,-10.488348960876465,1.7018235921859741
2020-02-10,0.0,-0.4891417920589447,-2.428161144256592,0.05255725979804993
2020-02-11,0.0,-0.11830087751150131,-0.5063557624816895,0.06987208127975464
2020-02-12,0.0,-0.34423351287841797,-1.05527663230896,0.18608635663986206
2020-02-13,0.0,0.038703758269548416,-0.19311261177062988,0.1780962347984314
2020-02-14,0.0,-0.006393301300704479,-0.20591628551483154,0.2597975730895996
2020-02-15,0.0,0.018338436260819435,-0.08878260850906372,0.0891241729259491
2020-02-16,0.0,-1.5595369338989258,-6.968411922454834,0.0721215009689331
2020-02-17,0.0,-0.020174914970993996,-0.06656330823898315,0.017766118049621582
2020-02-18,0.0,-0.011934369802474976,-0.03437960147857666,0.0042573511600494385
2020-02-19,0.0,-0.22708146274089813,-1.7381629943847656,0.7703211307525635
2020-02-20,0.0,-0.01921754516661167,-0.09792524576187134,0.042164742946624756
2020-02-21,0.0,-0.04321708530187607,-0.15785938501358032,0.15399834513664246
2020-02-22,0.0,0.0014059782261028886,-0.026918411254882812,0.04194915294647217
2020-02-23,0.0,-0.028390442952513695,-0.12532758712768555,0.05266547203063965
2020-02-24,0.0,-0.1781039535999298,-0.5398168563842773,0.05417311191558838
2020-02-25,0.0,-0.30176907777786255,-1.2733983993530273,0.04182782769203186
2020-02-26,0.0,0.031735122203826904,-0.033473849296569824,0.11116242408752441
2020-02-27,0.0,3.896029233932495,0.02020972967147827,19.230493545532227
2020-02-28,0.0,0.4696003794670105,-0.21698009967803955,2.552987813949585
2020-02-29,0.0,-0.2521533668041229,-1.693777322769165,0.5328077077865601
2020-03-01,0.0,0.31101399660110474,-3.153085708618164e-05,1.4714674949645996
2020-03-02,1.0,1.0611436367034912,0.9735857844352722,1.230259656906128
2020-03-03,2.0,1.7969127893447876,0.8965663313865662,2.0873146057128906
2020-03-04,2.0,1.943716049194336,1.6084158420562744,2.1955490112304688
2020-03-05,2.0,2.056320905685425,1.9738441705703735,2.2703018188476562
2020-03-06,2.0,1.7371011972427368,1.0729146003723145,2.112421751022339
2020-03-07,2.0,1.9277331829071045,1.4730255603790283,2.1429452896118164
2020-03-08,4.0,4.011109352111816,3.9464781284332275,4.044992923736572
2020-03-09,4.0,3.194700241088867,1.7158300876617432,4.053239345550537
2020-03-10,4.0,4.333733558654785,4.001346588134766,4.950738430023193
2020-03-11,5.0,5.25875186920166,4.4652204513549805,6.807499408721924
2020-03-12,6.0,6.013378620147705,5.866312026977539,6.161183834075928
2020-03-13,6.0,6.482624053955078,5.842938423156738,8.116037368774414
2020-03-14,7.0,6.865692138671875,6.747185230255127,7.026474475860596
2020-03-15,7.0,12.705087661743164,6.924716949462891,35.57762145996094
2020-03-16,17.0,17.035018920898438,16.887807846069336,17.2330265045166
2020-03-17,26.0,29.620464324951172,25.69070053100586,37.63833999633789
2020-03-18,37.0,37.17007064819336,36.8839225769043,37.48048400878906
2020-03-19,42.0,41.874290466308594,41.71381759643555,41.993587493896484
2020-03-20,53.0,54.58470916748047,52.93415832519531,60.57757568359375
2020-03-21,61.0,61.009864807128906,60.9245491027832,61.08987808227539
2020-03-22,73.0,73.0424575805664,72.96770477294922,73.10079956054688
2020-03-23,101.0,87.84078979492188,65.75354766845703,101.00540161132812
2020-03-24,101.0,105.8476333618164,100.87644958496094,111.0802230834961
2020-03-25,108.0,114.7398681640625,107.91095733642578,141.61097717285156
2020-03-26,137.0,131.29519653320312,108.44062805175781,137.15988159179688
2020-03-27,158.0,170.41256713867188,157.88180541992188,191.32376098632812
2020-03-28,187.0,192.26797485351562,186.92042541503906,213.37631225585938
2020-03-29,214.0,213.9915008544922,213.92295837402344,214.04730224609375
2020-03-30,314.0,322.58111572265625,313.9536437988281,356.95953369140625
2020-03-31,357.0,323.7041015625,310.09332275390625,357.001708984375
2020-04-01,367.0,444.4165954589844,366.963134765625,532.0616455078125
2020-04-02,479.0,478.9737854003906,478.818359375,479.0823669433594
2020-04-03,479.0,492.79156494140625,478.9098205566406,547.9083251953125
2020-04-04,540.0,529.554443359375,487.24859619140625,540.4877319335938
2020-04-05,621.0,632.5997924804688,620.9201049804688,679.1492309570312
2020-04-06,715.0,715.0271606445312,714.7474975585938,715.2120971679688
2020-04-07,715.0,732.9568481445312,714.945556640625,748.6846313476562
2020-04-08,747.0,747.0511474609375,746.7849731445312,747.5099487304688
2020-04-09,819.0,803.9617919921875,744.2516479492188,819.0660400390625
2020-04-10,819.0,833.5078125,818.8599853515625,883.6409301757812
2020-04-11,885.0,898.435546875,884.6060791015625,952.5330810546875
2020-04-12,929.0,929.0826416015625,929.0173950195312,929.114013671875
2020-04-13,985.0,984.7451171875,984.1355590820312,985.0415649414062
2020-04-14,922.0,965.2640380859375,922.1069946289062,1136.8204345703125
2020-04-15,1139.0,1137.8695068359375,1133.962646484375,1138.99658203125
2020-04-16,1139.0,1169.6171875,1138.9410400390625,1291.8336181640625
2020-04-17,1287.0,1298.6929931640625,1286.806396484375,1345.3482666015625
2020-04-18,1342.0,1342.0089111328125,1341.633544921875,1342.3597412109375
2020-04-19,1390.0,1420.3040771484375,1389.7708740234375,1541.630126953125
2020-04-20,1447.0,1479.5391845703125,1447.068603515625,1552.1962890625
2020-04-21,1490.0,1523.7451171875,1489.96533203125,1586.393310546875
2020-04-22,1588.0,1587.68701171875,1587.532958984375,1587.8935546875
2020-04-23,1670.0,1681.7392578125,1670.1641845703125,1727.5960693359375
2020-04-24,1720.0,1719.9208984375,1719.3900146484375,1720.4298095703125
2020-04-25,1797.0,1810.3443603515625,1796.6412353515625,1863.8065185546875
2020-04-26,1864.0,1864.003662109375,1863.7027587890625,1864.2086181640625
2020-04-27,1938.0,1947.026611328125,1937.8699951171875,1964.37353515625
2020-04-28,2010.0,2011.588134765625,2009.9677734375,2017.627685546875
2020-04-29,2058.0,2052.19873046875,2029.0142822265625,2058.141845703125
2020-04-30,2146.0,2087.9990234375,1999.1390380859375,2146.05615234375
2020-05-01,2310.0,2328.091552734375,2309.896240234375,2400.39599609375
2020-05-02,2429.0,2440.288330078125,2428.70751953125,2485.583251953125
2020-05-03,2518.0,2517.9609375,2517.740966796875,2518.194580078125
2020-05-04,2588.0,2546.40966796875,2380.1240234375,2588.040283203125
2020-05-05,2636.0,2679.302734375,2635.517822265625,2762.760009765625
2020-05-06,2741.0,2765.486083984375,2740.95703125,2862.88623046875
2020-05-07,2843.0,2842.972412109375,2842.6953125,2843.625244140625
2020-05-08,2947.0,2934.951416015625,2817.6064453125,3016.076171875
2020-05-09,3011.0,3029.82080078125,3010.384765625,3101.67138671875
2020-05-10,3071.0,3070.88134765625,3070.418701171875,3071.1787109375
2020-05-11,3160.0,3183.1240234375,3159.92724609375,3275.07373046875
2020-05-12,3239.0,3250.736328125,3238.78564453125,3297.954345703125
2020-05-13,3299.0,3320.12109375,3298.69775390625,3404.312744140625
2020-05-14,3382.0,3414.26953125,3381.6728515625,3471.225830078125
2020-05-15,3453.0,3452.89697265625,3452.5263671875,3453.3203125
2020-05-16,3556.0,3556.065673828125,3555.7705078125,3556.404296875
2020-05-17,3596.0,3621.97412109375,3595.875,3725.6748046875
2020-05-18,3652.0,3653.9375,3651.6142578125,3662.017333984375
2020-05-19,3721.0,3721.071044921875,3720.829345703125,3721.4091796875
2020-05-20,3868.0,3867.946533203125,3867.43017578125,3868.14892578125
2020-05-21,3935.0,3972.753173828125,3934.697021484375,4124.25146484375
2020-05-22,4014.0,4014.23046875,4013.96337890625,4014.5380859375
2020-05-23,4089.0,4088.85888671875,4088.54443359375,4089.11181640625
2020-05-24,4149.0,4148.9990234375,4148.93896484375,4149.03857421875
2020-05-25,4197.0,4190.80322265625,4165.72802734375,4197.35986328125
2020-05-26,4231.0,4282.845703125,4225.51806640625,4485.48583984375
2020-05-27,4286.0,4285.9560546875,4285.58544921875,4286.35791015625
2020-05-28,4389.0,4435.77783203125,4388.5703125,4623.32080078125
2020-05-29,4492.0,4490.4228515625,4483.9267578125,4492.25390625
2020-05-30,4492.0,4492.134765625,4492.0263671875,4492.376953125
2020-05-31,4651.0,4619.74609375,4495.0185546875,4650.9619140625
2020-06-01,4685.0,4684.96630859375,4684.90185546875,4685.04443359375
2020-06-02,4749.0,4749.94091796875,4722.61865234375,4779.859375
2020-06-03,4795.0,4799.4697265625,4627.330078125,5039.15966796875
2020-06-04,4876.0,4949.24609375,4875.61083984375,5166.84716796875
2020-06-05,4953.0,4953.11474609375,4952.72900390625,4953.3955078125
2020-06-06,5019.0,5015.4033203125,5001.53955078125,5019.0615234375
2020-06-07,5043.0,5043.0634765625,5042.94580078125,5043.21240234375
2020-06-08,5079.0,5073.4130859375,5051.00537109375,5079.08740234375
2020-06-09,5079.0,5119.740234375,5078.9033203125,5189.17724609375
2020-06-10,5178.0,5179.81787109375,5177.64892578125,5186.96484375
2020-06-11,5209.0,5209.04638671875,5208.85302734375,5209.275390625
2020-06-12,5251.0,5243.9609375,5216.0791015625,5251.1396484375
2020-06-13,5299.0,5302.26806640625,5298.9541015625,5315.2763671875
2020-06-14,5318.0,5318.0048828125,5317.97802734375,5318.05224609375
2020-06-15,5345.0,5345.0595703125,5344.955078125,5345.21728515625
2020-06-16,5364.0,5361.8310546875,5293.01953125,5424.5966796875
2020-06-17,5436.0,5442.67236328125,5436.0,5468.9140625
