,Alaska,forecast,interval_low,interval_high
2020-03-27,58.0,1729.1367618911165,,
2020-03-28,85.0,1736.2525872438907,,
2020-03-29,102.0,1725.7738274433968,,
2020-03-30,114.0,1731.584621052749,,
2020-03-31,119.0,1734.6279095094114,,
2020-04-01,132.0,1742.1243702148063,,
2020-04-02,143.0,1728.5393646056405,,
2020-04-03,157.0,1735.3740882502775,,
2020-04-04,171.0,1735.467058950655,,
2020-04-05,185.0,1736.5955909637366,,
2020-04-06,190.0,1733.4307613249327,,
2020-04-07,213.0,1739.5212179064442,,
2020-04-08,226.0,1727.8974812563229,,
2020-04-09,235.0,1734.8147709172683,,
2020-04-10,246.0,1738.2091375312564,,
2020-04-11,257.0,1738.1745923872627,,
2020-04-12,272.0,1731.7309533115947,,
2020-04-13,277.0,1734.3794565100739,,
2020-04-14,285.0,1740.6855017389091,,
2020-04-15,293.0,1736.8683985513903,,
2020-04-16,300.0,1735.7747565709378,,
2020-04-17,309.0,1735.2428897921393,,
2020-04-18,314.0,1737.050689146351,,
2020-04-19,319.0,1737.1201951314256,,
2020-04-20,321.0,1736.6241646121493,,
2020-04-21,329.0,1737.8379145800106,,
2020-04-22,335.0,1733.2770687243606,,
2020-04-23,337.0,1735.7798053121073,,
2020-04-24,339.0,1737.7904858559434,,
2020-04-25,339.0,1737.6183857765848,,
2020-04-26,340.0,1735.9329354990937,,
2020-04-27,345.0,1736.0819129356591,,
2020-04-28,351.0,1734.587963897634,,
2020-04-29,355.0,1733.8369143838504,,
2020-04-30,355.0,1735.7665138653679,,
2020-05-01,364.0,1737.268284036575,,
2020-05-02,365.0,1730.6729548618341,,
2020-05-03,368.0,1735.9478320379274,,
2020-05-04,370.0,1735.9615757342567,,
2020-05-05,371.0,1736.8055434243263,,
2020-05-06,372.0,1734.3125895695016,,
2020-05-07,374.0,1737.1538113496374,,
2020-05-08,377.0,1735.0957600895085,,
2020-05-09,378.0,1734.7752818363401,,
2020-05-10,379.0,1736.1307454907624,,
2020-05-11,379.0,1735.77563101248,,
2020-05-12,383.0,1735.6948166953039,,
2020-05-13,383.0,1733.1795029730959,,
2020-05-14,383.0,1736.3862675215041,,
2020-05-15,388.0,1736.164744026593,,
2020-05-16,388.0,1733.1572457367884,,
2020-05-17,388.0,1735.1708397938871,,
2020-05-18,388.0,1736.7804790301493,,
2020-05-19,400.0,1735.8547295015546,,
2020-05-20,401.0,1727.7777063761798,,
2020-05-21,401.0,1737.21727638342,,
2020-05-22,403.0,1737.6564003385686,,
2020-05-23,407.0,1735.1820743767823,,
2020-05-24,407.0,1730.8655977351063,,
2020-05-25,408.0,1738.1189998940652,,
2020-05-26,410.0,1736.7156852606308,,
2020-05-27,411.0,1734.684413809605,,
2020-05-28,424.0,1734.878883840893,,
2020-05-29,429.0,1729.7246575257377,,
2020-05-30,433.0,1734.7607492855814,,
2020-05-31,459.0,1735.762573047221,,
2020-06-01,466.0,1723.5773741982234,,
2020-06-02,486.0,1733.4651919102948,,
2020-06-03,504.0,1731.2790836546053,,
2020-06-04,512.0,1732.271203711749,,
2020-06-05,523.0,1733.264843593436,,
2020-06-06,535.0,1738.881190533697,,
2020-06-07,543.0,1732.699176707212,,
2020-06-08,562.0,1736.97166804068,,
2020-06-09,572.0,1733.4230992747987,,
2020-06-10,592.0,1736.8472842032475,,
2020-06-11,609.0,1731.2386436652864,,
2020-06-12,624.0,1734.3376843353299,,
2020-06-13,653.0,1732.9743500084455,,
2020-06-14,660.0,1728.9349591912385,,
2020-06-15,663.0,1739.226084782337,,
2020-06-16,675.0,1742.6974489568913,,
2020-06-17,695.0,1735.3171097266427,,
2020-06-18,707.0,1726.9556366886277,,
2020-06-19,720.0,1740.701717131891,,
2020-06-20,741.0,1738.796177813572,,
2020-06-21,752.0,1729.655457386911,,
2020-06-22,758.0,1734.6779567547942,,
2020-06-23,760.0,1740.9116594033972,,
2020-06-24,789.0,1740.5157220788578,,
2020-06-25,813.0,1722.185907858584,,
2020-06-26,833.0,1731.1177015228923,,
2020-06-27,851.0,1736.4903927783103,,
2020-06-28,880.0,1737.1936695958793,,
2020-06-29,901.0,1722.7878445704582,,
2020-06-30,937.0,1733.498694449779,,
2020-07-01,975.0,1728.0800416336856,,
2020-07-02,1014.0,1728.7139192116717,,
2020-07-03,1060.0,1727.5463446609513,,
2020-07-04,1107.0,1728.7326115945323,,
2020-07-05,1134.0,1725.6719617149079,,
2020-07-06,1162.0,1739.9842144848194,,
2020-07-07,1180.0,1738.911901420348,,
2020-07-08,1222.0,1740.9751519392805,,
2020-07-09,1268.0,1727.2999299311236,,
2020-07-10,1323.0,1732.1747490065286,,
2020-07-11,1385.0,1727.4944773680966,,
2020-07-12,1479.0,1727.6299730238347,,
2020-07-13,1539.0,1705.1742185940193,,
2020-07-14,1579.0,1731.8941729464427,,
2020-07-15,1631.0,1744.2507732545891,,
2020-07-16,1693.0,1733.2928369489912,,
2020-07-17,1734.0,1720.4006144809032,,
2020-07-18,1796.0,1748.5773782898377,,
2020-07-19,,1862.2950024263043,1849.0451256717756,1875.544879180833
2020-07-20,,1922.8769996865244,1899.4360670705094,1946.3179323025395
2020-07-21,,1980.949658552756,1947.4827369456364,2014.4165801598758
2020-07-22,,2045.2668480528287,2001.0698526525273,2089.4638434531303
2020-07-23,,2103.8942061500625,2048.412498261234,2159.375914038891
2020-07-24,,2161.5402605435197,2096.1242577418066,2226.956263345233
2020-07-25,,2222.1035487314152,2146.3733498768834,2297.833747585947
