,Nevada,forecast,interval_low,interval_high
2020-04-02,7.0,6.598789215087891,4.999608039855957,7.000350475311279
2020-04-03,5.0,4.457057952880859,2.29175066947937,5.002678871154785
2020-04-04,3.0,4.239903450012207,2.8612060546875,6.2434186935424805
2020-04-05,0.0,2.2000274658203125,0.002672135829925537,6.253336429595947
2020-04-06,0.0,0.00754580507054925,0.00026789307594299316,0.011534363031387329
2020-04-07,26.0,21.027212142944336,1.2298696041107178,25.986391067504883
2020-04-08,0.0,2.3491013050079346,0.0002823173999786377,11.704209327697754
2020-04-09,9.0,9.008220672607422,9.000371932983398,9.01741886138916
2020-04-10,9.0,9.291475296020508,8.960537910461426,10.51329517364502
2020-04-11,12.0,12.004888534545898,11.995651245117188,12.024797439575195
2020-04-12,10.0,8.908611297607422,4.620203971862793,10.000323295593262
2020-04-13,2.0,2.891517162322998,2.0072522163391113,6.396905899047852
2020-04-14,12.0,11.979207038879395,11.969101905822754,11.98673152923584
2020-04-15,5.0,5.902674674987793,5.018415927886963,7.97404146194458
2020-04-16,6.0,5.976374626159668,5.895208358764648,6.043797016143799
2020-04-17,5.0,5.011481285095215,4.9840850830078125,5.026918411254883
2020-04-18,9.0,8.767576217651367,6.95776891708374,9.91755199432373
2020-04-19,7.0,6.329417705535889,3.6335411071777344,7.008020877838135
2020-04-20,1.0,0.3212479054927826,-2.378966808319092,1.0030841827392578
2020-04-21,4.0,5.595707893371582,4.017110824584961,8.867757797241211
2020-04-22,9.0,11.14445972442627,8.987038612365723,19.730762481689453
2020-04-23,23.0,19.387226104736328,5.06357479095459,22.972633361816406
2020-04-24,2.0,5.710702896118164,2.010300636291504,14.606782913208008
2020-04-25,8.0,8.575993537902832,7.975112438201904,10.92875862121582
2020-04-26,1.0,3.003497362136841,0.999657928943634,6.03975248336792
2020-04-27,0.0,0.012148767709732056,0.002809077501296997,0.019791901111602783
2020-04-28,13.0,12.0532865524292,8.347427368164062,12.982942581176758
2020-04-29,11.0,11.663492202758789,11.00180721282959,14.28251838684082
2020-04-30,13.0,12.630633354187012,11.148548126220703,13.008376121520996
2020-05-01,3.0,3.676535129547119,2.994483232498169,6.374627113342285
2020-05-02,9.0,6.96585750579834,3.891615867614746,9.004352569580078
2020-05-03,3.0,2.3355422019958496,-0.35344165563583374,3.0164589881896973
2020-05-04,7.0,4.340506076812744,-0.6681132316589355,6.999105930328369
2020-05-05,5.0,5.497796058654785,4.9999542236328125,7.424789905548096
2020-05-06,19.0,13.950884819030762,3.6258857250213623,18.98530387878418
2020-05-07,8.0,7.2793755531311035,3.8908274173736572,8.51055908203125
2020-05-08,-3.0,-1.2771801948547363,-2.987628936767578,5.518825054168701
2020-05-09,19.0,16.229944229125977,5.243041038513184,18.989154815673828
2020-05-10,-3.0,-2.9940314292907715,-2.9980130195617676,-2.9882614612579346
2020-05-11,2.0,2.016211986541748,2.003218173980713,2.0332393646240234
2020-05-12,9.0,7.865715026855469,5.361823558807373,8.992368698120117
2020-05-13,10.0,9.986241340637207,9.961573600769043,9.998295783996582
2020-05-14,2.0,2.0271284580230713,2.017742395401001,2.0361623764038086
2020-05-15,10.0,6.352831840515137,0.6037498116493225,9.97777271270752
2020-05-16,4.0,4.685188293457031,4.000713348388672,7.355829238891602
2020-05-17,3.0,1.7182989120483398,-3.3971214294433594,3.0042715072631836
2020-05-18,8.0,7.978693962097168,7.969626426696777,7.989604473114014
2020-05-19,0.0,0.026586204767227173,0.01330605149269104,0.034425586462020874
2020-05-20,19.0,16.488183975219727,6.547794342041016,18.98400115966797
2020-05-21,6.0,6.375629425048828,5.071580410003662,8.829697608947754
2020-05-22,3.0,2.289722442626953,-0.5811309814453125,3.020599126815796
2020-05-23,1.0,1.7299554347991943,1.001251220703125,4.61700439453125
2020-05-24,-7.0,-7.000846862792969,-7.00623083114624,-6.9960432052612305
2020-05-25,14.0,6.441959381103516,0.735992968082428,13.99770736694336
2020-05-26,0.0,1.822595238685608,-0.0015652775764465332,9.082924842834473
2020-05-27,8.0,8.373106002807617,7.972591876983643,9.92139720916748
2020-05-28,4.0,5.092440128326416,3.985588788986206,9.481439590454102
2020-05-29,0.0,1.5750998258590698,0.011014968156814575,7.804948329925537
2020-05-30,11.0,9.50903606414795,3.599832534790039,10.992400169372559
2020-05-31,0.0,1.5915106534957886,-0.012988150119781494,7.951266765594482
2020-06-01,0.0,0.002732694149017334,-0.0029190778732299805,0.011666536331176758
2020-06-02,0.0,1.406319499015808,0.001908332109451294,6.994510173797607
2020-06-03,14.0,9.436731338500977,2.425978899002075,13.994180679321289
2020-06-04,-1.0,1.9551877975463867,-0.9842135906219482,7.420222282409668
2020-06-05,6.0,4.541499137878418,-1.2163963317871094,5.992635250091553
2020-06-06,1.0,2.0164809226989746,0.9947913885116577,6.001542568206787
2020-06-07,1.0,0.991075873374939,0.9782741069793701,1.0026991367340088
2020-06-08,4.0,3.9937386512756348,3.980652332305908,4.000310897827148
2020-06-09,4.0,3.574070453643799,1.8774915933609009,4.002773761749268
2020-06-10,3.0,3.0179078578948975,3.001011610031128,3.0276553630828857
2020-06-11,10.0,8.155885696411133,0.9162054061889648,9.97174072265625
2020-06-12,2.0,1.9816690683364868,1.6324856281280518,2.2422993183135986
2020-06-13,1.0,1.632236123085022,1.0013513565063477,4.106760025024414
2020-06-14,1.0,0.6170543432235718,-0.6871614456176758,0.9978269934654236
2020-06-15,2.0,1.9996579885482788,1.9910129308700562,2.007246971130371
2020-06-16,2.0,2.0090651512145996,1.9966907501220703,2.018028736114502
2020-06-17,6.0,5.176486968994141,1.9586676359176636,5.990710258483887
2020-06-18,2.0,2.6405773162841797,2.013033390045166,5.1308183670043945
2020-06-19,4.0,4.372204780578613,3.983156681060791,5.889315605163574
2020-06-20,7.0,6.566651344299316,4.893269062042236,7.0009050369262695
2020-06-21,1.0,1.0024996995925903,0.9969539642333984,1.0077863931655884
2020-06-22,2.0,2.40147066116333,1.7103168964385986,4.16316032409668
2020-06-23,3.0,3.5687243938446045,2.9900074005126953,5.862174987792969
2020-06-24,2.0,2.5426242351531982,1.9945497512817383,4.706937313079834
2020-06-25,1.0,1.8600294589996338,1.0014029741287231,5.239579677581787
2020-06-26,3.0,2.5473828315734863,1.8541582822799683,2.998152017593384
2020-06-27,2.0,2.0074362754821777,1.9966226816177368,2.019876003265381
2020-06-28,0.0,-0.2631811201572418,-1.2744306325912476,0.0028083622455596924
2020-06-29,4.0,3.7377357482910156,2.695549488067627,4.001107215881348
2020-06-30,3.0,3.306889772415161,2.9978373050689697,4.527196884155273
2020-07-01,4.0,7.3670148849487305,4.001830101013184,11.478543281555176
2020-07-02,14.0,12.582797050476074,6.936523914337158,13.997024536132812
2020-07-03,3.0,3.0074069499969482,3.0012764930725098,3.011577606201172
2020-07-04,2.0,3.3951594829559326,1.9996395111083984,8.971711158752441
2020-07-05,4.0,3.9960975646972656,3.985936164855957,4.001324653625488
2020-07-06,3.0,4.030620098114014,2.9917800426483154,7.915131092071533
2020-07-07,11.0,12.115348815917969,10.997620582580566,16.55117416381836
2020-07-08,5.0,6.315809726715088,4.818398475646973,9.093631744384766
2020-07-09,18.0,14.42579460144043,8.724126815795898,17.99740982055664
2020-07-10,8.0,9.197942733764648,7.99316930770874,11.907571792602539
2020-07-11,13.0,12.997385025024414,12.991004943847656,13.0083589553833
2020-07-12,1.0,1.7988622188568115,1.0012034177780151,4.9625725746154785
2020-07-13,0.0,1.8647794723510742,0.00019633769989013672,9.318204879760742
2020-07-14,19.0,18.986454010009766,18.982114791870117,18.991046905517578
2020-07-15,6.0,6.007927894592285,6.001499652862549,6.016060829162598
2020-07-16,8.0,8.910752296447754,6.227083206176758,11.19415283203125
2020-07-17,11.0,9.331400871276855,6.280935764312744,11.003484725952148
2020-07-18,9.0,8.957196235656738,8.76453685760498,9.022125244140625
2020-07-19,1.0,1.376920461654663,0.9925143122673035,2.8888981342315674
2020-07-20,1.0,3.975107192993164,1.0024887323379517,15.858027458190918
2020-07-21,28.0,15.310246467590332,5.739958763122559,28.003664016723633
2020-07-22,,10.966329574584961,6.066263198852539,18.225797653198242
2020-07-23,,13.163675308227539,5.045874118804932,22.961835861206055
2020-07-24,,11.834543228149414,5.4206414222717285,20.546201705932617
2020-07-25,,11.998791694641113,5.404275417327881,19.769643783569336
2020-07-26,,4.651971817016602,-0.4665805697441101,12.921608924865723
2020-07-27,,6.34921932220459,0.7145618200302124,15.255489349365234
2020-07-28,,15.825996398925781,7.204158306121826,28.34993553161621
