,Illinois,forecast,interval_low,interval_high
2020-06-23,137825.0,137937.953125,137402.515625,138339.375
2020-06-24,138540.0,138974.421875,138293.375,139361.859375
2020-06-25,139434.0,139438.078125,139084.859375,139853.578125
2020-06-26,140291.0,140409.0,139940.15625,140670.40625
2020-06-27,141077.0,141310.625,140743.96875,141644.453125
2020-06-28,141723.0,139263.421875,138557.640625,140012.09375
2020-06-29,142461.0,139969.71875,139394.390625,140558.65625
2020-06-30,143185.0,140950.0625,140569.328125,141345.46875
2020-07-01,144013.0,141914.078125,141391.609375,142193.390625
2020-07-02,144882.0,142132.265625,141793.984375,142522.609375
2020-07-03,145750.0,142958.90625,142724.53125,143171.78125
2020-07-04,146612.0,143823.421875,143461.046875,144020.828125
2020-07-05,147251.0,142840.078125,141742.3125,143602.21875
2020-07-06,147865.0,143452.984375,142479.5,144020.765625
2020-07-07,149574.0,144347.71875,144130.953125,144731.15625
2020-07-08,150554.0,145225.796875,144921.953125,145404.84375
2020-07-09,151572.0,145134.859375,144441.453125,145489.921875
2020-07-10,152899.0,145785.4375,145557.734375,145937.609375
2020-07-11,154094.0,146635.140625,146545.125,146715.328125
2020-07-12,155048.0,146838.609375,145273.546875,147631.0
2020-07-13,155931.0,147363.328125,145913.0,148276.5
2020-07-14,156638.0,148134.3125,147675.953125,148501.21875
2020-07-15,157825.0,148921.109375,148857.171875,149022.28125
2020-07-16,159082.0,148472.390625,147353.296875,149281.8125
2020-07-17,160509.0,148922.109375,148394.03125,149371.640625
2020-07-18,161785.0,149738.90625,149518.125,149981.6875
2020-07-19,,151878.8125,149656.0625,153327.609375
2020-07-20,,152265.890625,150143.09375,153905.5625
2020-07-21,,152881.703125,152073.125,153352.734375
2020-07-22,,153543.296875,153194.625,153901.6875
2020-07-23,,152641.625,150922.28125,154121.796875
2020-07-24,,152795.046875,151833.640625,153782.609375
2020-07-25,,153614.296875,153056.09375,154338.515625
