,Idaho,forecast,interval_low,interval_high
2020-04-05,56.0,49.12006378173828,21.059696197509766,56.340675354003906
2020-04-06,23.0,32.4244499206543,23.017305374145508,69.4708480834961
2020-04-07,69.0,63.061187744140625,40.33763885498047,68.88664245605469
2020-04-08,40.0,40.0738639831543,39.95955276489258,40.20814514160156
2020-04-09,22.0,37.66590118408203,22.17470359802246,99.2340316772461
2020-04-10,122.0,121.51656341552734,121.25208282470703,121.6971206665039
2020-04-11,42.0,42.07588577270508,41.921051025390625,42.20042037963867
2020-04-12,11.0,13.38432502746582,10.965556144714355,22.6942195892334
2020-04-13,19.0,21.404102325439453,18.936622619628906,30.97513198852539
2020-04-14,38.0,37.99065399169922,37.8703727722168,38.179901123046875
2020-04-15,9.0,9.287946701049805,9.007396697998047,9.710082054138184
2020-04-16,114.0,58.107513427734375,16.228668212890625,113.69445037841797
2020-04-17,22.0,28.815139770507812,22.002532958984375,54.470760345458984
2020-04-18,46.0,41.36389923095703,24.110618591308594,45.94091033935547
2020-04-19,13.0,21.679603576660156,12.905405044555664,38.36280822753906
2020-04-20,4.0,26.26787757873535,4.057668685913086,67.82623291015625
2020-04-21,64.0,63.566558837890625,63.340187072753906,63.79906463623047
2020-04-22,30.0,30.435810089111328,29.9619083404541,30.973651885986328
2020-04-23,70.0,61.233619689941406,28.20349884033203,69.72288513183594
2020-04-24,34.0,34.9837760925293,33.93389129638672,36.57349395751953
2020-04-25,17.0,17.169469833374023,16.996553421020508,17.35978889465332
2020-04-26,10.0,14.522516250610352,9.789461135864258,27.048831939697266
2020-04-27,0.0,20.309558868408203,0.1081438958644867,53.28772735595703
2020-04-28,55.0,54.65675735473633,54.03470230102539,54.96059799194336
2020-04-29,0.0,6.805295467376709,0.036280542612075806,33.1612434387207
2020-04-30,32.0,32.02895736694336,31.90650749206543,32.133338928222656
2020-05-01,31.0,35.460693359375,30.89797019958496,53.375396728515625
2020-05-02,46.0,39.03754425048828,6.9033026695251465,50.518619537353516
