,Maryland,forecast,interval_low,interval_high
2020-04-02,5.0,5.007115364074707,4.995258808135986,5.025527477264404
2020-04-03,7.0,7.786351203918457,6.986115455627441,10.950522422790527
2020-04-04,11.0,12.084854125976562,10.979808807373047,13.830305099487305
2020-04-05,13.0,13.003643989562988,12.998964309692383,13.008825302124023
2020-04-06,24.0,23.967201232910156,23.948104858398438,23.984302520751953
2020-04-07,12.0,14.342470169067383,12.024168968200684,23.530136108398438
2020-04-08,21.0,20.302391052246094,17.680009841918945,20.97352409362793
2020-04-09,14.0,15.145528793334961,14.024630546569824,19.520450592041016
2020-04-10,33.0,32.73951721191406,31.785858154296875,32.997222900390625
2020-04-11,35.0,34.524436950683594,32.69857406616211,34.990699768066406
2020-04-12,30.0,30.00714111328125,29.994943618774414,30.01354217529297
2020-04-13,26.0,26.02280616760254,25.995450973510742,26.05324935913086
2020-04-14,40.0,37.040321350097656,25.301441192626953,39.987186431884766
2020-04-15,9.0,10.32200813293457,8.953990936279297,15.61645221710205
2020-04-16,8.0,11.0762300491333,8.025700569152832,15.716862678527832
2020-04-17,15.0,27.558691024780273,14.985759735107422,77.7907943725586
2020-04-18,87.0,68.6612548828125,14.865256309509277,86.99234771728516
2020-04-19,40.0,50.80857849121094,40.00202178955078,93.99700164794922
2020-04-20,121.0,104.70182800292969,39.64549255371094,120.98120880126953
2020-04-21,70.0,60.34067916870117,38.565670013427734,70.00533294677734
2020-04-22,46.0,46.03857421875,46.01836395263672,46.06534957885742
2020-04-23,50.0,49.96428680419922,49.931575775146484,49.994720458984375
2020-04-24,50.0,53.203453063964844,50.02493667602539,64.75424194335938
2020-04-25,77.0,66.55020904541016,50.64006042480469,76.98517608642578
2020-04-26,35.0,40.76881790161133,34.97705841064453,55.2964973449707
2020-04-27,35.0,36.66608810424805,35.01225662231445,43.25580596923828
2020-04-28,71.0,61.657562255859375,41.81509780883789,70.98239135742188
2020-04-29,62.0,59.34672164916992,48.73558807373047,62.02181625366211
2020-04-30,62.0,59.57880401611328,49.88920593261719,62.007564544677734
2020-05-01,-60.0,-13.863668441772461,-59.985050201416016,170.61697387695312
2020-05-02,171.0,144.71621704101562,39.65769958496094,170.99061584472656
2020-05-03,30.0,44.39167022705078,29.993738174438477,79.25688934326172
2020-05-04,36.0,46.438018798828125,35.99928283691406,64.02583312988281
2020-05-05,73.0,73.00089263916016,72.98893737792969,73.02412414550781
2020-05-06,47.0,62.54291534423828,47.055965423583984,67.96966552734375
2020-05-07,66.0,65.97126007080078,65.95947265625,65.98271179199219
2020-05-08,57.0,57.007484436035156,56.97551727294922,57.044979095458984
2020-05-09,54.0,53.508766174316406,51.49477005004883,54.03567886352539
2020-05-10,30.0,30.685291290283203,29.99660873413086,33.371360778808594
2020-05-11,39.0,39.19458770751953,38.99160385131836,39.939720153808594
2020-05-12,73.0,64.333251953125,49.18701171875,72.96577453613281
2020-05-13,53.0,53.894569396972656,52.940521240234375,57.45246505737305
2020-05-14,57.0,52.22582244873047,44.52704620361328,56.95532989501953
2020-05-15,45.0,45.024269104003906,44.993072509765625,45.06736755371094
2020-05-16,46.0,45.975521087646484,45.926048278808594,46.00043869018555
2020-05-17,35.0,35.57012176513672,34.984657287597656,37.813358306884766
2020-05-18,31.0,35.492820739746094,30.987598419189453,45.590545654296875
2020-05-19,58.0,53.75737762451172,36.77947235107422,58.023704528808594
2020-05-20,42.0,43.06852722167969,41.992374420166016,47.33941650390625
2020-05-21,36.0,36.04911804199219,36.01097869873047,36.08466720581055
2020-05-22,48.0,47.947349548339844,47.8851318359375,47.984859466552734
2020-05-23,36.0,39.09491729736328,36.01789474487305,46.80171585083008
2020-05-24,34.0,33.599945068359375,26.542953491210938,39.52194595336914
2020-05-25,25.0,25.001880645751953,24.9971923828125,25.008420944213867
2020-05-26,31.0,40.65619659423828,31.01650619506836,57.3378791809082
2020-05-27,59.0,58.966880798339844,58.95323181152344,58.977352142333984
2020-05-28,36.0,37.351280212402344,36.00334167480469,40.47803497314453
2020-05-29,38.0,38.01062774658203,37.99989700317383,38.02981948852539
2020-05-30,43.0,41.71031951904297,36.587646484375,42.99828338623047
