,Nebraska,forecast,interval_low,interval_high
2020-03-08,0.0,2.691923141479492,0.0,5.272060871124268
2020-03-09,2.0,5.026065349578857,1.1609044075012207,7.113007068634033
2020-03-10,0.0,4.254144191741943,0.0,12.99729061126709
2020-03-11,2.0,5.800088882446289,0.0,15.057031631469727
2020-03-12,5.0,10.815258979797363,0.0,18.09183120727539
2020-03-13,4.0,14.2251558303833,0.10197585076093674,28.435834884643555
2020-03-14,4.0,16.050739288330078,6.7607526779174805,23.216428756713867
2020-03-15,-1.0,3.645550489425659,0.0,6.150117874145508
2020-03-16,1.0,5.85571813583374,2.0291454792022705,7.953372001647949
2020-03-17,5.0,5.197951793670654,0.0,13.850442886352539
2020-03-18,1.0,6.888175964355469,0.0,15.853010177612305
2020-03-19,5.0,12.216097831726074,0.0,19.643962860107422
2020-03-20,8.0,15.693527221679688,1.9428846836090088,29.41470718383789
2020-03-21,1.0,17.467309951782227,8.581544876098633,24.081193923950195
2020-03-22,13.0,6.7572102546691895,2.7466022968292236,8.76894760131836
2020-03-23,0.0,8.976184844970703,5.339859962463379,11.396016120910645
2020-03-24,15.0,8.1395263671875,1.2757151126861572,16.315282821655273
2020-03-25,5.0,9.596644401550293,0.0,18.231502532958984
2020-03-26,3.0,14.640702247619629,2.035473346710205,22.535497665405273
2020-03-27,8.0,18.598318099975586,5.238958358764648,31.471277236938477
2020-03-28,14.0,20.875770568847656,12.580781936645508,26.21430015563965
2020-03-29,12.0,11.810699462890625,8.067411422729492,13.699406623840332
2020-03-30,37.0,13.648755073547363,10.221439361572266,15.97582721710205
2020-03-31,27.0,14.273442268371582,8.281014442443848,21.60317039489746
2020-04-01,38.0,17.005596160888672,7.8562798500061035,23.371044158935547
2020-04-02,36.0,23.242223739624023,12.175139427185059,32.15816116333008
2020-04-03,33.0,27.13140296936035,15.938617706298828,37.216060638427734
2020-04-04,42.0,28.739450454711914,22.434579849243164,32.484100341796875
2020-04-05,43.0,27.761884689331055,25.008920669555664,29.406869888305664
2020-04-06,53.0,27.27339744567871,24.146286010742188,29.155902862548828
2020-04-07,30.0,31.813737869262695,27.707677841186523,37.741024017333984
2020-04-08,72.0,39.01781463623047,35.33789825439453,43.024959564208984
2020-04-09,49.0,51.87113571166992,45.82212829589844,63.65843963623047
2020-04-10,67.0,55.879364013671875,52.248409271240234,58.853572845458984
2020-04-11,64.0,54.60603713989258,47.842803955078125,60.54871368408203
2020-04-12,92.0,60.23469924926758,59.22111511230469,62.23698425292969
2020-04-13,23.0,59.37552261352539,57.29445266723633,62.864009857177734
2020-04-14,83.0,63.90635299682617,62.63663101196289,66.13309478759766
2020-04-15,4.0,71.20954132080078,65.99053192138672,77.92967987060547
2020-04-16,51.0,83.14708709716797,71.65935516357422,99.33966827392578
2020-04-17,114.0,89.22122955322266,83.0259780883789,96.00738525390625
2020-04-18,183.0,90.55511474609375,73.60000610351562,101.81845092773438
2020-04-19,225.0,71.44485473632812,69.2110824584961,73.0584716796875
