,South Dakota,forecast,interval_low,interval_high
2020-01-23,0.0,-0.007861119695007801,-0.03565424680709839,0.001439422369003296
2020-01-24,0.0,0.0005866885185241699,-0.00044864416122436523,0.0018586814403533936
2020-01-25,0.0,-0.031220566481351852,-0.12207478284835815,-0.00014704465866088867
2020-01-26,0.0,0.01438684482127428,-1.0967254638671875e-05,0.0659799873828888
2020-01-27,0.0,0.0003430426004342735,-0.0007938146591186523,0.0006925761699676514
2020-01-28,0.0,-0.0021131993271410465,-0.0027080178260803223,-0.0015804171562194824
2020-01-29,0.0,0.0009676933404989541,0.00018006563186645508,0.0013442039489746094
2020-01-30,0.0,-0.00034016967401839793,-0.0010208487510681152,0.0002681314945220947
2020-01-31,0.0,-0.01870294287800789,-0.08564513921737671,0.0004025399684906006
2020-02-01,0.0,0.13872772455215454,0.00018900632858276367,0.6921958923339844
2020-02-02,0.0,-0.0010789871448650956,-0.001614987850189209,-0.0005665421485900879
2020-02-03,0.0,0.0015727042919024825,-0.0011902451515197754,0.005050063133239746
2020-02-04,0.0,-0.00016521810903213918,-0.001539468765258789,0.0009481608867645264
2020-02-05,0.0,0.02199839986860752,-0.0008522868156433105,0.11068946123123169
2020-02-06,0.0,0.0021417499519884586,0.000919044017791748,0.004016607999801636
2020-02-07,0.0,-0.041519273072481155,-0.19619834423065186,-0.0009237527847290039
2020-02-08,0.0,-0.0007974564796313643,-0.004177391529083252,0.0008310377597808838
2020-02-09,0.0,-0.00031728149042464793,-0.0021001100540161133,0.0008074641227722168
2020-02-10,0.0,-0.0009337663650512695,-0.002204596996307373,-0.00048214197158813477
2020-02-11,0.0,0.004247444681823254,0.002498805522918701,0.005520433187484741
2020-02-12,0.0,0.034990645945072174,-0.0004633665084838867,0.17299634218215942
2020-02-13,0.0,0.010498946532607079,-0.0049817562103271484,0.05894893407821655
2020-02-14,0.0,-0.008153391070663929,-0.046520888805389404,0.003957629203796387
2020-02-15,0.0,-0.0016294479137286544,-0.0035223960876464844,-1.2755393981933594e-05
2020-02-16,0.0,-0.003929316997528076,-0.02409374713897705,0.0021197497844696045
2020-02-17,0.0,-0.0007426858064718544,-0.0012716054916381836,-0.00017946958541870117
2020-02-18,0.0,-0.00024276375188492239,-0.018581688404083252,0.017575591802597046
2020-02-19,0.0,0.002735442016273737,-0.0025873780250549316,0.013783276081085205
2020-02-20,0.0,-0.0016594231128692627,-0.00927501916885376,0.0012912452220916748
2020-02-21,0.0,0.0013226568698883057,-0.00026929378509521484,0.003647029399871826
2020-02-22,0.0,-0.0025678693782538176,-0.010977864265441895,0.004893630743026733
2020-02-23,0.0,-0.0021188079845160246,-0.007715880870819092,0.0002945363521575928
2020-02-24,0.0,-0.0023736953735351562,-0.009261667728424072,0.00032764673233032227
2020-02-25,0.0,-0.006806320045143366,-0.03393399715423584,0.0007364749908447266
2020-02-26,0.0,0.00011660456948447973,-0.0018981695175170898,0.002236306667327881
2020-02-27,0.0,-0.0023574053775519133,-0.015874207019805908,0.0032615065574645996
2020-02-28,0.0,0.00014046431169845164,-0.0029072165489196777,0.00551915168762207
2020-02-29,0.0,0.010374879464507103,-0.0009445548057556152,0.05085885524749756
2020-03-01,0.0,0.13723252713680267,0.000148087739944458,0.6846404075622559
2020-03-02,0.0,-0.020269036293029785,-0.06962317228317261,5.0961971282958984e-05
2020-03-03,0.0,0.0026932000182569027,-0.0007467865943908691,0.015017002820968628
2020-03-04,0.0,0.03356235474348068,-0.000905156135559082,0.16604188084602356
2020-03-05,0.0,-0.04389600828289986,-0.18441128730773926,-0.0010729432106018066
2020-03-06,0.0,0.013503050431609154,-0.0024700164794921875,0.04077446460723877
2020-03-07,0.0,-0.0016124069225043058,-0.01241379976272583,0.002835005521774292
2020-03-08,0.0,-0.013093548826873302,-0.06496363878250122,0.00260886549949646
2020-03-09,0.0,0.0002675473806448281,-0.0004981756210327148,0.0006612539291381836
2020-03-10,0.0,0.000824230897706002,0.00025466084480285645,0.0012905895709991455
2020-03-11,1.0,0.9913371801376343,0.988470196723938,0.9946800470352173
2020-03-12,0.0,0.1935107409954071,0.0017325878143310547,0.9543969035148621
2020-03-13,0.0,-0.033653486520051956,-0.08805418014526367,-2.3245811462402344e-06
2020-03-14,0.0,0.0017262935871258378,-0.00028377771377563477,0.00342714786529541
2020-03-15,0.0,-0.0019417882431298494,-0.003920853137969971,-0.0003867149353027344
2020-03-16,0.0,0.010134672746062279,-0.04259312152862549,0.08412402868270874
2020-03-17,0.0,0.0031650960445404053,-0.00013953447341918945,0.004959672689437866
2020-03-18,0.0,-0.0014105081791058183,-0.0029996633529663086,9.047985076904297e-05
2020-03-19,0.0,0.017083579674363136,-0.00229036808013916,0.08487257361412048
2020-03-20,0.0,-0.005966758821159601,-0.029472410678863525,0.0016977190971374512
2020-03-21,0.0,-0.0019803643226623535,-0.003636300563812256,-2.3245811462402344e-06
2020-03-22,0.0,0.0012136995792388916,0.00023999810218811035,0.0028484463691711426
2020-03-23,0.0,-0.008691894821822643,-0.03533637523651123,-0.00038510560989379883
2020-03-24,0.0,0.004415827803313732,-0.004636943340301514,0.02058696746826172
2020-03-25,0.0,-0.013905656524002552,-0.07091879844665527,0.002158939838409424
2020-03-26,0.0,-0.033000171184539795,-0.1475697159767151,0.0011026263236999512
2020-03-27,0.0,0.0029921531677246094,2.294778823852539e-06,0.007651209831237793
2020-03-28,0.0,-0.001499176025390625,-0.0026220083236694336,9.328126907348633e-05
2020-03-29,0.0,0.008732348680496216,-0.0004693269729614258,0.04214414954185486
2020-03-30,0.0,-0.005840170197188854,-0.017704486846923828,0.002679795026779175
2020-03-31,0.0,-0.007644045166671276,-0.032490074634552,-0.0011876225471496582
2020-04-01,1.0,0.8732150793075562,0.363078773021698,1.0025908946990967
2020-04-02,0.0,0.0018964291084557772,-0.001070857048034668,0.0038030147552490234
2020-04-03,0.0,-0.06741233915090561,-0.1980597972869873,-0.004491209983825684
2020-04-04,0.0,-0.0076239584013819695,-0.03321880102157593,0.00035685300827026367
2020-04-05,0.0,9.410977509105578e-05,-0.0013126134872436523,0.001384049654006958
2020-04-06,2.0,2.000025749206543,1.997811198234558,2.0054168701171875
2020-04-07,2.0,1.6479160785675049,0.2556450366973877,2.000105857849121
2020-04-08,0.0,0.05628775805234909,0.00012099742889404297,0.27610135078430176
2020-04-09,0.0,0.14539362490177155,-0.0005450844764709473,0.7134636044502258
2020-04-10,0.0,-0.004232340957969427,-0.2026125192642212,0.18893882632255554
2020-04-11,0.0,0.03913089632987976,-0.0004885196685791016,0.17792120575904846
2020-04-12,0.0,-0.009467428550124168,-0.02817291021347046,0.0005199611186981201
2020-04-13,0.0,0.1999247968196869,-0.006931602954864502,0.5799097418785095
2020-04-14,0.0,0.16551536321640015,0.0033507049083709717,0.5065929889678955
2020-04-15,0.0,0.12092294543981552,-0.0014962553977966309,0.6020774841308594
2020-04-16,1.0,0.99262934923172,0.9887380599975586,0.9971106648445129
2020-04-17,0.0,0.0045032561756670475,0.0008589327335357666,0.0057250261306762695
2020-04-18,0.0,-0.0032577752135694027,-0.00779348611831665,-6.175041198730469e-05
2020-04-19,0.0,0.06998205929994583,0.0016571283340454102,0.3359775245189667
2020-04-20,0.0,0.1797383725643158,-0.0008513331413269043,0.8974884748458862
2020-04-21,1.0,0.9982048273086548,0.9947029948234558,1.001542091369629
2020-04-22,1.0,0.6589055061340332,0.0639411211013794,1.0022273063659668
2020-04-23,0.0,0.23187434673309326,0.006316542625427246,1.1244444847106934
2020-04-24,1.0,0.9930435419082642,0.9885387420654297,0.995598554611206
2020-04-25,0.0,0.007139062974601984,0.0039823949337005615,0.01224750280380249
2020-04-26,1.0,0.9929472804069519,0.988534688949585,0.9967725276947021
2020-04-27,0.0,0.03523554280400276,-0.000763237476348877,0.1755969226360321
2020-04-28,0.0,0.0026710866950452328,-0.0025429725646972656,0.006745010614395142
2020-04-29,2.0,2.4395785331726074,1.9987720251083374,4.191112518310547
2020-04-30,4.0,3.744842529296875,2.7284576892852783,4.002458572387695
