,New Mexico,forecast,interval_low,interval_high
2020-01-23,0.0,-0.007192438933998346,-0.14463317394256592,0.07560017704963684
2020-01-24,0.0,0.013073062524199486,-0.019186019897460938,0.0978398323059082
2020-01-25,0.0,0.021498780697584152,-0.02063542604446411,0.08778038620948792
2020-01-26,0.0,-0.02643558382987976,-0.09074389934539795,0.013692021369934082
2020-01-27,0.0,-0.371196985244751,-2.181183338165283,0.4488394558429718
2020-01-28,0.0,0.6621791124343872,0.019973307847976685,1.574413776397705
2020-01-29,0.0,0.5305641293525696,-0.011410892009735107,1.6622982025146484
2020-01-30,0.0,-0.015351921319961548,-0.0433039665222168,0.016173094511032104
2020-01-31,0.0,0.6855602264404297,-0.02453690767288208,2.0883278846740723
2020-02-01,0.0,-0.021084928885102272,-0.07721036672592163,0.00340193510055542
2020-02-02,0.0,-0.0019461035262793303,-0.03386789560317993,0.02847146987915039
2020-02-03,0.0,0.1337887942790985,-0.030296742916107178,0.7077639102935791
2020-02-04,0.0,-0.04437435418367386,-0.10250455141067505,0.03385677933692932
2020-02-05,0.0,-0.026739198714494705,-0.09237247705459595,0.022076517343521118
2020-02-06,0.0,0.14162486791610718,-0.038963496685028076,0.5183899998664856
2020-02-07,0.0,0.18855376541614532,0.017809897661209106,0.3902929425239563
2020-02-08,0.0,-0.09794368594884872,-0.24110758304595947,-0.040519118309020996
2020-02-09,0.0,-0.0532078742980957,-0.11000388860702515,0.02646934986114502
2020-02-10,0.0,3.0777697563171387,0.024921655654907227,11.218109130859375
2020-02-11,0.0,0.8605297803878784,-0.06665760278701782,4.4774065017700195
2020-02-12,0.0,0.4660552144050598,-0.0770033597946167,1.782288670539856
2020-02-13,0.0,-0.7887144088745117,-2.8794634342193604,0.06090587377548218
2020-02-14,0.0,0.028170526027679443,-0.05015653371810913,0.21870571374893188
2020-02-15,0.0,0.04898525029420853,-0.04533320665359497,0.15817791223526
2020-02-16,0.0,0.9929187893867493,-0.0760311484336853,4.916859149932861
2020-02-17,0.0,1.5819295644760132,-0.06937927007675171,7.778059005737305
2020-02-18,0.0,-0.1084689125418663,-0.34113383293151855,0.06098005175590515
2020-02-19,0.0,-0.4692652225494385,-2.6301755905151367,0.13270527124404907
2020-02-20,0.0,-0.12894698977470398,-0.26966023445129395,-0.046406447887420654
2020-02-21,0.0,0.4074181616306305,-0.06980752944946289,1.9884212017059326
