,Colorado,forecast,interval_low,interval_high
2020-04-14,21.0,19.201828002929688,14.933253288269043,21.529460906982422
2020-04-15,27.0,19.012331008911133,16.403959274291992,20.4027042388916
2020-04-16,18.0,17.742136001586914,15.477089881896973,20.665136337280273
2020-04-17,17.0,18.617097854614258,16.880146026611328,22.357038497924805
2020-04-18,22.0,18.429317474365234,17.164913177490234,20.416528701782227
2020-04-19,9.0,24.610248565673828,22.406543731689453,26.791133880615234
2020-04-20,27.0,23.58462905883789,20.43995475769043,27.31211280822754
2020-04-21,36.0,23.07759666442871,19.700111389160156,26.817182540893555
2020-04-22,23.0,22.178852081298828,21.162189483642578,23.43608856201172
2020-04-23,46.0,20.203523635864258,18.709699630737305,21.909181594848633
2020-04-24,122.0,21.802522659301758,18.960872650146484,25.517915725708008
2020-04-25,10.0,24.31985092163086,21.58428955078125,28.310089111328125
2020-04-26,4.0,21.984210968017578,20.664567947387695,23.43771743774414
2020-04-27,18.0,20.50893783569336,18.591463088989258,22.20340919494629
2020-04-28,30.0,22.304813385009766,18.722867965698242,24.46271324157715
2020-04-29,30.0,22.87687110900879,20.554624557495117,25.04472541809082
2020-04-30,11.0,21.64197540283203,19.173995971679688,25.9372501373291
2020-05-01,44.0,23.0270938873291,20.60175323486328,28.544742584228516
2020-05-02,11.0,22.321556091308594,20.743038177490234,25.02472686767578
2020-05-03,10.0,29.267547607421875,24.6005916595459,31.80620765686035
2020-05-04,9.0,26.704708099365234,24.00998306274414,29.439855575561523
2020-05-05,52.0,21.210529327392578,14.905959129333496,28.3073673248291
2020-05-06,16.0,17.800203323364258,6.415916919708252,28.06295394897461
2020-05-07,25.0,20.368091583251953,11.8739595413208,28.80513572692871
2020-05-08,16.0,25.911075592041016,17.114913940429688,38.00398254394531
2020-05-09,7.0,27.31282615661621,22.188920974731445,31.625829696655273
2020-05-10,4.0,22.381444931030273,21.25274085998535,24.1103572845459
2020-05-11,16.0,21.313886642456055,18.97231101989746,23.892446517944336
2020-05-12,23.0,22.277917861938477,18.79349708557129,24.675064086914062
2020-05-13,52.0,22.128284454345703,20.449914932250977,23.257993698120117
2020-05-14,24.0,21.157608032226562,19.382902145385742,24.448841094970703
2020-05-15,64.0,22.868488311767578,20.07707977294922,28.775415420532227
2020-05-16,42.0,22.54740333557129,20.415441513061523,26.26636505126953
2020-05-17,23.0,26.52937889099121,21.354177474975586,31.220653533935547
2020-05-18,9.0,19.781131744384766,16.777084350585938,22.395627975463867
2020-05-19,33.0,20.162931442260742,17.4467830657959,23.19991683959961
2020-05-20,42.0,20.84109878540039,17.75197982788086,23.769268035888672
2020-05-21,11.0,17.329742431640625,16.468015670776367,18.40447235107422
2020-05-22,14.0,23.2633113861084,20.298635482788086,27.06961441040039
2020-05-23,3.0,26.783397674560547,21.7462100982666,32.6264533996582
2020-05-24,5.0,29.470129013061523,29.15717315673828,29.825382232666016
2020-05-25,1.0,26.140926361083984,23.043163299560547,27.67511749267578
2020-05-26,19.0,24.078205108642578,21.245582580566406,28.426828384399414
2020-05-27,40.0,22.95437240600586,16.722745895385742,27.8797664642334
2020-05-28,29.0,20.986207962036133,14.029382705688477,27.175443649291992
2020-05-29,15.0,24.26679039001465,20.396398544311523,28.424266815185547
2020-05-30,7.0,29.752002716064453,26.40687370300293,33.94666290283203
2020-05-31,2.0,19.17171287536621,14.733636856079102,22.449474334716797
2020-06-01,13.0,13.594244003295898,11.09968090057373,15.036107063293457
2020-06-02,16.0,14.564043998718262,11.921603202819824,17.811073303222656
2020-06-03,20.0,15.2406005859375,12.299569129943848,18.503524780273438
2020-06-04,18.0,12.250541687011719,10.859405517578125,13.442900657653809
2020-06-05,12.0,17.241500854492188,14.431449890136719,19.270145416259766
2020-06-06,3.0,19.418193817138672,15.565777778625488,23.280231475830078
2020-06-07,0.0,19.686481475830078,15.711297035217285,22.417171478271484
2020-06-08,16.0,18.15945816040039,14.089923858642578,21.083694458007812
2020-06-09,10.0,17.59454345703125,13.618706703186035,20.19922637939453
2020-06-10,19.0,16.281085968017578,13.885664939880371,18.654205322265625
2020-06-11,10.0,14.416986465454102,13.609587669372559,15.471006393432617
2020-06-12,0.0,16.832555770874023,15.531869888305664,18.56629753112793
2020-06-13,15.0,18.95425796508789,16.461877822875977,21.159404754638672
2020-06-14,1.0,15.755719184875488,12.483166694641113,17.564849853515625
2020-06-15,7.0,13.956781387329102,10.84683895111084,15.388193130493164
2020-06-16,12.0,14.208292007446289,10.790740966796875,17.18520164489746
2020-06-17,14.0,13.64887809753418,11.29040241241455,16.362159729003906
2020-06-18,7.0,11.969018936157227,11.130398750305176,12.860544204711914
2020-06-19,5.0,14.20311164855957,12.672796249389648,15.444971084594727
2020-06-20,4.0,15.545263290405273,13.555207252502441,17.267765045166016
2020-06-21,0.0,11.506368637084961,9.611552238464355,13.236547470092773
2020-06-22,4.0,10.24769115447998,8.253913879394531,11.640564918518066
2020-06-23,14.0,11.372061729431152,8.45097541809082,14.062728881835938
2020-06-24,2.0,11.50090503692627,10.010348320007324,13.64760684967041
2020-06-25,2.0,10.233139991760254,8.864283561706543,10.901989936828613
2020-06-26,4.0,11.605541229248047,10.215072631835938,13.047511100769043
