,Tennessee,forecast,interval_low,interval_high
2020-03-01,0.0,32.94131429719285,32.94131429719285,32.94131429719285
2020-03-02,0.0,33.18990616549342,33.18990616549342,33.18990616549342
2020-03-03,0.0,33.40745877791342,33.40745877791342,33.40745877791342
2020-03-04,0.0,33.59746400819837,33.59746400819837,33.59746400819837
2020-03-05,1.0,34.763105191384646,34.763105191384646,34.763105191384646
2020-03-06,0.0,31.924945551164434,31.924945551164434,31.924945551164434
2020-03-07,0.0,35.075210201856386,35.075210201856386,35.075210201856386
2020-03-08,2.0,36.30189426103034,36.30189426103034,36.30189426103034
2020-03-09,0.0,30.27953615042314,30.27953615042314,30.27953615042314
2020-03-10,0.0,36.66972650456176,36.66972650456176,36.66972650456176
2020-03-11,6.0,40.82664512405182,40.82664512405182,40.82664512405182
2020-03-12,9.0,31.821366866714055,31.821366866714055,31.821366866714055
2020-03-13,8.0,31.630033951907276,31.630033951907276,31.630033951907276
2020-03-14,6.0,35.39626063739351,35.39626063739351,35.39626063739351
2020-03-15,0.0,33.1140421196756,33.1140421196756,33.1140421196756
2020-03-16,20.0,64.25582649192282,64.25582649192282,64.25582649192282
2020-03-17,22.0,21.42950792113624,21.42950792113624,21.42950792113624
2020-03-18,26.0,42.84467735322427,42.84467735322427,42.84467735322427
2020-03-19,54.0,69.28081075406816,69.28081075406816,69.28081075406816
2020-03-20,69.0,32.608228169316945,32.608228169316945,32.608228169316945
2020-03-21,81.0,49.547986032396665,49.547986032396665,49.547986032396665
2020-03-22,89.0,55.39751625690059,55.39751625690059,55.39751625690059
2020-03-23,221.0,191.9167583859035,191.9167583859035,191.9167583859035
2020-03-24,158.0,0.0,0.0,0.0
2020-03-25,144.0,149.36399141711937,149.36399141711937,149.36399141711937
2020-03-26,181.0,183.88716180743234,183.88716180743234,183.88716180743234
2020-03-27,221.0,140.73291671889095,140.73291671889095,140.73291671889095
2020-03-28,193.0,115.49243208612818,115.49243208612818,115.49243208612818
2020-03-29,209.0,242.02074290110195,242.02074290110195,242.02074290110195
2020-03-30,197.0,203.3971303997476,203.3971303997476,203.3971303997476
2020-03-31,474.0,536.4467284494228,536.4467284494228,536.4467284494228
2020-04-01,542.0,63.76646306579494,63.76646306579494,63.76646306579494
2020-04-02,80.0,0.0,0.0,0.0
2020-04-03,54.0,784.0207682606133,784.0207682606133,784.0207682606133
2020-04-04,255.0,570.1580910168024,570.1580910168024,570.1580910168024
2020-04-05,311.0,204.38440955406494,204.38440955406494,204.38440955406494
2020-04-06,169.0,202.3759448980699,202.3759448980699,202.3759448980699
2020-04-07,337.0,693.4895536182837,693.4895536182837,693.4895536182837
2020-04-08,224.0,112.25002970481626,112.25002970481626,112.25002970481626
2020-04-09,271.0,514.7900334591442,514.7900334591442,514.7900334591442
2020-04-10,257.0,292.618105609659,292.618105609659,292.618105609659
2020-04-11,241.0,309.06652831816774,309.06652831816774,309.06652831816774
2020-04-12,376.0,511.5067185812509,511.5067185812509,511.5067185812509
2020-04-13,102.0,0.0,0.0,0.0
2020-04-14,217.0,733.4825627756472,733.4825627756472,733.4825627756472
2020-04-15,0.0,13.212524000895087,13.212524000895087,13.212524000895087
2020-04-16,339.0,854.7734078829878,854.7734078829878,854.7734078829878
2020-04-17,97.0,0.0,0.0,0.0
2020-04-18,326.0,724.7711394604671,724.7711394604671,724.7711394604671
2020-04-19,481.0,251.9971549345817,251.9971549345817,251.9971549345817
2020-04-20,168.0,0.0,0.0,0.0
2020-04-21,156.0,602.8404260073632,602.8404260073632,602.8404260073632
2020-04-22,0.0,86.3212042986519,86.3212042986519,86.3212042986519
2020-04-23,872.0,1280.0104268095215,1280.0104268095215,1280.0104268095215
2020-04-24,462.0,0.0,0.0,0.0
2020-04-25,461.0,678.3523505643305,678.3523505643305,678.3523505643305
2020-04-26,478.0,433.2655866930079,433.2655866930079,433.2655866930079
2020-04-27,251.0,38.717521500615334,38.717521500615334,38.717521500615334
2020-04-28,134.0,573.8660718959875,573.8660718959875,573.8660718959875
2020-04-29,314.0,686.4043257368761,686.4043257368761,686.4043257368761
2020-04-30,369.0,353.08290903691193,353.08290903691193,353.08290903691193
2020-05-01,1156.0,1227.1388011046647,1227.1388011046647,1227.1388011046647
2020-05-02,770.0,0.0,0.0,0.0
2020-05-03,516.0,621.0021132958932,621.0021132958932,621.0021132958932
2020-05-04,394.0,712.1826578270928,712.1826578270928,712.1826578270928
2020-05-05,119.0,328.12323511563727,328.12323511563727,328.12323511563727
2020-05-06,248.0,1043.0489951711288,1043.0489951711288,1043.0489951711288
2020-05-07,158.0,388.0939909830987,388.0939909830987,388.0939909830987
2020-05-08,345.0,932.4201068777752,932.4201068777752,932.4201068777752
2020-05-09,327.0,454.9967901122634,454.9967901122634,454.9967901122634
2020-05-10,217.0,443.1147739793781,443.1147739793781,443.1147739793781
2020-05-11,559.0,958.7206221389167,958.7206221389167,958.7206221389167
2020-05-12,567.0,50.81824607171484,50.81824607171484,50.81824607171484
2020-05-13,259.0,53.375618850933506,53.375618850933506,53.375618850933506
2020-05-14,329.0,753.0307893970821,753.0307893970821,753.0307893970821
2020-05-15,261.0,201.07090932812318,201.07090932812318,201.07090932812318
2020-05-16,303.0,478.6765899754769,478.6765899754769,478.6765899754769
