,Hawaii,forecast,interval_low,interval_high
2020-01-22,0.0,-0.008428608998656273,-0.023086071014404297,0.005536019802093506
2020-01-23,0.0,0.09268690645694733,-0.19896888732910156,0.5577715039253235
2020-01-24,0.0,-0.0013689219485968351,-0.02813553810119629,0.02474421262741089
2020-01-25,0.0,0.04524245858192444,-0.00596928596496582,0.23149219155311584
2020-01-26,0.0,0.0014645277988165617,-0.021609485149383545,0.02410954236984253
2020-01-27,0.0,-0.0016440630424767733,-0.017428159713745117,0.0158841609954834
2020-01-28,0.0,0.0016165435081347823,-0.006242513656616211,0.010276705026626587
2020-01-29,0.0,0.008559226989746094,-0.007387220859527588,0.0430942177772522
2020-01-30,0.0,0.41577625274658203,-0.004612922668457031,2.0793066024780273
2020-01-31,0.0,-0.019541537389159203,-0.0853472352027893,0.008277922868728638
2020-02-01,0.0,-0.0705953985452652,-0.3565247654914856,0.07457542419433594
2020-02-02,0.0,-0.06903069466352463,-0.3489903211593628,0.005842477083206177
2020-02-03,0.0,0.005561351776123047,0.0014087557792663574,0.011860281229019165
2020-02-04,0.0,-0.04529327154159546,-0.1515653133392334,-0.0043038129806518555
2020-02-05,0.0,0.008336889557540417,-0.005090653896331787,0.03627440333366394
2020-02-06,0.0,0.014700484462082386,-0.01607578992843628,0.04822492599487305
2020-02-07,0.0,-0.01592608168721199,-0.0517619252204895,0.0174083411693573
2020-02-08,0.0,0.014858824200928211,-0.21689248085021973,0.2909247875213623
2020-02-09,0.0,0.0023977041710168123,-0.007582366466522217,0.017583489418029785
2020-02-10,0.0,2.4616718292236328e-05,-0.02986454963684082,0.031055808067321777
2020-02-11,0.0,0.4649414122104645,-0.00959324836730957,2.0084362030029297
2020-02-12,0.0,0.031754642724990845,-0.042480409145355225,0.13590899109840393
2020-02-13,0.0,0.0038485764525830746,-0.008072257041931152,0.03221079707145691
2020-02-14,0.0,0.07495994120836258,-0.004824936389923096,0.35652196407318115
2020-02-15,0.0,0.013254886493086815,-0.0980415940284729,0.14376023411750793
2020-02-16,0.0,-0.010924887843430042,-0.02518373727798462,-0.0026024580001831055
2020-02-17,0.0,0.01763184741139412,-0.005328953266143799,0.046997636556625366
2020-02-18,0.0,0.06599409878253937,-0.02211850881576538,0.3478616774082184
2020-02-19,0.0,-0.00908080954104662,-0.025591015815734863,0.010226279497146606
2020-02-20,0.0,0.07254937291145325,-0.06767547130584717,0.39426255226135254
2020-02-21,0.0,0.0075078667141497135,-0.007909059524536133,0.0348781943321228
2020-02-22,0.0,0.0009348213789053261,-0.017855703830718994,0.011160522699356079
2020-02-23,0.0,0.006015813443809748,-0.011169791221618652,0.032307177782058716
2020-02-24,0.0,-0.030443191528320312,-0.1638638973236084,0.006007790565490723
2020-02-25,0.0,-0.024040907621383667,-0.06654089689254761,0.002564758062362671
2020-02-26,0.0,-0.02046262100338936,-0.18236488103866577,0.02802523970603943
2020-02-27,0.0,0.02535608969628811,-0.08744668960571289,0.15777528285980225
2020-02-28,0.0,-0.06395955383777618,-0.25070279836654663,0.012872785329818726
2020-02-29,0.0,0.00545619148761034,-0.0099107027053833,0.03505349159240723
2020-03-01,0.0,-5.845427585882135e-05,-0.010139286518096924,0.006114453077316284
2020-03-02,0.0,0.0035083950497210026,-0.007893621921539307,0.016388654708862305
2020-03-03,0.0,0.00443758349865675,-0.011157453060150146,0.031372398138046265
2020-03-04,0.0,-0.0003685951232910156,-0.024454236030578613,0.015381962060928345
2020-03-05,0.0,1.6001942157745361,-0.03599441051483154,7.771611213684082
2020-03-06,0.0,0.5789578557014465,-0.0055345892906188965,2.3091530799865723
2020-03-07,1.0,0.9863788485527039,0.9588823318481445,1.0103343725204468
2020-03-08,1.0,1.0105401277542114,0.9870126843452454,1.030740737915039
2020-03-09,1.0,1.1836625337600708,0.995460033416748,1.8868308067321777
2020-03-10,3.0,1.9942448139190674,0.15291601419448853,2.9647934436798096
2020-03-11,2.0,2.620225429534912,1.9928548336029053,4.305280685424805
2020-03-12,2.0,2.0256550312042236,1.9703774452209473,2.137877941131592
2020-03-13,2.0,2.3875956535339355,2.00288987159729,3.8903844356536865
2020-03-14,4.0,4.737943172454834,3.9492392539978027,6.03417444229126
2020-03-15,6.0,5.60042667388916,3.962463140487671,6.032128810882568
2020-03-16,8.0,8.452624320983887,7.97802209854126,10.305051803588867
2020-03-17,10.0,9.99842643737793,9.973917007446289,10.021903991699219
2020-03-18,15.0,15.991729736328125,9.834253311157227,25.10769271850586
2020-03-19,25.0,27.29018211364746,24.981901168823242,36.46152877807617
2020-03-20,36.0,33.841094970703125,25.157333374023438,36.02577209472656
2020-03-21,36.0,40.081478118896484,35.99359130859375,56.36323165893555
2020-03-22,53.0,53.550201416015625,52.95974349975586,55.83553695678711
2020-03-23,56.0,62.77390670776367,55.991432189941406,89.82772064208984
2020-03-24,90.0,90.00251770019531,89.98104095458984,90.03759765625
2020-03-25,91.0,92.43231201171875,90.91520690917969,94.72178649902344
2020-03-26,95.0,95.01261901855469,94.98004913330078,95.074462890625
2020-03-27,106.0,122.73927307128906,105.94208526611328,149.0458526611328
2020-03-28,149.0,149.01620483398438,148.98760986328125,149.0760040283203
2020-03-29,149.0,151.40707397460938,148.9893798828125,161.02996826171875
2020-03-30,175.0,185.20196533203125,174.93862915039062,203.92112731933594
2020-03-31,204.0,204.01419067382812,203.99330139160156,204.04568481445312
2020-04-01,224.0,228.1604461669922,223.9872589111328,244.81692504882812
2020-04-02,256.0,268.3219299316406,255.97340393066406,317.5903625488281
2020-04-03,319.0,318.98583984375,318.9321594238281,319.03570556640625
2020-04-04,351.0,357.1002197265625,351.006103515625,378.6452331542969
2020-04-05,371.0,370.98394775390625,370.9571838378906,371.0040283203125
2020-04-06,387.0,386.99078369140625,386.9454650878906,387.0586853027344
2020-04-07,410.0,410.8545837402344,404.61328125,419.59075927734375
2020-04-08,410.0,420.78277587890625,410.0337219238281,442.3212585449219
2020-04-09,442.0,442.03485107421875,441.6739807128906,442.6545104980469
