,Georgia,forecast,interval_low,interval_high
2020-04-07,1508.0,1506.618896484375,1505.6090087890625,1507.3876953125
2020-04-08,1079.0,1079.2841796875,1079.069580078125,1079.452392578125
2020-04-09,665.0,666.5162963867188,665.2572021484375,668.2154541015625
2020-04-10,919.0,876.0875244140625,707.2341918945312,918.94384765625
2020-04-11,674.0,562.2032470703125,311.5967102050781,674.5162963867188
2020-04-12,293.0,431.6812438964844,293.52996826171875,671.3419189453125
2020-04-13,863.0,863.1053466796875,862.8543090820312,863.4359130859375
2020-04-14,1263.0,1260.803466796875,1259.3209228515625,1262.830078125
2020-04-15,409.0,581.3240966796875,411.2483215332031,1259.44384765625
2020-04-16,682.0,839.6728515625,678.3892211914062,1478.231201171875
2020-04-17,1525.0,997.8441162109375,607.1404418945312,1523.0157470703125
2020-04-18,475.0,453.2919006347656,362.36962890625,476.1713562011719
2020-04-19,632.0,565.5511474609375,302.1961975097656,631.6342163085938
2020-04-20,1106.0,999.4822387695312,577.768310546875,1106.3720703125
2020-04-21,474.0,650.5946655273438,475.7911682128906,1344.9259033203125
2020-04-22,1333.0,1046.312744140625,575.1126708984375,1331.3067626953125
2020-04-23,669.0,668.9747924804688,667.61572265625,670.4685668945312
2020-04-24,608.0,609.7579345703125,607.4364624023438,611.9671630859375
2020-04-25,731.0,599.604248046875,279.8141784667969,728.7495727539062
2020-04-26,264.0,405.8157653808594,265.0911865234375,691.3374633789062
2020-04-27,816.0,771.3303833007812,597.4141845703125,816.0150146484375
2020-04-28,620.0,645.0560302734375,620.044189453125,738.1964721679688
2020-04-29,853.0,795.3712158203125,570.8822631835938,852.6034545898438
2020-04-30,489.0,524.7005615234375,489.18548583984375,663.67431640625
2020-05-01,1225.0,1224.1588134765625,1222.1019287109375,1225.4754638671875
2020-05-02,842.0,769.0838012695312,477.0363464355469,844.787841796875
2020-05-03,334.0,497.15185546875,334.2590026855469,797.4151611328125
2020-05-04,786.0,746.0531005859375,588.66259765625,786.1481323242188
2020-05-05,547.0,581.135498046875,547.4161376953125,712.9246826171875
2020-05-06,745.0,758.6215209960938,744.2457885742188,812.9074096679688
2020-05-07,875.0,833.1533203125,669.79345703125,874.3248291015625
2020-05-08,563.0,641.3216552734375,563.1862182617188,951.59521484375
2020-05-09,407.0,570.5657348632812,406.6701965332031,902.0422973632812
2020-05-10,992.0,990.2741088867188,988.9983520507812,991.0223388671875
2020-05-11,422.0,423.39825439453125,421.9685363769531,425.035400390625
2020-05-12,922.0,810.2605590820312,374.7183837890625,920.804443359375
2020-05-13,503.0,505.37725830078125,502.9245300292969,507.3892517089844
2020-05-14,550.0,591.0499267578125,550.27099609375,750.3089599609375
2020-05-15,795.0,792.19677734375,791.1005249023438,793.4391479492188
2020-05-16,440.0,441.1324157714844,439.4013366699219,442.9406433105469
2020-05-17,367.0,461.4520568847656,368.0853271484375,715.1205444335938
2020-05-18,704.0,702.394775390625,700.5654296875,703.634521484375
2020-05-19,572.0,595.6867065429688,572.70458984375,681.0684204101562
2020-05-20,946.0,926.6408081054688,855.4246826171875,946.7427978515625
2020-05-21,862.0,846.8790283203125,793.88916015625,862.4317016601562
2020-05-22,819.0,809.3417358398438,765.041015625,821.3662719726562
2020-05-23,760.0,707.1320190429688,581.8370361328125,760.8466186523438
2020-05-24,660.0,659.0946044921875,657.5857543945312,660.3526611328125
2020-05-25,498.0,535.9298706054688,499.06463623046875,679.5783081054688
2020-05-26,583.0,585.4376831054688,579.9970703125,601.2184448242188
2020-05-27,655.0,657.1937255859375,625.1237182617188,691.6232299804688
2020-05-28,628.0,629.8484497070312,627.4802856445312,637.3070068359375
2020-05-29,615.0,615.0594482421875,614.2077026367188,616.7059326171875
2020-05-30,450.0,498.58209228515625,449.9742126464844,596.1495971679688
2020-05-31,732.0,731.621826171875,731.3074951171875,732.2913818359375
2020-06-01,839.0,772.6096801757812,509.83551025390625,838.4859008789062
2020-06-02,305.0,409.5798034667969,305.6285400390625,821.7532958984375
2020-06-03,687.0,686.9510498046875,685.4998168945312,688.1348266601562
2020-06-04,965.0,908.0819091796875,687.813720703125,963.9080200195312
2020-06-05,762.0,748.618408203125,691.0025024414062,764.504638671875
2020-06-06,738.0,737.0004272460938,735.678466796875,737.8967895507812
2020-06-07,539.0,592.6660766601562,539.212158203125,804.3989868164062
2020-06-08,599.0,613.0391845703125,599.707275390625,624.7720947265625
2020-06-09,752.0,633.5643920898438,507.6085205078125,750.3649291992188
2020-06-10,731.0,732.3272094726562,731.7606811523438,733.168212890625
2020-06-11,993.0,991.1561279296875,990.7062377929688,991.7763061523438
2020-06-12,810.0,812.1471557617188,810.7249755859375,813.6768798828125
2020-06-13,1021.0,962.8511962890625,738.30029296875,1019.4766845703125
2020-06-14,877.0,883.5556640625,876.3121337890625,909.818359375
2020-06-15,733.0,732.5802001953125,731.3861083984375,733.1295166015625
