,Connecticut,forecast,interval_low,interval_high
2020-04-22,2109.0,574.0562133789062,316.84600830078125,892.9049072265625
2020-04-23,631.0,1414.369140625,737.932373046875,1908.0084228515625
2020-04-24,836.0,626.1124877929688,505.8525390625,878.5259399414062
2020-04-25,647.0,1484.31201171875,647.6600952148438,2159.040283203125
2020-04-26,686.0,626.5598754882812,487.3802185058594,902.9163818359375
2020-04-27,728.0,989.9908447265625,788.5374145507812,1253.2423095703125
2020-04-28,315.0,752.4100952148438,497.89404296875,1067.4244384765625
2020-04-29,455.0,833.59912109375,609.271484375,1164.97802734375
2020-04-30,933.0,760.7547607421875,604.5305786132812,980.4644775390625
2020-05-01,1064.0,519.2127685546875,184.8791961669922,1199.015625
2020-05-02,523.0,744.1817626953125,380.2374572753906,1231.1522216796875
2020-05-03,0.0,770.1215209960938,593.6273803710938,1010.53857421875
2020-05-04,686.0,654.4893798828125,503.6094055175781,952.322998046875
2020-05-05,648.0,478.75164794921875,314.4589538574219,641.166748046875
2020-05-06,374.0,480.64300537109375,96.78160858154297,700.1442260742188
2020-05-07,789.0,601.6185302734375,488.0538635253906,800.376220703125
2020-05-08,627.0,496.7872009277344,381.7579345703125,624.0890502929688
2020-05-09,573.0,457.528076171875,275.58941650390625,599.7732543945312
2020-05-10,570.0,703.3934936523438,533.494873046875,921.506591796875
2020-05-11,211.0,603.4864501953125,477.88720703125,751.0259399414062
2020-05-12,568.0,554.0640869140625,468.88330078125,637.6884155273438
2020-05-13,522.0,497.71868896484375,258.53253173828125,625.655029296875
2020-05-14,609.0,371.93414306640625,189.19244384765625,577.3877563476562
2020-05-15,621.0,466.571533203125,333.76629638671875,612.2218627929688
2020-05-16,618.0,492.48486328125,340.40643310546875,666.4365234375
2020-05-17,716.0,499.6260681152344,399.3134765625,589.7723388671875
2020-05-18,697.0,508.3175354003906,462.24798583984375,561.7766723632812
2020-05-19,314.0,474.69500732421875,340.6455078125,555.095458984375
2020-05-20,587.0,461.2159729003906,304.8841857910156,681.6422729492188
2020-05-21,191.0,473.4276428222656,303.3457336425781,647.7469482421875
2020-05-22,432.0,335.9786071777344,239.43402099609375,569.4375610351562
2020-05-23,382.0,492.37548828125,396.0893859863281,650.7354125976562
2020-05-24,446.0,574.1600952148438,378.3313903808594,733.8714599609375
2020-05-25,405.0,511.19580078125,388.0338439941406,638.2322387695312
