,New Mexico,forecast,interval_low,interval_high
2020-03-09,0.0,104.01190185546875,61.81797790527344,142.18333435058594
2020-03-10,0.0,123.97400665283203,52.48795700073242,188.23536682128906
2020-03-11,3.0,142.0587158203125,75.79265594482422,203.32398986816406
2020-03-12,5.0,172.85658264160156,89.68310546875,242.4569854736328
2020-03-13,10.0,197.06524658203125,112.5010986328125,267.30072021484375
2020-03-14,13.0,213.95655822753906,116.21881866455078,294.930419921875
2020-03-15,13.0,73.69353485107422,13.174928665161133,127.89801025390625
2020-03-16,21.0,104.01190185546875,61.81797790527344,142.18333435058594
2020-03-17,23.0,123.97400665283203,52.48795700073242,188.23536682128906
2020-03-18,28.0,142.0587158203125,75.79265594482422,203.32398986816406
2020-03-19,35.0,172.85658264160156,89.68310546875,242.4569854736328
2020-03-20,42.0,197.06524658203125,112.5010986328125,267.30072021484375
2020-03-21,55.0,213.95655822753906,116.21881866455078,294.930419921875
2020-03-22,57.0,87.36699676513672,30.18372917175293,139.41896057128906
2020-03-23,83.0,118.48116302490234,78.59275817871094,155.06871032714844
2020-03-24,100.0,138.28594970703125,70.18287658691406,200.3365936279297
2020-03-25,113.0,157.77426147460938,95.42508697509766,216.48968505859375
2020-03-26,113.0,188.77105712890625,109.90718841552734,255.62173461914062
2020-03-27,136.0,213.6811981201172,133.8464813232422,280.92730712890625
2020-03-28,208.0,231.89649963378906,139.9641571044922,309.2389831542969
2020-03-29,237.0,136.97271728515625,91.90971374511719,181.71673583984375
2020-03-30,237.0,169.01397705078125,136.4892120361328,201.01736450195312
2020-03-31,315.0,190.2930908203125,134.69546508789062,244.6845703125
2020-04-01,327.0,213.3269805908203,164.67254638671875,263.6748962402344
2020-04-02,373.0,245.49964904785156,182.29627990722656,303.0534973144531
2020-04-03,490.0,272.41729736328125,209.12608337402344,329.94549560546875
2020-04-04,506.0,295.0644836425781,223.79043579101562,360.2633361816406
2020-04-05,624.0,291.7289123535156,277.48675537109375,314.3587646484375
2020-04-06,686.0,325.6585693359375,315.2262878417969,344.0186462402344
2020-04-07,794.0,352.3457946777344,334.6181945800781,383.5179443359375
2020-04-08,821.0,385.6859436035156,367.9044189453125,410.8684387207031
2020-04-09,865.0,421.882080078125,405.9023742675781,451.4737854003906
2020-04-10,1081.0,454.818115234375,439.87860107421875,483.2220764160156
2020-04-11,1091.0,490.3733825683594,470.744873046875,519.211181640625
2020-04-12,1245.0,687.415283203125,639.0193481445312,762.6708984375
2020-04-13,1262.0,721.7799682617188,693.8877563476562,759.603515625
2020-04-14,1345.0,766.5310668945312,718.6608276367188,835.73779296875
2020-04-15,1484.0,820.3391723632812,765.6069946289062,905.0338134765625
2020-04-16,1484.0,868.0358276367188,809.2054443359375,959.3491821289062
2020-04-17,1597.0,914.43896484375,851.2042846679688,1012.9000854492188
2020-04-18,1798.0,978.4988403320312,899.888427734375,1107.8018798828125
2020-04-19,1845.0,1331.4031982421875,1238.8330078125,1505.85986328125
2020-04-20,1971.0,1350.9324951171875,1295.1744384765625,1440.4593505859375
2020-04-21,1971.0,1439.2669677734375,1346.442626953125,1614.0477294921875
2020-04-22,2210.0,1506.8216552734375,1405.8880615234375,1695.838134765625
2020-04-23,2379.0,1575.4798583984375,1457.471435546875,1792.94384765625
