,Guam,forecast,interval_low,interval_high
2020-04-27,0.0,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-04-28,0.0,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-04-29,0.0,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-04-30,0.0,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-05-01,0.0,0.006985268089920282,0.0,0.015961643308401108
2020-05-02,0.0,0.010023481212556362,0.0,0.020214198157191277
2020-05-03,0.0,0.02049613930284977,0.014068590477108955,0.027773715555667877
2020-05-04,0.0,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-05-05,0.0,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-05-06,0.0,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-05-07,0.0,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-05-08,0.0,0.006985268089920282,0.0,0.015961643308401108
2020-05-09,0.0,0.010023481212556362,0.0,0.020214198157191277
2020-05-10,0.0,0.02049613930284977,0.014068590477108955,0.027773715555667877
2020-05-11,0.0,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-05-12,0.0,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-05-13,0.0,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-05-14,0.0,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-05-15,0.0,0.006985268089920282,0.0,0.015961643308401108
2020-05-16,0.0,0.010023481212556362,0.0,0.020214198157191277
2020-05-17,0.0,0.02049613930284977,0.014068590477108955,0.027773715555667877
2020-05-18,0.0,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-05-19,0.0,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-05-20,0.0,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-05-21,0.0,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-05-22,0.0,0.006985268089920282,0.0,0.015961643308401108
2020-05-23,0.0,0.010023481212556362,0.0,0.020214198157191277
2020-05-24,0.0,0.02049613930284977,0.014068590477108955,0.027773715555667877
2020-05-25,0.0,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-05-26,0.0,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-05-27,0.0,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-05-28,0.0,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-05-29,0.0,0.006985268089920282,0.0,0.015961643308401108
2020-05-30,0.0,0.010023481212556362,0.0,0.020214198157191277
2020-05-31,0.0,0.02049613930284977,0.014068590477108955,0.027773715555667877
2020-06-01,0.0,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-06-02,0.0,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-06-03,0.0,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-06-04,0.0,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-06-05,0.0,0.006985268089920282,0.0,0.015961643308401108
2020-06-06,0.0,0.010023481212556362,0.0,0.020214198157191277
2020-06-07,0.0,0.02049613930284977,0.014068597927689552,0.027773719280958176
2020-06-08,0.0,0.014747008681297302,0.0105240847915411,0.01830299012362957
2020-06-09,0.0,0.017909709364175797,0.01259659044444561,0.022434957325458527
2020-06-10,0.0,0.0120114516466856,0.004988132044672966,0.01700272411108017
2020-06-11,0.0,0.014779259450733662,0.011517852544784546,0.018856296315789223
2020-06-12,0.0,0.006985267158597708,0.0,0.01596164144575596
2020-06-13,0.0,0.010023480281233788,0.0,0.020214198157191277
2020-06-14,0.0,0.02049613930284977,0.014068590477108955,0.027773715555667877
2020-06-15,0.0,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-06-16,0.0,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-06-17,0.0,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-06-18,0.0,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-06-19,0.0,0.006985268089920282,0.0,0.015961643308401108
2020-06-20,0.0,0.010023481212556362,0.0,0.020214198157191277
2020-06-21,0.0,0.02049613930284977,0.014068590477108955,0.027773715555667877
2020-06-22,0.0,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-06-23,0.0,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-06-24,0.0,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-06-25,0.0,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-06-26,0.0,0.006985268089920282,0.0,0.015961643308401108
2020-06-27,0.0,0.010023481212556362,0.0,0.020214198157191277
2020-06-28,0.0,0.02049613930284977,0.014068590477108955,0.027773715555667877
2020-06-29,0.0,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-06-30,0.0,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-07-01,0.0,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-07-02,0.0,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-07-03,0.0,0.006985268089920282,0.0,0.015961643308401108
2020-07-04,0.0,0.010023481212556362,0.0,0.020214198157191277
2020-07-05,0.0,0.02049613930284977,0.014068590477108955,0.027773715555667877
2020-07-06,0.0,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-07-07,0.0,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-07-08,0.0,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-07-09,0.0,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-07-10,0.0,0.006985268089920282,0.0,0.015961643308401108
2020-07-11,0.0,0.010023481212556362,0.0,0.020214198157191277
2020-07-12,0.0,0.02049613930284977,0.014068590477108955,0.027773715555667877
2020-07-13,0.0,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-07-14,0.0,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-07-15,0.0,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-07-16,0.0,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-07-17,0.0,0.006985268089920282,0.0,0.015961643308401108
2020-07-18,0.0,0.010023481212556362,0.0,0.020214198157191277
2020-07-19,,0.02049613930284977,0.014068590477108955,0.027773715555667877
2020-07-20,,0.014747005887329578,0.010524080134928226,0.01830298826098442
2020-07-21,,0.017909709364175797,0.01259658858180046,0.022434957325458527
2020-07-22,,0.01201145350933075,0.004988130647689104,0.017002733424305916
2020-07-23,,0.014779260382056236,0.011517852544784546,0.018856298178434372
2020-07-24,,0.006985268089920282,0.0,0.015961643308401108
2020-07-25,,0.010023481212556362,0.0,0.020214198157191277
