,South Carolina,forecast,interval_low,interval_high
2020-03-06,0.0,0.8487053428377423,0.0,1.4196107387542725
2020-03-07,0.0,0.8487053002629962,0.0,1.4196107387542725
2020-03-08,0.0,0.8487052704606738,0.0,1.4196107387542725
2020-03-09,0.0,0.8487052704606738,0.0,1.4196107387542725
2020-03-10,0.0,0.8487052704606738,0.0,1.4196107387542725
2020-03-11,0.0,0.8487052704606738,0.0,1.4196107387542725
2020-03-12,0.0,0.8487052704606738,0.0,1.4196107387542725
2020-03-13,0.0,0.8487052704606738,0.0,1.4196107387542725
2020-03-14,0.0,0.8487052704606738,0.0,1.4196107387542725
2020-03-15,0.0,0.8487052704606738,0.0,1.4196107387542725
2020-03-16,1.0,0.8487052704606738,0.0,1.4196107387542725
2020-03-17,0.0,0.8626635883535657,0.0,1.4196107387542725
2020-03-18,0.0,0.8697351004396167,0.0,1.4771807193756104
2020-03-19,0.0,0.8730027633053916,0.0,1.4693409204483032
2020-03-20,2.0,0.9013206916196006,0.0,1.490475058555603
2020-03-21,0.0,0.9784651696681976,0.0,1.5216618776321411
2020-03-22,0.0,1.0409525058099203,0.16649864614009857,1.6662397384643555
2020-03-23,2.0,1.0857881882361002,0.17767302691936493,1.671951413154602
2020-03-24,0.0,1.1266478214945113,0.14428257942199707,1.7255133390426636
2020-03-25,2.0,1.1850962276969637,0.08966110646724701,1.7401697635650635
2020-03-26,2.0,1.2760022793497359,0.525380551815033,1.8276443481445312
2020-03-27,4.0,1.4285103338105338,0.4945656657218933,2.0571484565734863
2020-03-28,2.0,1.5083921551704407,0.384479820728302,2.177415132522583
2020-03-29,1.0,1.6130545565060206,0.7571902871131897,2.4260358810424805
2020-03-30,2.0,1.7981341140610831,0.6608723998069763,2.6402642726898193
2020-03-31,4.0,2.0225227219717845,0.984703779220581,2.698197364807129
2020-04-01,4.0,2.413944755281721,1.3144397735595703,3.232762575149536
2020-04-02,5.0,2.7402724538530623,1.9439003467559814,3.426710605621338
2020-04-03,3.0,2.950352191925049,2.41029953956604,3.7250680923461914
2020-04-04,6.0,2.995160239083426,2.229280471801758,3.5899391174316406
2020-04-05,4.0,3.1267968586512973,2.1874358654022217,4.018411636352539
2020-04-06,4.0,3.4651783193860735,2.6417734622955322,4.515252113342285
2020-04-07,3.0,3.953084707260132,3.138561487197876,4.8959856033325195
2020-04-08,0.0,4.3578419004167825,3.8667540550231934,4.836721897125244
2020-04-09,16.0,4.621890272412982,4.019523620605469,4.840732097625732
2020-04-10,5.0,4.879228387560163,4.511168479919434,5.564860820770264
2020-04-11,8.0,5.062263761247907,4.5595903396606445,5.687286853790283
