,Ohio,forecast,interval_low,interval_high
2020-05-08,35.0,33.50865936279297,31.200592041015625,35.00529861450195
2020-05-09,25.0,25.427589416503906,22.261764526367188,29.89541244506836
2020-05-10,10.0,11.773296356201172,9.983609199523926,14.467836380004883
2020-05-11,16.0,21.541553497314453,16.006778717041016,43.59796142578125
2020-05-12,79.0,65.31476593017578,43.293704986572266,78.9774398803711
2020-05-13,47.0,50.30735778808594,47.01622772216797,63.40269470214844
2020-05-14,51.0,51.296531677246094,50.92887878417969,52.55446243286133
2020-05-15,47.0,41.2061882019043,29.62319564819336,46.98457717895508
2020-05-16,29.0,32.041404724121094,29.056583404541016,43.94498825073242
2020-05-17,15.0,17.2532958984375,8.567276000976562,32.762996673583984
2020-05-18,32.0,32.0147705078125,31.999839782714844,32.03557205200195
2020-05-19,63.0,61.41417694091797,57.18379592895508,63.00452423095703
2020-05-20,61.0,60.98688507080078,60.95137023925781,61.01985168457031
2020-05-21,56.0,56.0103645324707,55.98683166503906,56.04621505737305
2020-05-22,35.0,62.877044677734375,35.02119064331055,83.86418151855469
2020-05-23,84.0,83.948974609375,83.9225082397461,83.97404479980469
2020-05-24,13.0,17.247865676879883,13.007814407348633,34.1868782043457
2020-05-25,18.0,17.983783721923828,17.975374221801758,17.99894142150879
2020-05-26,15.0,20.41629409790039,15.044586181640625,41.883026123046875
2020-05-27,42.0,40.062477111816406,34.209075927734375,42.02733612060547
2020-05-28,54.0,50.5771598815918,37.0266227722168,53.98439407348633
2020-05-29,33.0,33.00443649291992,32.99689865112305,33.022705078125
2020-05-30,18.0,19.85927963256836,18.008907318115234,27.18938636779785
2020-05-31,6.0,6.195563316345215,5.979698181152344,7.020853042602539
2020-06-01,52.0,46.6075553894043,25.09416389465332,51.994380950927734
2020-06-02,52.0,51.89774703979492,39.48150634765625,63.97867202758789
2020-06-03,41.0,41.58351135253906,40.95768356323242,42.90363311767578
2020-06-04,40.0,37.416038513183594,27.065731048583984,40.037784576416016
2020-06-05,17.0,15.322175979614258,8.619974136352539,17.05657196044922
2020-06-06,15.0,14.87238883972168,14.296558380126953,15.051630973815918
2020-06-07,7.0,6.423081398010254,4.093609809875488,7.027431011199951
2020-06-08,27.0,27.012563705444336,26.98133087158203,27.095523834228516
2020-06-09,17.0,30.932693481445312,17.0096435546875,47.02241134643555
2020-06-10,36.0,35.573829650878906,33.95126724243164,35.99943542480469
2020-06-11,33.0,31.136737823486328,23.689899444580078,33.03986740112305
2020-06-12,18.0,23.620012283325195,18.021455764770508,45.932220458984375
2020-06-13,46.0,45.947608947753906,45.92646789550781,45.96747970581055
2020-06-14,3.0,3.023534059524536,3.0019690990448,3.0342888832092285
2020-06-15,16.0,14.825529098510742,10.158842086791992,16.00341033935547
2020-06-16,24.0,24.85763168334961,23.95183563232422,28.34564781188965
2020-06-17,12.0,14.041178703308105,11.972260475158691,22.061317443847656
2020-06-18,22.0,20.429044723510742,14.098695755004883,22.03069496154785
2020-06-19,34.0,29.36289405822754,15.932272911071777,33.947105407714844
2020-06-20,30.0,26.837413787841797,14.117815017700195,30.05418586730957
2020-06-21,3.0,8.034643173217773,2.9807121753692627,19.131126403808594
2020-06-22,4.0,7.129075527191162,4.001996040344238,19.61220932006836
2020-06-23,31.0,30.98610496520996,30.97951889038086,30.998884201049805
2020-06-24,20.0,18.463207244873047,15.014683723449707,20.025684356689453
2020-06-25,17.0,16.99384117126465,16.949201583862305,17.011722564697266
2020-06-26,16.0,15.006083488464355,13.229588508605957,16.046051025390625
2020-06-27,16.0,15.9887113571167,15.95888900756836,16.008895874023438
2020-06-28,3.0,3.156802177429199,2.985132932662964,3.7238786220550537
2020-06-29,11.0,16.880468368530273,11.00182056427002,26.783222198486328
2020-06-30,45.0,44.99466323852539,44.9886360168457,44.998512268066406
2020-07-01,13.0,15.74128532409668,13.004087448120117,26.654094696044922
2020-07-02,27.0,26.97769546508789,26.967018127441406,26.99043083190918
2020-07-03,0.0,2.9112608432769775,0.009555160999298096,14.484859466552734
2020-07-04,4.0,3.9917807579040527,3.966092348098755,4.010295867919922
2020-07-05,4.0,5.964261531829834,3.991921901702881,13.813262939453125
2020-07-06,16.0,22.171672821044922,15.999838829040527,34.31332778930664
2020-07-07,43.0,42.98275375366211,42.97197341918945,42.99273681640625
2020-07-08,21.0,21.01499366760254,21.00066566467285,21.039396286010742
2020-07-09,15.0,20.964893341064453,15.006380081176758,30.069114685058594
2020-07-10,26.0,25.97843360900879,25.958721160888672,25.991731643676758
2020-07-11,4.0,4.022636413574219,4.0040178298950195,4.053897857666016
2020-07-12,22.0,15.800288200378418,6.334702968597412,21.992393493652344
2020-07-13,6.0,4.926007270812988,-0.3516582250595093,7.6164751052856445
2020-07-14,5.0,5.01112699508667,5.006448268890381,5.016480445861816
2020-07-15,6.0,5.992210388183594,5.984909534454346,5.999955177307129
2020-07-16,28.0,27.993295669555664,27.978260040283203,28.01618003845215
2020-07-17,9.0,11.675480842590332,8.998784065246582,22.342487335205078
2020-07-18,20.0,21.608806610107422,19.997726440429688,28.028844833374023
2020-07-19,42.0,37.72995376586914,20.665424346923828,42.00212097167969
2020-07-20,,24.00885772705078,12.387590408325195,31.08403968811035
2020-07-21,,29.501079559326172,15.66272258758545,35.23173141479492
2020-07-22,,29.448116302490234,14.58082103729248,35.92973709106445
2020-07-23,,34.18377685546875,18.947856903076172,40.18983840942383
2020-07-24,,21.160715103149414,7.786004066467285,30.449325561523438
2020-07-25,,23.80709457397461,12.582276344299316,31.214214324951172
2020-07-26,,27.95599937438965,10.789685249328613,36.1486701965332
