,Connecticut,forecast,interval_low,interval_high
2020-07-16,114.0,0.0,0.0,0.0
2020-07-17,143.0,93.65166381446292,93.65166381446292,93.65166381446292
2020-07-18,0.0,0.0,0.0,0.0
2020-07-19,,84.36456040567302,-359.00381727771435,527.7329380890603
2020-07-20,,73.98430066238853,-370.41356115041106,518.3821624751881
2020-07-21,,35.11634094901335,-429.59284379732645,499.8255256953532
2020-07-22,,36.32425052530784,-438.4642645888129,511.1127656394286
2020-07-23,,49.54800981750493,-445.83686607519167,544.9328857102015
2020-07-24,,30.46217547421519,-466.4436847438146,527.3680356922449
2020-07-25,,2.955185886953405,-510.8369600456934,516.7473318196002
