,Maine,forecast,interval_low,interval_high
2020-03-06,0.0,4.125699520111084,3.1940085887908936,5.16847038269043
2020-03-07,0.0,4.864440441131592,4.101713180541992,6.2491536140441895
2020-03-08,0.0,5.245004653930664,4.120993137359619,6.926525115966797
2020-03-09,0.0,2.353757619857788,1.6572649478912354,3.6160919666290283
2020-03-10,0.0,2.563767671585083,1.5364015102386475,4.106807231903076
2020-03-11,0.0,3.278546094894409,2.010842800140381,5.053133964538574
2020-03-12,1.0,4.115145683288574,2.5840632915496826,5.592373371124268
2020-03-13,2.0,4.125699520111084,3.1940085887908936,5.16847038269043
2020-03-14,0.0,4.864440441131592,4.101713180541992,6.2491536140441895
2020-03-15,-1.0,5.245004653930664,4.120993137359619,6.926525115966797
2020-03-16,15.0,2.353757619857788,1.6572649478912354,3.6160919666290283
2020-03-17,9.0,2.563767671585083,1.5364015102386475,4.106807231903076
2020-03-18,9.0,3.278546094894409,2.010842800140381,5.053133964538574
2020-03-19,17.0,4.115145683288574,2.5840632915496826,5.592373371124268
2020-03-20,4.0,4.125699520111084,3.1940085887908936,5.16847038269043
2020-03-21,14.0,4.864440441131592,4.101713180541992,6.2491536140441895
2020-03-22,19.0,5.245004653930664,4.120993137359619,6.926525115966797
2020-03-23,18.0,7.4993414878845215,7.159755706787109,7.880890369415283
2020-03-24,11.0,7.189632892608643,6.991748809814453,7.391709804534912
2020-03-25,24.0,7.70016622543335,7.219677925109863,8.27874755859375
2020-03-26,13.0,8.558831214904785,7.783505439758301,9.335383415222168
2020-03-27,13.0,8.82744312286377,8.086235046386719,9.523795127868652
2020-03-28,43.0,9.910877227783203,9.224930763244629,10.608081817626953
2020-03-29,42.0,9.957562446594238,9.52453899383545,10.346231460571289
2020-03-30,22.0,18.356294631958008,16.926219940185547,20.15290641784668
2020-03-31,28.0,17.770349502563477,15.768101692199707,19.783601760864258
2020-04-01,0.0,17.63213348388672,15.966450691223145,19.77362632751465
2020-04-02,73.0,17.870264053344727,15.545425415039062,19.42981719970703
2020-04-03,56.0,17.831716537475586,15.233296394348145,19.98834991455078
2020-04-04,24.0,18.959917068481445,17.47927474975586,21.190786361694336
2020-04-05,14.0,19.417903900146484,18.037261962890625,21.490798950195312
2020-04-06,29.0,24.890180587768555,24.202381134033203,25.657684326171875
2020-04-07,20.0,25.85711097717285,23.755260467529297,28.231082916259766
2020-04-08,18.0,25.637985229492188,23.276508331298828,28.353410720825195
2020-04-09,23.0,25.925697326660156,22.492023468017578,28.030929565429688
2020-04-10,26.0,25.03120231628418,22.738908767700195,27.30991554260254
2020-04-11,30.0,24.22233009338379,23.653024673461914,24.834941864013672
2020-04-12,17.0,24.35619354248047,23.956165313720703,24.80579376220703
2020-04-13,65.0,33.2755126953125,32.653465270996094,33.999874114990234
2020-04-14,37.0,34.047847747802734,33.217994689941406,35.429622650146484
2020-04-15,35.0,32.80821990966797,31.67313003540039,34.19672393798828
2020-04-16,26.0,31.349151611328125,30.2364444732666,32.54136657714844
2020-04-17,31.0,29.05495262145996,26.849367141723633,30.464263916015625
2020-04-18,20.0,28.184030532836914,25.634075164794922,30.140119552612305
2020-04-19,20.0,30.583145141601562,29.78526496887207,31.812589645385742
2020-04-20,8.0,33.78148651123047,32.68154525756836,35.09983825683594
2020-04-21,13.0,31.933624267578125,29.986955642700195,33.42335891723633
2020-04-22,19.0,31.765472412109375,29.413970947265625,34.121395111083984
2020-04-23,30.0,32.010005950927734,28.43478775024414,34.81755828857422
2020-04-24,28.0,31.637832641601562,28.000526428222656,34.20790100097656
2020-04-25,0.0,32.85055923461914,30.83760643005371,35.533180236816406
2020-04-26,50.0,31.83466148376465,30.688081741333008,33.33851623535156
2020-04-27,8.0,22.49125862121582,20.885833740234375,24.576448440551758
2020-04-28,17.0,22.72447967529297,20.544828414916992,25.210905075073242
2020-04-29,16.0,22.116498947143555,20.062162399291992,24.624135971069336
2020-04-30,39.0,21.625612258911133,19.22133445739746,22.939186096191406
2020-05-01,28.0,20.769742965698242,19.108003616333008,21.743284225463867
2020-05-02,30.0,21.082639694213867,20.56366729736328,21.907194137573242
2020-05-03,32.0,22.60054588317871,21.64582633972168,24.3968448638916
2020-05-04,20.0,23.86664390563965,22.421112060546875,25.691587448120117
2020-05-05,21.0,24.148332595825195,21.925155639648438,26.629262924194336
2020-05-06,28.0,23.630659103393555,21.424348831176758,26.25164222717285
2020-05-07,76.0,23.33552360534668,20.565670013427734,24.743183135986328
2020-05-08,44.0,22.462495803833008,20.50748062133789,23.83949089050293
2020-05-09,34.0,22.594322204589844,21.93269920349121,23.514036178588867
2020-05-10,28.0,23.695716857910156,22.80033302307129,25.233726501464844
2020-05-11,26.0,29.932024002075195,28.582670211791992,31.7061767578125
2020-05-12,15.0,29.518524169921875,27.567243576049805,31.597558975219727
2020-05-13,38.0,28.780282974243164,26.641521453857422,31.134727478027344
2020-05-14,50.0,28.19713592529297,25.518253326416016,30.064664840698242
2020-05-15,38.0,27.05621910095215,25.243940353393555,28.217926025390625
2020-05-16,45.0,27.4383544921875,26.95801544189453,28.087596893310547
2020-05-17,39.0,28.487375259399414,27.777677536010742,29.867063522338867
2020-05-18,26.0,36.751583099365234,35.97688293457031,37.866188049316406
2020-05-19,28.0,36.279441833496094,35.69036102294922,37.23247528076172
2020-05-20,78.0,34.97417449951172,33.97665786743164,36.086265563964844
2020-05-21,58.0,33.47231674194336,32.45098114013672,35.21333694458008
2020-05-22,71.0,31.281692504882812,28.82324981689453,33.27670669555664
2020-05-23,65.0,31.343103408813477,29.4605655670166,32.90859603881836
2020-05-24,42.0,33.4267463684082,32.391456604003906,34.3107795715332
2020-05-25,19.0,42.602046966552734,41.111812591552734,45.1153678894043
2020-05-26,35.0,38.68453598022461,38.06100082397461,39.109474182128906
2020-05-27,28.0,37.804447174072266,36.49508285522461,38.88007354736328
2020-05-28,52.0,36.73891830444336,34.83747863769531,40.28925704956055
2020-05-29,37.0,35.6964225769043,33.73345947265625,38.52412796020508
2020-05-30,56.0,38.58699035644531,37.58224105834961,40.59437942504883
2020-05-31,43.0,38.73374557495117,37.22988510131836,41.06764221191406
2020-06-01,24.0,41.678375244140625,40.71584701538086,43.484779357910156
2020-06-02,28.0,41.686702728271484,40.57246017456055,43.2530517578125
2020-06-03,41.0,40.5211181640625,40.39176559448242,40.74626541137695
2020-06-04,28.0,39.24470138549805,37.8582878112793,40.54965591430664
2020-06-05,36.0,36.48605728149414,32.83558654785156,38.41764831542969
2020-06-06,42.0,35.28450393676758,31.217981338500977,38.58134841918945
2020-06-07,46.0,36.60245132446289,34.35187530517578,39.447296142578125
2020-06-08,18.0,38.981258392333984,38.3168830871582,39.75568771362305
2020-06-09,18.0,37.81489944458008,37.50790786743164,38.41778564453125
2020-06-10,31.0,36.87556076049805,35.76475143432617,37.970428466796875
2020-06-11,30.0,35.94884490966797,34.35106658935547,38.09626770019531
2020-06-12,54.0,34.13442611694336,32.75476837158203,35.999637603759766
2020-06-13,36.0,34.436431884765625,33.473812103271484,35.315216064453125
2020-06-14,36.0,35.21608352661133,34.451629638671875,35.94279098510742
2020-06-15,17.0,32.29570388793945,31.313446044921875,33.693145751953125
2020-06-16,9.0,31.8609561920166,30.2508487701416,33.63319778442383
2020-06-17,17.0,31.094350814819336,29.107709884643555,33.2176399230957
2020-06-18,42.0,30.567779541015625,27.923192977905273,32.51572799682617
2020-06-19,35.0,29.2232723236084,27.63890266418457,30.500715255737305
2020-06-20,25.0,29.37101173400879,29.265485763549805,29.505125045776367
2020-06-21,19.0,30.2122802734375,29.63948631286621,31.07421875
2020-06-22,14.0,29.656463623046875,28.992202758789062,30.756385803222656
2020-06-23,25.0,30.5747127532959,29.14267921447754,32.61782455444336
2020-06-24,21.0,29.610815048217773,27.79612922668457,31.708206176757812
2020-06-25,53.0,28.772645950317383,26.573816299438477,30.00765609741211
2020-06-26,32.0,26.92278289794922,26.31283187866211,27.934837341308594
2020-06-27,52.0,26.054407119750977,24.602252960205078,27.103008270263672
2020-06-28,37.0,27.85160255432129,27.324216842651367,28.253950119018555
2020-06-29,28.0,27.814210891723633,26.430797576904297,29.654804229736328
2020-06-30,34.0,27.841196060180664,25.86411476135254,30.09099769592285
2020-07-01,41.0,27.055986404418945,24.974302291870117,29.44338607788086
2020-07-02,34.0,26.303789138793945,23.875751495361328,27.886972427368164
2020-07-03,45.0,25.10774803161621,23.664657592773438,26.1286678314209
2020-07-04,24.0,25.2906494140625,25.060731887817383,25.624269485473633
2020-07-05,18.0,26.79156494140625,25.99407958984375,28.16978645324707
2020-07-06,8.0,38.644744873046875,38.03084182739258,39.60183334350586
2020-07-07,17.0,37.21210861206055,36.64649963378906,37.921424865722656
2020-07-08,20.0,36.390289306640625,35.07426452636719,37.67307662963867
2020-07-09,26.0,35.580936431884766,33.694854736328125,37.893096923828125
2020-07-10,13.0,34.02010726928711,33.00455856323242,35.819000244140625
2020-07-11,21.0,34.60269546508789,34.35441970825195,34.936119079589844
2020-07-12,19.0,35.103065490722656,34.3322639465332,35.49248504638672
2020-07-13,19.0,26.033050537109375,24.5904541015625,27.98175811767578
2020-07-14,8.0,26.386985778808594,24.405818939208984,28.761383056640625
2020-07-15,12.0,25.53572654724121,23.515573501586914,27.92454719543457
2020-07-16,20.0,24.68867301940918,22.43915367126465,26.062637329101562
2020-07-17,38.0,23.411865234375,22.294843673706055,24.392005920410156
2020-07-18,9.0,23.445466995239258,23.40079689025879,23.492965698242188
2020-07-19,42.0,25.326868057250977,24.46812629699707,26.719575881958008
2020-07-20,,19.936920166015625,18.538625717163086,21.75400733947754
2020-07-21,,20.44896125793457,18.321937561035156,22.922136306762695
2020-07-22,,20.056915283203125,18.071874618530273,22.56618881225586
2020-07-23,,19.888948440551758,17.395906448364258,21.268999099731445
2020-07-24,,19.198453903198242,17.395740509033203,20.675262451171875
2020-07-25,,19.329532623291016,18.725099563598633,20.296871185302734
2020-07-26,,20.515533447265625,19.599132537841797,22.13402557373047
