,Delaware,forecast,interval_low,interval_high
2020-07-02,221.0,68.47866821289062,66.77706146240234,70.81973266601562
2020-07-03,192.0,70.5262680053711,67.06211853027344,75.62525177001953
2020-07-04,73.0,71.64013671875,70.08692169189453,72.90174102783203
2020-07-05,132.0,72.15869140625,68.75379180908203,74.9406967163086
2020-07-06,165.0,91.82979583740234,83.54057312011719,100.68801879882812
2020-07-07,121.0,95.3701400756836,89.73187255859375,99.12124633789062
2020-07-08,48.0,89.90350341796875,85.05752563476562,93.29896545410156
2020-07-09,69.0,91.35519409179688,86.13971710205078,97.17365264892578
2020-07-10,121.0,92.28397369384766,86.31511688232422,95.58263397216797
2020-07-11,91.0,93.04322052001953,91.69844818115234,95.19910430908203
2020-07-12,61.0,93.6142807006836,87.4766616821289,96.96566772460938
2020-07-13,75.0,133.9544677734375,127.54894256591797,142.8085174560547
2020-07-14,90.0,138.67405700683594,136.2425079345703,141.25682067871094
2020-07-15,81.0,130.18870544433594,123.78091430664062,133.677001953125
2020-07-16,64.0,130.643798828125,128.79605102539062,134.1796417236328
2020-07-17,223.0,131.90684509277344,126.43534851074219,141.42160034179688
2020-07-18,92.0,129.19515991210938,126.30064392089844,130.94241333007812
2020-07-19,90.0,129.33566284179688,124.68756103515625,134.2235565185547
2020-07-20,,85.55484008789062,78.84748840332031,93.52716827392578
2020-07-21,,87.46365356445312,81.93563842773438,90.55323028564453
2020-07-22,,82.27704620361328,77.79307556152344,85.20405578613281
2020-07-23,,85.24859619140625,80.23574829101562,90.1009521484375
2020-07-24,,86.32088470458984,81.88350677490234,89.1104507446289
2020-07-25,,86.36414337158203,85.18315887451172,88.49480438232422
2020-07-26,,86.84982299804688,81.69400024414062,90.15989685058594
