,District of Columbia,forecast,interval_low,interval_high
2020-05-05,152.0,153.58583068847656,115.49015808105469,194.7967529296875
2020-05-06,139.0,153.57725524902344,106.55470275878906,214.9119110107422
2020-05-07,193.0,153.46388244628906,100.83750915527344,200.97552490234375
2020-05-08,245.0,142.45840454101562,94.0689697265625,170.78720092773438
2020-05-09,203.0,137.3541717529297,99.38967895507812,164.1926727294922
2020-05-10,170.0,188.40966796875,147.63882446289062,214.15994262695312
2020-05-11,117.0,220.66287231445312,167.47520446777344,265.42633056640625
2020-05-12,96.0,197.61410522460938,157.92105102539062,233.28994750976562
2020-05-13,99.0,161.19895935058594,145.4120330810547,181.04495239257812
2020-05-14,152.0,127.36749267578125,110.26666259765625,158.88302612304688
2020-05-15,135.0,104.46620178222656,78.57596588134766,143.04013061523438
2020-05-16,171.0,111.84718322753906,80.30354309082031,150.66163635253906
2020-05-17,81.0,139.587646484375,121.67778015136719,161.6063690185547
2020-05-18,147.0,163.55380249023438,137.65419006347656,191.49298095703125
2020-05-19,164.0,148.64645385742188,120.29328155517578,179.9276885986328
2020-05-20,117.0,120.64894104003906,82.46675872802734,152.0364532470703
2020-05-21,237.0,127.5342025756836,110.99545288085938,145.42152404785156
2020-05-22,105.0,129.6879425048828,97.34620666503906,166.96597290039062
2020-05-23,73.0,134.52120971679688,105.22696685791016,168.55328369140625
2020-05-24,144.0,141.85853576660156,125.5425033569336,180.1628875732422
2020-05-25,115.0,119.56111145019531,99.58775329589844,145.27798461914062
2020-05-26,109.0,112.82161712646484,51.5230827331543,133.46878051757812
2020-05-27,72.0,133.21734619140625,107.19773864746094,146.83226013183594
2020-05-28,86.0,139.12533569335938,125.18592071533203,161.85140991210938
2020-05-29,46.0,131.50596618652344,121.50837707519531,146.00083923339844
2020-05-30,179.0,112.62335205078125,74.56970977783203,136.05223083496094
2020-05-31,84.0,92.72356414794922,47.118099212646484,126.75050354003906
2020-06-01,56.0,84.67865753173828,33.09054183959961,129.41647338867188
2020-06-02,29.0,134.98289489746094,110.54597473144531,173.1566619873047
2020-06-03,130.0,135.7515411376953,98.4070053100586,193.29782104492188
2020-06-04,104.0,94.67655181884766,64.86280059814453,120.39962005615234
2020-06-05,79.0,85.86360168457031,48.77035140991211,123.33183288574219
2020-06-06,70.0,111.55824279785156,93.9979019165039,138.20849609375
2020-06-07,63.0,92.69219970703125,86.70448303222656,101.30792999267578
2020-06-08,57.0,86.13560485839844,70.89757537841797,104.83448791503906
2020-06-09,85.0,72.56267547607422,51.108455657958984,91.94770812988281
2020-06-10,63.0,68.91529083251953,48.257774353027344,92.8099594116211
2020-06-11,52.0,76.98454284667969,63.089717864990234,91.21751403808594
2020-06-12,65.0,74.06349182128906,62.15155792236328,90.71949768066406
2020-06-13,55.0,68.86699676513672,59.41572952270508,97.58057403564453
2020-06-14,58.0,60.992835998535156,49.70246124267578,85.62158203125
2020-06-15,32.0,58.665802001953125,48.11264419555664,88.4437255859375
2020-06-16,19.0,59.845863342285156,48.54550552368164,78.63159942626953
2020-06-17,29.0,62.539337158203125,55.9068489074707,80.97850799560547
2020-06-18,56.0,53.71330642700195,42.25307083129883,78.72528839111328
2020-06-19,49.0,48.397918701171875,33.817867279052734,77.09046936035156
2020-06-20,32.0,47.38743591308594,32.61017990112305,80.32678985595703
2020-06-21,36.0,35.46125411987305,27.389022827148438,54.29965591430664
2020-06-22,38.0,28.718740463256836,20.97285270690918,57.24781036376953
2020-06-23,36.0,20.51617431640625,9.241995811462402,52.31488800048828
2020-06-24,34.0,23.51784896850586,12.855794906616211,53.69401550292969
2020-06-25,31.0,25.253639221191406,16.389949798583984,50.83760070800781
2020-06-26,26.0,20.528644561767578,11.384556770324707,47.25248718261719
2020-06-27,31.0,17.45465660095215,6.411415100097656,50.004127502441406
2020-06-28,32.0,34.66400909423828,29.707979202270508,50.121768951416016
