,Louisiana,forecast,interval_low,interval_high
2020-01-22,0.0,3.3822131156921387,-0.23442697525024414,14.777764320373535
2020-01-23,0.0,-0.9856070280075073,-2.594468593597412,0.1300761103630066
2020-01-24,0.0,-0.22901305556297302,-1.6714046001434326,0.6122763156890869
2020-01-25,0.0,-1.483831763267517,-7.068780422210693,0.3644704520702362
2020-01-26,0.0,10.095098495483398,-8.565099716186523,47.754581451416016
2020-01-27,0.0,-4.71068811416626,-21.72787857055664,0.3397822678089142
2020-01-28,0.0,0.039540231227874756,-0.894005298614502,1.1614491939544678
2020-01-29,0.0,-0.36071082949638367,-1.6078777313232422,1.7228341102600098
2020-01-30,0.0,-0.16839034855365753,-1.410346508026123,1.0613813400268555
2020-01-31,0.0,0.5259904861450195,-0.0523189902305603,1.2593141794204712
2020-02-01,0.0,7.175997734069824,-8.854546546936035,44.519256591796875
2020-02-02,0.0,0.05483520030975342,-0.5297622680664062,0.8671213388442993
2020-02-03,0.0,0.34335893392562866,-0.5557644367218018,1.7255350351333618
2020-02-04,0.0,3.580376148223877,-1.853623867034912,16.258888244628906
2020-02-05,0.0,0.19682426750659943,-1.7549059391021729,2.3260574340820312
2020-02-06,0.0,0.2421989142894745,-1.2696524858474731,3.041597843170166
2020-02-07,0.0,1.0355110168457031,-3.1520702838897705,7.256688594818115
2020-02-08,0.0,-1.4528768062591553,-7.869902610778809,1.7502628564834595
2020-02-09,0.0,1.526609182357788,-1.886284351348877,11.2395601272583
2020-02-10,0.0,-4.445337772369385,-16.41490936279297,0.26948124170303345
2020-02-11,0.0,-0.9297063946723938,-4.698276996612549,0.2329503893852234
2020-02-12,0.0,20.64473533630371,-0.7936196327209473,55.95394515991211
2020-02-13,0.0,-1.5556663274765015,-9.8689546585083,1.5236228704452515
2020-02-14,0.0,-0.5924884080886841,-2.492952346801758,1.5258216857910156
2020-02-15,0.0,0.7739744186401367,-0.6359051465988159,3.9742329120635986
2020-02-16,0.0,0.9896866083145142,-1.6274025440216064,2.1325011253356934
2020-02-17,0.0,-0.4899575710296631,-3.210702419281006,1.5304204225540161
2020-02-18,0.0,0.8433839678764343,-2.4176008701324463,5.811575412750244
2020-02-19,0.0,6.227905750274658,-0.5443639755249023,30.61761474609375
2020-02-20,0.0,2.7977957725524902,-3.1187727451324463,5.740922451019287
2020-02-21,0.0,-2.1785056591033936,-3.4724621772766113,0.6066288948059082
2020-02-22,0.0,0.7220207452774048,-1.799105167388916,6.299233913421631
2020-02-23,0.0,3.299467086791992,-1.8149540424346924,18.599916458129883
2020-02-24,0.0,0.7642881274223328,-2.0248801708221436,2.599724292755127
2020-02-25,0.0,35.220054626464844,-3.0010852813720703,167.61920166015625
2020-02-26,0.0,-2.159088611602783,-8.435136795043945,1.573299527168274
2020-02-27,0.0,0.614704430103302,-1.3851779699325562,2.6118831634521484
2020-02-28,0.0,0.6184960603713989,-0.9082236289978027,3.998307943344116
2020-02-29,0.0,-0.2344330996274948,-1.7335560321807861,0.6535180807113647
2020-03-01,0.0,-0.23464398086071014,-0.7479722499847412,0.33700045943260193
2020-03-02,0.0,-0.04164092615246773,-0.6730951070785522,0.63834547996521
2020-03-03,0.0,6.582096099853516,-0.5294257402420044,28.749479293823242
2020-03-04,0.0,-3.9161858558654785,-22.64682960510254,1.7568446397781372
2020-03-05,0.0,-0.20448163151741028,-2.0964596271514893,2.0392632484436035
2020-03-06,0.0,-0.619330108165741,-3.454469919204712,3.47322154045105
2020-03-07,0.0,-12.225384712219238,-59.337947845458984,0.7960881590843201
2020-03-08,0.0,-3.345979690551758,-22.39232635498047,5.3744683265686035
2020-03-09,0.0,-0.9639135599136353,-1.9779164791107178,-0.1132776141166687
2020-03-10,0.0,-7.358773231506348,-37.31102752685547,0.776719331741333
2020-03-11,5.0,8.174988746643066,3.759150743484497,17.3726806640625
2020-03-12,19.0,19.122220993041992,11.118724822998047,26.957529067993164
2020-03-13,29.0,28.91775131225586,27.40534019470215,31.726654052734375
2020-03-14,77.0,78.01068115234375,76.72232055664062,79.13485717773438
2020-03-15,87.0,86.94328308105469,86.53710174560547,87.64148712158203
2020-03-16,115.0,115.8662109375,114.14097595214844,119.28417205810547
2020-03-17,196.0,195.0110321044922,192.3581085205078,197.3013916015625
2020-03-18,257.0,257.9610595703125,254.75584411621094,259.5669250488281
2020-03-19,392.0,367.9903564453125,275.17388916015625,395.54559326171875
2020-03-20,537.0,599.6087036132812,409.6328125,764.9110717773438
2020-03-21,763.0,833.7027587890625,758.605712890625,1126.9583740234375
2020-03-22,837.0,902.9295654296875,837.2152709960938,1157.6610107421875
2020-03-23,1172.0,1213.5455322265625,1170.7452392578125,1383.8717041015625
2020-03-24,1388.0,1551.8851318359375,1387.1923828125,1807.725830078125
2020-03-25,1795.0,2021.354736328125,1789.599609375,2463.987060546875
2020-03-26,2304.0,2303.576171875,2299.837646484375,2306.8818359375
2020-03-27,2744.0,2744.619140625,2740.43115234375,2750.2138671875
2020-03-28,3315.0,3197.465576171875,2727.006591796875,3317.944580078125
2020-03-29,3540.0,3895.826904296875,3187.07421875,4551.26171875
2020-03-30,4025.0,4101.8837890625,4024.541259765625,4407.96240234375
2020-03-31,5237.0,4990.7177734375,4007.925537109375,5236.67333984375
2020-04-01,6424.0,7690.05615234375,6422.63671875,10280.826171875
2020-04-02,9149.0,9067.3056640625,6412.080078125,10345.4248046875
2020-04-03,10297.0,11184.484375,10294.0390625,12519.126953125
2020-04-04,12496.0,12497.2216796875,12495.9931640625,12499.3046875
2020-04-05,13010.0,13008.580078125,13007.7412109375,13009.9228515625
2020-04-06,14867.0,15135.71875,14863.7080078125,16207.1376953125
2020-04-07,16284.0,16283.2470703125,16280.3095703125,16288.1572265625
2020-04-08,17030.0,17028.517578125,17023.146484375,17036.470703125
2020-04-09,18283.0,18038.900390625,17059.919921875,18284.078125
2020-04-10,19253.0,19353.232421875,19251.892578125,19748.017578125
2020-04-11,20014.0,19960.197265625,19323.48046875,20440.083984375
2020-04-12,20595.0,20627.07421875,20595.03515625,20752.94140625
2020-04-13,21016.0,21067.966796875,21015.97265625,21267.19921875
2020-04-14,21518.0,21601.099609375,21513.404296875,21940.939453125
2020-04-15,21951.0,21950.80078125,21945.650390625,21954.263671875
2020-04-16,22532.0,22530.791015625,22522.51953125,22537.42578125
2020-04-17,23118.0,23107.01171875,23052.677734375,23125.130859375
2020-04-18,23580.0,23546.884765625,23098.888671875,23900.626953125
2020-04-19,23928.0,23876.55859375,23677.81640625,23928.642578125
2020-04-20,24523.0,24599.33203125,24518.224609375,24915.2265625
2020-04-21,24854.0,24780.494140625,24466.46875,24863.6796875
2020-04-22,25258.0,25235.45703125,23959.56640625,26032.65625
2020-04-23,25739.0,25937.177734375,25735.51171875,26728.392578125
2020-04-24,26140.0,26234.82421875,26136.359375,26619.814453125
2020-04-25,26512.0,26513.400390625,26511.29296875,26515.580078125
2020-04-26,26773.0,26771.900390625,26769.44921875,26773.939453125
2020-04-27,27068.0,27125.150390625,27064.791015625,27346.27734375
2020-04-28,27286.0,27474.556640625,27283.328125,27926.138671875
2020-04-29,27660.0,27863.255859375,27657.6171875,28675.2265625
2020-04-30,28001.0,27927.29296875,27632.03125,28004.859375
2020-05-01,28711.0,28729.630859375,28707.986328125,28803.7109375
2020-05-02,29140.0,29139.240234375,29136.875,29143.279296875
2020-05-03,29340.0,29554.634765625,29339.48828125,30410.037109375
2020-05-04,29673.0,29736.19140625,29669.896484375,29995.3046875
2020-05-05,29996.0,29996.35546875,29991.140625,30001.318359375
2020-05-06,30399.0,30527.30859375,30396.966796875,31033.66796875
2020-05-07,30652.0,30654.859375,30187.7734375,30991.197265625
2020-05-08,30855.0,30853.078125,30849.83984375,30855.556640625
2020-05-09,31417.0,31418.875,31414.861328125,31421.6171875
2020-05-10,31600.0,31590.853515625,31552.91796875,31602.859375
2020-05-11,31815.0,31844.16015625,31814.373046875,31957.029296875
2020-05-12,32050.0,32144.29296875,32044.859375,32527.220703125
2020-05-13,32662.0,32660.22265625,32655.62890625,32670.703125
2020-05-14,33489.0,33366.8984375,32677.314453125,33678.65234375
2020-05-15,33837.0,33957.9921875,33836.57421875,34439.421875
2020-05-16,34117.0,34195.4609375,34114.953125,34452.0625
2020-05-17,34432.0,34369.00390625,34216.87109375,34432.87890625
2020-05-18,34709.0,34815.0546875,34708.94921875,35232.37890625
2020-05-19,35038.0,35121.13671875,35035.37890625,35452.796875
2020-05-20,35316.0,35314.89453125,35310.27734375,35320.5703125
2020-05-21,36504.0,36543.72265625,36496.7890625,36703.5078125
2020-05-22,36925.0,36924.4921875,36921.0390625,36930.84375
2020-05-23,36925.0,36941.359375,36782.44921875,37144.53515625
2020-05-24,37169.0,37446.4921875,37168.6015625,38485.8359375
2020-05-25,37809.0,37805.9921875,37803.171875,37809.296875
2020-05-26,38054.0,38256.0,38054.1796875,38738.4921875
2020-05-27,38497.0,38496.546875,38493.078125,38500.171875
2020-05-28,38802.0,38801.9765625,38796.6015625,38807.84375
2020-05-29,38802.0,38802.1796875,38800.48046875,38803.34765625
2020-05-30,39577.0,39486.7890625,39122.73828125,39579.66015625
2020-05-31,39916.0,39618.01953125,39113.46875,39915.828125
2020-06-01,40341.0,40423.1640625,40340.34765625,40752.44921875
2020-06-02,40746.0,40747.4140625,40746.05078125,40749.296875
2020-06-03,41133.0,41047.88671875,40618.41796875,41230.5546875
2020-06-04,41562.0,41654.25,41559.79296875,42016.82421875
2020-06-05,41989.0,42015.3359375,41986.93359375,42121.94140625
2020-06-06,42486.0,42494.8671875,42481.90625,42538.58984375
2020-06-07,42816.0,42816.5703125,42814.453125,42818.69921875
2020-06-08,43050.0,43154.33203125,43048.55859375,43566.2890625
2020-06-09,43612.0,43610.85546875,43607.1875,43615.6796875
2020-06-10,44030.0,44032.00390625,44029.7265625,44034.3125
2020-06-11,44472.0,44470.1953125,44467.40234375,44474.4375
2020-06-12,44995.0,45386.29296875,44498.734375,46229.73046875
2020-06-13,46283.0,46441.5625,46278.00390625,46688.390625
2020-06-14,46619.0,47079.0703125,46232.0703125,49304.50390625
2020-06-15,47172.0,47171.21875,47168.4375,47174.56640625
2020-06-16,47706.0,48035.35546875,47702.00390625,48617.84765625
2020-06-17,48634.0,48249.90234375,47623.0546875,48637.94140625
2020-06-18,48634.0,48770.90625,48509.4921875,49553.8828125
2020-06-19,48515.0,48721.79296875,48513.890625,49542.9296875
2020-06-20,49385.0,49208.1953125,48494.66015625,49389.78515625
2020-06-21,49778.0,50392.4609375,49777.4375,52851.63671875
