,Ohio,forecast,interval_low,interval_high
2020-03-30,1933.0,72265.70671705552,,
2020-03-31,2199.0,72278.63220944417,,
2020-04-01,2547.0,72283.54947546213,,
2020-04-02,2901.0,72279.01260460846,,
2020-04-03,3312.0,72298.15106520196,,
2020-04-04,3739.0,72271.52398261004,,
2020-04-05,4043.0,72251.4370096393,,
2020-04-06,4453.0,72315.23380551444,,
2020-04-07,4782.0,72260.85874179893,,
2020-04-08,5148.0,72298.24397699776,,
2020-04-09,5512.0,72332.78213455556,,
2020-04-10,5878.0,72248.6615737344,,
2020-04-11,6250.0,72343.57925123659,,
2020-04-12,6604.0,72246.32945291461,,
2020-04-13,6975.0,72319.14848243225,,
2020-04-14,7285.0,72292.00126401747,,
2020-04-15,7794.0,72270.97982161026,,
2020-04-16,8414.0,72329.262435187,,
2020-04-17,9107.0,72237.70550891121,,
2020-04-18,10222.0,72265.26650974383,,
2020-04-19,11602.0,72230.98381239553,,
2020-04-20,12919.0,72154.10886552156,,
2020-04-21,13725.0,72167.47093679,,
2020-04-22,14117.0,72236.1235079066,,
2020-04-23,14694.0,72294.17934374962,,
2020-04-24,15169.0,72362.81511052423,,
2020-04-25,15587.0,72488.89578920254,,
2020-04-26,15972.0,72392.35796867551,,
2020-04-27,16325.0,72306.24774573684,,
2020-04-28,16769.0,72344.6089217651,,
2020-04-29,17303.0,72231.86661054978,,
2020-04-30,18027.0,72387.82467026774,,
2020-05-01,18743.0,72228.2730808296,,
2020-05-02,19335.0,72191.86413823639,,
2020-05-03,19914.0,72351.95275773597,,
2020-05-04,20474.0,72177.60311016411,,
2020-05-05,20969.0,72317.06481010177,,
2020-05-06,21576.0,72376.42882599938,,
2020-05-07,22131.0,72244.98343253427,,
2020-05-08,23016.0,72335.33782291687,,
2020-05-09,23697.0,72295.64253991691,,
2020-05-10,24081.0,72177.48742568734,,
2020-05-11,24777.0,72384.86417360428,,
2020-05-12,25250.0,72223.56545938802,,
2020-05-13,25721.0,72316.26479210512,,
2020-05-14,26357.0,72384.38295313477,,
2020-05-15,26954.0,72270.14755997655,,
2020-05-16,27474.0,72298.54355085161,,
2020-05-17,27923.0,72237.70878980469,,
2020-05-18,28454.0,72392.34742665177,,
2020-05-19,28952.0,72212.94386730406,,
2020-05-20,29436.0,72297.4350818411,,
2020-05-21,30167.0,72427.02504976031,,
2020-05-22,30794.0,72145.75816081776,,
2020-05-23,31408.0,72313.01040355695,,
2020-05-24,31911.0,72338.25923520255,,
2020-05-25,32477.0,72152.22024578352,,
2020-05-26,33006.0,72409.03171026676,,
2020-05-27,33439.0,72260.7725717424,,
2020-05-28,33915.0,72315.82195835139,,
2020-05-29,34566.0,72346.86474886487,,
2020-05-30,35033.0,72256.83032115296,,
2020-05-31,35513.0,72279.77795158084,,
2020-06-01,35984.0,72358.59654069295,,
2020-06-02,36350.0,72213.09066218973,,
2020-06-03,36792.0,72336.3154475922,,
2020-06-04,37282.0,72341.4098721451,,
2020-06-05,37758.0,72278.48494174096,,
2020-06-06,38111.0,72282.08964203192,,
2020-06-07,38476.0,72320.13743187037,,
2020-06-08,38837.0,72286.13037137067,,
2020-06-09,39162.0,72272.73543963484,,
2020-06-10,39575.0,72372.98364418546,,
2020-06-11,40004.0,72269.68092594607,,
2020-06-12,40424.0,72282.96754655872,,
2020-06-13,40851.0,72310.63321419292,,
2020-06-14,41148.0,72249.11468820323,,
2020-06-15,41576.0,72306.22294127315,,
2020-06-16,42010.0,72305.06365596886,,
2020-06-17,42422.0,72273.76178321973,,
2020-06-18,43122.0,72328.17929621479,,
2020-06-19,43731.0,72246.16455827457,,
2020-06-20,44261.0,72257.02073504661,,
2020-06-21,44808.0,72267.63707747728,,
2020-06-22,45537.0,72267.09004958913,,
2020-06-23,46127.0,72301.74436318336,,
2020-06-24,46759.0,72232.17925807719,,
2020-06-25,47651.0,72389.05104246979,,
2020-06-26,48638.0,72190.80961001173,,
2020-06-27,49455.0,72243.40908077988,,
2020-06-28,50309.0,72315.66801680576,,
2020-06-29,51046.0,72221.16504636798,,
2020-06-30,51789.0,72241.4994145298,,
2020-07-01,52865.0,72386.13936225684,,
2020-07-02,54166.0,72268.2450464896,,
2020-07-03,55257.0,72262.02189372563,,
2020-07-04,56183.0,72231.98041005328,,
2020-07-05,57150.0,72249.28288462386,,
2020-07-06,57956.0,72256.64753979142,,
2020-07-07,58904.0,72316.39283111316,,
2020-07-08,60181.0,72400.70383944469,,
2020-07-09,61331.0,72276.81353546404,,
2020-07-10,62856.0,72223.02015855281,,
2020-07-11,64214.0,72281.53864034667,,
2020-07-12,65592.0,72173.77980571691,,
2020-07-13,66853.0,72237.96329162052,,
2020-07-14,67995.0,72265.5048772335,,
2020-07-15,69311.0,72381.16205940326,,
2020-07-16,70601.0,72184.43580563615,,
2020-07-17,72280.0,72462.31168069849,,
2020-07-18,73821.0,72221.63663649482,,
2020-07-19,,75236.2842397359,75020.09166897218,75452.47681049963
2020-07-20,,76797.32056103667,76320.02763764768,77274.61348442566
2020-07-21,,78153.30851449266,77390.26486618024,78916.35216280508
2020-07-22,,79603.65686922937,78532.6209540961,80674.69278436263
2020-07-23,,81137.91194812195,79761.87962673712,82513.94426950678
2020-07-24,,82595.97245392714,80909.34535717168,84282.5995506826
2020-07-25,,84155.7704532817,82151.06082318333,86160.48008338007
