,Florida,forecast,interval_low,interval_high
2020-04-15,25.0,30.765371322631836,29.803848266601562,31.49970245361328
2020-04-16,72.0,25.85736083984375,22.295137405395508,31.065921783447266
2020-04-17,57.0,25.005056381225586,22.539491653442383,27.464933395385742
2020-04-18,23.0,30.33846092224121,27.408313751220703,32.469154357910156
2020-04-19,26.0,37.5659294128418,36.307350158691406,39.655540466308594
2020-04-20,48.0,42.19236755371094,39.508766174316406,44.98251724243164
2020-04-21,45.0,44.03676223754883,40.96089172363281,46.724979400634766
2020-04-22,26.0,43.733028411865234,41.28053665161133,46.58412551879883
2020-04-23,94.0,47.06575012207031,42.93428421020508,52.87466812133789
2020-04-24,59.0,49.37405776977539,46.328399658203125,51.59499740600586
2020-04-25,9.0,50.124698638916016,45.45532989501953,54.0078010559082
2020-04-26,20.0,49.678470611572266,46.2288703918457,51.42185592651367
2020-04-27,13.0,52.25370407104492,47.865360260009766,55.284793853759766
2020-04-28,83.0,54.44729995727539,52.60596466064453,55.50242614746094
2020-04-29,47.0,48.91630172729492,47.3851318359375,51.725059509277344
2020-04-30,50.0,40.26398468017578,34.907466888427734,47.546791076660156
2020-05-01,46.0,35.07057189941406,31.56670570373535,37.332828521728516
2020-05-02,50.0,35.25104904174805,31.173377990722656,37.64094161987305
2020-05-03,15.0,43.48294448852539,40.9521369934082,46.1331787109375
2020-05-04,20.0,59.12575912475586,55.41915512084961,61.74043273925781
2020-05-05,72.0,55.64399337768555,53.40117645263672,57.896568298339844
2020-05-06,68.0,46.22502136230469,45.1516227722168,48.05461120605469
2020-05-07,61.0,33.5444221496582,27.311954498291016,39.90393829345703
2020-05-08,69.0,29.24213218688965,26.10969352722168,32.05805969238281
2020-05-09,46.0,39.91476058959961,36.50730514526367,42.57223892211914
2020-05-10,6.0,55.25783157348633,53.04607391357422,57.16093826293945
2020-05-11,14.0,49.11806869506836,46.51814270019531,52.28346252441406
2020-05-12,44.0,46.7035026550293,45.205474853515625,48.28532409667969
2020-05-13,48.0,43.15703201293945,42.945125579833984,43.275569915771484
