,Hawaii,forecast,interval_low,interval_high
2020-03-27,106.0,1335.0137983889392,,
2020-03-28,149.0,1336.2304241489182,,
2020-03-29,149.0,1300.951184134142,,
2020-03-30,175.0,1358.0548527366118,,
2020-03-31,204.0,1324.868428813045,,
2020-04-01,224.0,1320.6190529786936,,
2020-04-02,256.0,1329.656261101306,,
2020-04-03,319.0,1334.1381736147093,,
2020-04-04,351.0,1299.7516370451344,,
2020-04-05,371.0,1333.1723253460598,,
2020-04-06,387.0,1352.3194003225192,,
2020-04-07,410.0,1343.7796200759826,,
2020-04-08,410.0,1332.0390792633195,,
2020-04-09,442.0,1365.3541961854974,,
2020-04-10,442.0,1327.383321313206,,
2020-04-11,465.0,1351.9533527075305,,
2020-04-12,499.0,1323.73992594158,,
2020-04-13,504.0,1324.9012574703788,,
2020-04-14,511.0,1341.8369598835054,,
2020-04-15,524.0,1346.2281900181458,,
2020-04-16,530.0,1334.3956259385152,,
2020-04-17,541.0,1334.415236435416,,
2020-04-18,574.0,1344.974775548898,,
2020-04-19,580.0,1314.5059555373332,,
2020-04-20,584.0,1341.4216484094318,,
2020-04-21,586.0,1343.2582478889287,,
2020-04-22,592.0,1341.7636061249693,,
2020-04-23,596.0,1331.0083719582044,,
2020-04-24,601.0,1344.7706233374606,,
2020-04-25,605.0,1337.6638578793238,,
2020-04-26,606.0,1333.4757458609674,,
2020-04-27,607.0,1337.3896038765222,,
2020-04-28,609.0,1336.0161307831097,,
2020-04-29,613.0,1335.6786022260794,,
2020-04-30,618.0,1332.8050472324867,,
2020-05-01,619.0,1333.6652058120933,,
2020-05-02,620.0,1336.130586736213,,
2020-05-03,620.0,1335.3325922682006,,
2020-05-04,621.0,1335.9177648779719,,
2020-05-05,625.0,1334.7745359956532,,
2020-05-06,626.0,1333.3488121798946,,
2020-05-07,629.0,1335.5126685155542,,
2020-05-08,629.0,1333.0100320732386,,
2020-05-09,631.0,1336.1916398560966,,
2020-05-10,632.0,1332.9748586326493,,
2020-05-11,634.0,1336.0150082178243,,
2020-05-12,635.0,1333.6673860039173,,
2020-05-13,638.0,1335.436198940481,,
2020-05-14,637.0,1332.8420171507594,,
2020-05-15,638.0,1336.8222567085306,,
2020-05-16,639.0,1334.3989702811054,,
2020-05-17,640.0,1334.6082808451379,,
2020-05-18,640.0,1334.1677704367005,,
2020-05-19,641.0,1336.009140121161,,
2020-05-20,643.0,1333.9307452533708,,
2020-05-21,647.0,1332.9390629054906,,
2020-05-22,642.0,1332.310138965351,,
2020-05-23,643.0,1340.5206415466084,,
2020-05-24,643.0,1333.0879006310258,,
2020-05-25,643.0,1334.7063414024635,,
2020-05-26,643.0,1334.1275005673172,,
2020-05-27,644.0,1336.6302782008322,,
2020-05-28,647.0,1332.384823570699,,
2020-05-29,649.0,1331.4559519336408,,
2020-05-30,651.0,1334.469483829938,,
2020-05-31,652.0,1333.3907612637763,,
2020-06-01,652.0,1335.0599796729455,,
2020-06-02,653.0,1335.1060746139178,,
2020-06-03,653.0,1334.9924072681508,,
2020-06-04,655.0,1335.575316936,,
2020-06-05,664.0,1333.4838492369804,,
2020-06-06,673.0,1327.9807307477115,,
2020-06-07,675.0,1329.4233835220205,,
2020-06-08,676.0,1337.071235445522,,
2020-06-09,682.0,1336.685200744154,,
2020-06-10,685.0,1330.7613005785824,,
2020-06-11,692.0,1336.1253328706443,,
2020-06-12,706.0,1333.8965899481925,,
2020-06-13,723.0,1326.9224575894493,,
2020-06-14,728.0,1324.698079250988,,
2020-06-15,736.0,1339.6446640896734,,
2020-06-16,736.0,1334.2935086878879,,
2020-06-17,744.0,1340.6478906588495,,
2020-06-18,762.0,1332.7859963153305,,
2020-06-19,789.0,1328.7153883377025,,
2020-06-20,789.0,1319.6016741369742,,
2020-06-21,814.0,1348.0012431194643,,
2020-06-22,816.0,1319.6758438156742,,
2020-06-23,819.0,1343.8325488782416,,
2020-06-24,835.0,1339.6590387533447,,
2020-06-25,851.0,1336.0007962428979,,
2020-06-26,866.0,1325.8879999020755,,
2020-06-27,872.0,1334.483714987233,,
2020-06-28,899.0,1343.1631929187618,,
2020-06-29,900.0,1313.9599386684097,,
2020-06-30,917.0,1349.5583737177028,,
2020-07-01,926.0,1328.8928903232925,,
2020-07-02,946.0,1341.7224119416996,,
2020-07-03,975.0,1321.9722600400892,,
2020-07-04,999.0,1327.6543848174397,,
2020-07-05,1023.0,1328.1763471759687,,
2020-07-06,1030.0,1329.7124752663733,,
2020-07-07,1071.0,1347.241257553664,,
2020-07-08,1094.0,1310.0092930791382,,
2020-07-09,1130.0,1340.869852075993,,
2020-07-10,1158.0,1323.1655184908007,,
2020-07-11,1200.0,1339.1635180082337,,
2020-07-12,1220.0,1314.068985113898,,
2020-07-13,1243.0,1348.501101805648,,
2020-07-14,1264.0,1339.290377982935,,
2020-07-15,1292.0,1339.9586638466296,,
2020-07-16,1311.0,1331.722158319246,,
2020-07-17,1334.0,1344.102785834048,,
2020-07-18,1354.0,1336.2035097630803,,
2020-07-19,,1375.0237373716864,1360.1624269530273,1389.8850477903454
2020-07-20,,1397.0000834611055,1374.4606473240535,1419.5395195981575
2020-07-21,,1420.199340762592,1389.0704353181445,1451.3282462070397
2020-07-22,,1442.8452926169507,1403.1785605384168,1482.5120246954846
2020-07-23,,1464.75509146776,1415.61418581607,1513.89599711945
2020-07-24,,1487.982206985171,1430.592567151415,1545.3718468189268
2020-07-25,,1509.6826632217646,1441.644271812894,1577.7210546306353
