,South Carolina,forecast,interval_low,interval_high
2020-04-13,71.0,123.4933450424844,123.4933450424844,123.4933450424844
2020-04-14,162.0,254.96884417738727,254.96884417738727,254.96884417738727
2020-04-15,103.0,63.726853536728925,63.726853536728925,63.726853536728925
2020-04-16,275.0,458.350600828422,458.350600828422,458.350600828422
2020-04-17,168.0,0.0,0.0,0.0
2020-04-18,149.0,291.50632073475674,291.50632073475674,291.50632073475674
2020-04-19,129.0,188.38103507861533,188.38103507861533,188.38103507861533
2020-04-20,69.0,85.17075188910634,85.17075188910634,85.17075188910634
2020-04-21,-7.0,132.48137578078592,132.48137578078592,132.48137578078592
2020-04-22,322.0,541.5151366705497,541.5151366705497,541.5151366705497
2020-04-23,156.0,0.0,0.0,0.0
2020-04-24,153.0,399.8523323609088,399.8523323609088,399.8523323609088
2020-04-25,183.0,250.47521656714576,250.47521656714576,250.47521656714576
2020-04-26,245.0,118.32614495010117,118.32614495010117,118.32614495010117
2020-04-27,115.0,0.0,0.0,0.0
2020-04-28,122.0,358.6164039743131,358.6164039743131,358.6164039743131
2020-04-29,147.0,186.58847684113732,186.58847684113732,186.58847684113732
2020-04-30,213.0,184.41234356704265,184.41234356704265,184.41234356704265
2020-05-01,163.0,97.04574183657529,97.04574183657529,97.04574183657529
2020-05-02,231.0,344.98974871164853,344.98974871164853,344.98974871164853
2020-05-03,137.0,38.14373366444886,38.14373366444886,38.14373366444886
2020-05-04,131.0,265.51111928114454,265.51111928114454,265.51111928114454
2020-05-05,84.0,133.86720469637007,133.86720469637007,133.86720469637007
2020-05-06,95.0,202.1877740696981,202.1877740696981,202.1877740696981
2020-05-07,206.0,257.2399544311779,257.2399544311779,257.2399544311779
2020-05-08,225.0,85.17130792146708,85.17130792146708,85.17130792146708
2020-05-09,164.0,135.86738853637786,135.86738853637786,135.86738853637786
2020-05-10,122.0,224.16749516673735,224.16749516673735,224.16749516673735
2020-05-11,139.0,193.39082524759965,193.39082524759965,193.39082524759965
2020-05-12,135.0,100.82236363752432,100.82236363752432,100.82236363752432
2020-05-13,103.0,138.55181526585517,138.55181526585517,138.55181526585517
2020-05-14,159.0,268.04086546756866,268.04086546756866,268.04086546756866
2020-05-15,218.0,163.0577623970039,163.0577623970039,163.0577623970039
2020-05-16,254.0,153.24035609586988,153.24035609586988,153.24035609586988
2020-05-17,155.0,81.64316574084884,81.64316574084884,81.64316574084884
2020-05-18,126.0,268.14953412233945,268.14953412233945,268.14953412233945
2020-05-19,114.0,163.7201052708083,163.7201052708083,163.7201052708083
2020-05-20,119.0,148.8374351854323,148.8374351854323,148.8374351854323
2020-05-21,206.0,257.29529535229534,257.29529535229534,257.29529535229534
2020-05-22,257.0,166.6886463468938,166.6886463468938,166.6886463468938
2020-05-23,257.0,175.62273347834076,175.62273347834076,175.62273347834076
2020-05-24,201.0,181.84267509467455,181.84267509467455,181.84267509467455
2020-05-25,82.0,139.8856377855476,139.8856377855476,139.8856377855476
2020-05-26,238.0,432.70175002697204,432.70175002697204,432.70175002697204
2020-05-27,207.0,0.0,0.0,0.0
2020-05-28,165.0,228.77449946458808,228.77449946458808,228.77449946458808
2020-05-29,343.0,493.09069996145047,493.09069996145047,493.09069996145047
2020-05-30,263.0,0.0,0.0,0.0
2020-05-31,467.0,546.3644971544597,546.3644971544597,546.3644971544597
2020-06-01,287.0,0.0,0.0,0.0
2020-06-02,271.0,474.02071274571466,474.02071274571466,474.02071274571466
2020-06-03,51.0,104.81049498364735,104.81049498364735,104.81049498364735
2020-06-04,56.0,442.3232155856485,442.3232155856485,442.3232155856485
2020-06-05,932.0,1082.4386722935285,1082.4386722935285,1082.4386722935285
2020-06-06,80.0,0.0,0.0,0.0
2020-06-07,764.0,2104.874258196837,2104.874258196837,2104.874258196837
2020-06-08,498.0,0.0,0.0,0.0
2020-06-09,428.0,456.8714640442392,456.8714640442392,456.8714640442392
2020-06-10,531.0,735.4621940856746,735.4621940856746,735.4621940856746
2020-06-11,682.0,482.74484204118585,482.74484204118585,482.74484204118585
2020-06-12,729.0,450.0082927024966,450.0082927024966,450.0082927024966
2020-06-13,785.0,738.6290640597163,738.6290640597163,738.6290640597163
2020-06-14,840.0,732.597617853554,732.597617853554,732.597617853554
2020-06-15,583.0,416.545061070574,416.545061070574,416.545061070574
2020-06-16,612.0,1022.4998140904038,1022.4998140904038,1022.4998140904038
2020-06-17,566.0,621.2233541385523,621.2233541385523,621.2233541385523
2020-06-18,977.0,1150.8264165575283,1150.8264165575283,1150.8264165575283
2020-06-19,1075.0,547.4923916530886,547.4923916530886,547.4923916530886
2020-06-20,1148.0,978.241741801404,978.241741801404,978.241741801404
2020-06-21,905.0,753.3948745792388,753.3948745792388,753.3948745792388
2020-06-22,1005.0,1278.5061462774975,1278.5061462774975,1278.5061462774975
2020-06-23,906.0,697.4017298398526,697.4017298398526,697.4017298398526
2020-06-24,1325.0,1496.3428836299477,1496.3428836299477,1496.3428836299477
2020-06-25,1125.0,562.4980583136881,562.4980583136881,562.4980583136881
2020-06-26,1313.0,1664.0729501530568,1664.0729501530568,1664.0729501530568
2020-06-27,1604.0,1399.2870645422197,1399.2870645422197,1399.2870645422197
2020-06-28,1381.0,767.9900414761506,767.9900414761506,767.9900414761506
2020-06-29,1324.0,1631.6638208994661,1631.6638208994661,1631.6638208994661
2020-06-30,1755.0,1920.4138813916052,1920.4138813916052,1920.4138813916052
2020-07-01,1520.0,754.02142993248,754.02142993248,754.02142993248
2020-07-02,1782.0,2172.0730858737184,2172.0730858737184,2172.0730858737184
2020-07-03,1831.0,1560.3044785687223,1560.3044785687223,1560.3044785687223
2020-07-04,1854.0,1696.5371276263816,1696.5371276263816,1696.5371276263816
2020-07-05,1461.0,1468.9541041985226,1468.9541041985226,1468.9541041985226
2020-07-06,1533.0,2288.2212180998727,2288.2212180998727,2288.2212180998727
2020-07-07,972.0,1077.1292532069235,1077.1292532069235,1077.1292532069235
2020-07-08,1557.0,2779.764848125877,2779.764848125877,2779.764848125877
2020-07-09,1782.0,1319.9443673851506,1319.9443673851506,1319.9443673851506
2020-07-10,1728.0,1516.7707812943397,1516.7707812943397,1516.7707812943397
2020-07-11,2280.0,2597.4898650907517,2597.4898650907517,2597.4898650907517
2020-07-12,1949.0,953.556558058799,953.556558058799,953.556558058799
2020-07-13,1520.0,1745.080649071263,1745.080649071263,1745.080649071263
2020-07-14,2221.0,2965.266126541581,2965.266126541581,2965.266126541581
2020-07-15,1856.0,654.9654071957552,654.9654071957552,654.9654071957552
2020-07-16,1838.0,2404.468815456672,2404.468815456672,2404.468815456672
2020-07-17,1977.0,2382.613258012241,2382.613258012241,2382.613258012241
2020-07-18,1552.0,1381.3778770369736,1381.3778770369736,1381.3778770369736
2020-07-19,2374.0,3238.4057412984776,3238.4057412984776,3238.4057412984776
2020-07-20,,2073.754476526133,1794.4962144047167,2353.0127386475497
2020-07-21,,2185.6651893392022,1901.2632160281457,2470.067162650259
2020-07-22,,2305.1202566119196,1998.3563722211682,2611.8841410026707
2020-07-23,,2080.9034003007873,1763.2018331919098,2398.604967409665
2020-07-24,,2201.5732213542947,1883.8624115344346,2519.2840311741547
2020-07-25,,2247.064853344211,1918.1454607441924,2575.9842459442293
2020-07-26,,2261.53031484454,1920.5120057325983,2602.548623956482
