,Georgia,forecast,interval_low,interval_high
2020-06-12,55783.0,55453.42578125,54151.65625,55782.91015625
2020-06-13,56804.0,57365.6328125,56801.453125,57851.6328125
2020-06-14,57681.0,57681.1015625,57671.4921875,57684.72265625
2020-06-15,58414.0,58561.85546875,58411.91015625,59151.953125
2020-06-16,59078.0,59076.7734375,59070.8125,59084.91015625
2020-06-17,60030.0,60256.5234375,60023.875,61162.66015625
2020-06-18,60912.0,60912.2109375,60902.54296875,60917.5703125
2020-06-19,62009.0,62010.57421875,62002.3984375,62020.62890625
2020-06-20,63809.0,64206.7421875,63805.078125,64966.26171875
2020-06-21,64701.0,64702.4375,64696.21484375,64705.64453125
2020-06-22,65928.0,65956.640625,65919.015625,66082.4296875
2020-06-23,67810.0,68748.8125,67812.2890625,69475.671875
2020-06-24,69381.0,69378.8515625,69370.1015625,69382.875
2020-06-25,71095.0,71094.7890625,71087.5234375,71102.9453125
2020-06-26,72995.0,73324.953125,72990.765625,74644.4140625
2020-06-27,74985.0,75476.6640625,74977.9375,77446.3359375
2020-06-28,77210.0,76750.515625,74914.0859375,77212.625
2020-06-29,79417.0,79195.421875,75098.5703125,81212.203125
2020-06-30,81291.0,79777.6171875,75426.4765625,81291.8203125
2020-07-01,84242.0,84939.4609375,84239.390625,87731.171875
2020-07-02,87709.0,87710.4296875,87705.3671875,87717.5390625
2020-07-03,90493.0,90424.5234375,90156.453125,90495.703125
2020-07-04,93319.0,94317.609375,93317.8828125,96186.5390625
2020-07-05,95516.0,95055.1640625,93216.3046875,95516.5546875
2020-07-06,97064.0,99108.8125,97064.046875,104249.0390625
2020-07-07,100470.0,101686.2265625,99176.6171875,104202.15625
2020-07-08,103890.0,104498.0546875,103890.3515625,106923.4609375
2020-07-09,106727.0,107680.5390625,106725.734375,111491.3359375
2020-07-10,111217.0,112980.453125,111217.65625,114452.6484375
2020-07-11,114401.0,114909.703125,114396.9921875,116955.84375
2020-07-12,116935.0,117961.359375,116932.71875,122060.3359375
2020-07-13,120572.0,120572.078125,120569.40625,120575.9609375
2020-07-14,123963.0,124740.328125,123958.0546875,127856.1875
2020-07-15,127838.0,128483.9765625,127835.28125,131066.0546875
2020-07-16,131287.0,130598.25,127847.5234375,131287.6875
2020-07-17,135192.0,133457.03125,126517.203125,135192.6875
2020-07-18,139880.0,135322.375,126472.7578125,139882.90625
2020-07-19,,135266.953125,126503.671875,139821.46875
2020-07-20,,132857.875,124418.6015625,139679.625
2020-07-21,,132872.515625,124504.390625,139811.703125
2020-07-22,,133463.65625,127794.7421875,139530.5
2020-07-23,,133717.90625,127800.703125,139589.28125
2020-07-24,,135038.125,126490.4453125,139643.984375
2020-07-25,,135302.078125,126525.953125,139862.9375
