,Montana,forecast,interval_low,interval_high
2020-05-27,481.0,481.91961669921875,480.96722412109375,485.5247497558594
2020-05-28,485.0,484.97186279296875,484.8840637207031,485.0328369140625
2020-05-29,493.0,490.44647216796875,480.2516784667969,493.06463623046875
2020-05-30,505.0,511.7772521972656,505.01708984375,523.3916015625
2020-05-31,515.0,513.0344848632812,505.2139892578125,515.0079345703125
2020-06-01,519.0,521.8365478515625,519.005859375,533.126953125
2020-06-02,523.0,525.49365234375,522.9103393554688,535.6421508789062
2020-06-03,525.0,528.7042236328125,524.9649047851562,543.4854736328125
2020-06-04,539.0,539.0403442382812,538.9823608398438,539.1194458007812
2020-06-05,541.0,540.7560424804688,540.2232666015625,540.9715576171875
2020-06-06,540.0,538.462890625,532.1668701171875,540.0794677734375
2020-06-07,545.0,544.5554809570312,542.7969360351562,545.1099853515625
2020-06-08,548.0,550.5166625976562,547.9948120117188,553.39599609375
2020-06-09,554.0,555.421875,553.9177856445312,561.1236572265625
2020-06-10,561.0,561.009521484375,560.8872680664062,561.0768432617188
2020-06-11,563.0,564.6776123046875,562.979736328125,571.3587036132812
2020-06-12,573.0,580.2388916015625,572.8898315429688,594.5335083007812
2020-06-13,588.0,584.6221923828125,571.0745239257812,588.1241455078125
2020-06-14,601.0,602.7889404296875,600.9708251953125,609.943115234375
2020-06-15,609.0,609.3851318359375,608.9747314453125,610.95654296875
2020-06-16,614.0,613.9810791015625,613.9111938476562,614.0696411132812
2020-06-17,630.0,635.4622802734375,630.009033203125,657.0355834960938
2020-06-18,655.0,656.5635986328125,654.9193725585938,663.0841674804688
2020-06-19,666.0,670.1203002929688,654.4889526367188,697.9825439453125
2020-06-20,698.0,703.7186279296875,697.9861450195312,726.539306640625
2020-06-21,717.0,716.9895629882812,716.9400634765625,717.0377197265625
2020-06-22,734.0,731.8606567382812,709.6505737304688,747.6422729492188
2020-06-23,743.0,741.1651611328125,733.83642578125,743.035400390625
2020-06-24,766.0,773.8189086914062,765.8972778320312,805.1585083007812
2020-06-25,803.0,803.03076171875,802.932861328125,803.1204833984375
2020-06-26,829.0,823.1842651367188,799.9844360351562,829.0171508789062
2020-06-27,852.0,856.0330200195312,851.9991455078125,864.7791137695312
2020-06-28,863.0,858.5345458984375,840.6791381835938,863.0263061523438
2020-06-29,919.0,918.9964599609375,918.9482421875,919.0161743164062
2020-06-30,967.0,966.9973754882812,966.9820556640625,967.0283813476562
2020-07-01,1016.0,1071.6673583984375,1015.9849243164062,1163.11669921875
2020-07-02,1083.0,1100.97314453125,1082.9833984375,1172.82861328125
2020-07-03,1128.0,1142.739990234375,1127.9952392578125,1167.814697265625
2020-07-04,1167.0,1163.7177734375,1135.03955078125,1182.624755859375
2020-07-05,1212.0,1209.8997802734375,1196.951416015625,1216.575927734375
2020-07-06,1249.0,1240.9014892578125,1137.357177734375,1320.277587890625
2020-07-07,1327.0,1338.460205078125,1326.997314453125,1384.0899658203125
2020-07-08,1371.0,1370.9833984375,1370.93896484375,1371.0399169921875
2020-07-09,1466.0,1491.3935546875,1465.89013671875,1593.1207275390625
2020-07-10,1593.0,1608.434326171875,1593.023193359375,1669.8865966796875
2020-07-11,1677.0,1676.944091796875,1676.8875732421875,1676.9964599609375
2020-07-12,1758.0,1758.0328369140625,1757.997314453125,1758.0562744140625
2020-07-13,1843.0,1843.0006103515625,1842.9921875,1843.010498046875
2020-07-14,1952.0,2005.2191162109375,1951.95263671875,2091.763427734375
2020-07-15,2096.0,2123.02197265625,2095.9921875,2231.027099609375
2020-07-16,2231.0,2258.05615234375,2230.97998046875,2366.3056640625
2020-07-17,2366.0,2338.96240234375,2230.823486328125,2366.005126953125
2020-07-18,2471.0,2423.019287109375,2231.138671875,2471.0
2020-07-19,,2411.538330078125,2231.043701171875,2470.841064453125
2020-07-20,,2305.688720703125,2229.256103515625,2388.910888671875
2020-07-21,,2305.660888671875,2229.163818359375,2388.992919921875
2020-07-22,,2305.702392578125,2229.15771484375,2388.532958984375
2020-07-23,,2330.75732421875,2230.697998046875,2469.458740234375
2020-07-24,,2360.244873046875,2230.702880859375,2468.69580078125
2020-07-25,,2422.753173828125,2230.6767578125,2471.292236328125
