,Total,forecast,interval_low,interval_high
2020-04-10,2093.0,2203.9947307594584,2203.9947307594584,2203.9947307594584
2020-04-11,2046.0,2033.303312687432,2033.303312687432,2033.303312687432
2020-04-12,1771.0,1989.6071867286546,1989.6071867286546,1989.6071867286546
2020-04-13,1828.0,2609.652710921875,2609.652710921875,2609.652710921875
2020-04-14,2404.0,2974.321201648882,2974.321201648882,2974.321201648882
2020-04-15,2549.0,2087.4960150783704,2087.4960150783704,2087.4960150783704
2020-04-16,2113.0,1904.4438325115643,1904.4438325115643,1904.4438325115643
2020-04-17,2614.0,3184.9585006435864,3184.9585006435864,3184.9585006435864
2020-04-18,2386.0,1653.491830105097,1653.491830105097,1653.491830105097
2020-04-19,1229.0,1264.9314315846761,1264.9314315846761,1264.9314315846761
2020-04-20,1795.0,3550.9918919291886,3550.9918919291886,3550.9918919291886
2020-04-21,2457.0,2346.64863158085,2346.64863158085,2346.64863158085
2020-04-22,2389.0,1732.2592232188895,1732.2592232188895,1732.2592232188895
2020-04-23,2437.0,2468.2753079393688,2468.2753079393688,2468.2753079393688
2020-04-24,2118.0,2090.2109993303206,2090.2109993303206,2090.2109993303206
2020-04-25,1650.0,1842.9395580243363,1842.9395580243363,1842.9395580243363
2020-04-26,1293.0,1498.4832454533505,1498.4832454533505,1498.4832454533505
2020-04-27,1425.0,2031.7700714987875,2031.7700714987875,2031.7700714987875
2020-04-28,2219.0,2568.5593325746954,2568.5593325746954,2568.5593325746954
2020-04-29,2506.0,1715.789331201856,1715.789331201856,1715.789331201856
2020-04-30,2296.0,1778.4268504372292,1778.4268504372292,1778.4268504372292
2020-05-01,1869.0,1757.8007688844248,1757.8007688844248,1757.8007688844248
2020-05-02,1556.0,1628.2817620223095,1628.2817620223095,1628.2817620223095
2020-05-03,1096.0,1158.471553388681,1158.471553388681,1158.471553388681
2020-05-04,1309.0,2029.4090808749957,2029.4090808749957,2029.4090808749957
2020-05-05,2307.0,2651.0140017950403,2651.0140017950403,2651.0140017950403
2020-05-06,2458.0,1525.0159782735395,1525.0159782735395,1525.0159782735395
2020-05-07,1919.0,1553.7753289039085,1553.7753289039085,1553.7753289039085
2020-05-08,1727.0,2073.5856732339325,2073.5856732339325,2073.5856732339325
2020-05-09,1479.0,1326.9212000096209,1326.9212000096209,1326.9212000096209
2020-05-10,879.0,825.2849194758513,825.2849194758513,825.2849194758513
2020-05-11,1013.0,1984.926405453313,1984.926405453313,1984.926405453313
2020-05-12,1615.0,2214.6458837727732,2214.6458837727732,2214.6458837727732
2020-05-13,1751.0,1431.740892085205,1431.740892085205,1431.740892085205
2020-05-14,1774.0,1475.4297555455548,1475.4297555455548,1475.4297555455548
2020-05-15,1661.0,1255.6368850726526,1255.6368850726526,1255.6368850726526
2020-05-16,1223.0,823.5554970621149,823.5554970621149,823.5554970621149
2020-05-17,752.0,793.7674440110054,793.7674440110054,793.7674440110054
2020-05-18,770.0,1345.8205013128056,1345.8205013128056,1345.8205013128056
2020-05-19,1551.0,1953.6996901645707,1953.6996901645707,1953.6996901645707
2020-05-20,1568.0,852.3649599136631,852.3649599136631,852.3649599136631
2020-05-21,1223.0,1214.810854299853,1214.810854299853,1214.810854299853
2020-05-22,1269.0,1642.2927451159949,1642.2927451159949,1642.2927451159949
2020-05-23,1121.0,731.6236058943402,731.6236058943402,731.6236058943402
2020-05-24,608.0,330.6233742681356,330.6233742681356,330.6233742681356
2020-05-25,513.0,1109.8902100259404,1109.8902100259404,1109.8902100259404
2020-05-26,685.0,1270.1004675093063,1270.1004675093063,1270.1004675093063
2020-05-27,1509.0,1636.5468226770072,1636.5468226770072,1636.5468226770072
2020-05-28,1182.0,16.413336965412782,16.413336965412782,16.413336965412782
2020-05-29,1166.0,1290.2292172211837,1290.2292172211837,1290.2292172211837
2020-05-30,969.0,704.2404298958431,704.2404298958431,704.2404298958431
2020-05-31,586.0,376.844908058073,376.844908058073,376.844908058073
2020-06-01,772.0,1058.8826220086794,1058.8826220086794,1058.8826220086794
2020-06-02,1033.0,930.3341326547911,930.3341326547911,930.3341326547911
2020-06-03,990.0,1006.0943049503621,1006.0943049503621,1006.0943049503621
2020-06-04,1009.0,1222.2127443297597,1222.2127443297597,1222.2127443297597
2020-06-05,970.0,964.5018125069562,964.5018125069562,964.5018125069562
2020-06-06,680.0,550.7127850886149,550.7127850886149,550.7127850886149
