,Diamond Princess,forecast,interval_low,interval_high
2020-01-23,0.0,0.2736232152895475,0.2736232152895475,0.2736232152895475
2020-01-24,0.0,0.2752888246177247,0.2752888246177247,0.2752888246177247
2020-01-25,0.0,0.27697485680567124,0.27697485680567124,0.27697485680567124
2020-01-26,0.0,0.26704161724840436,0.26704161724840436,0.26704161724840436
2020-01-27,0.0,0.26856602159599585,0.26856602159599585,0.26856602159599585
2020-01-28,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-01-29,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-01-30,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-01-31,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-01,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-02,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-03,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-04,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-05,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-06,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-07,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-08,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-09,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-10,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-11,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-12,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-13,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-14,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-15,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-16,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-17,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-18,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-19,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-20,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-21,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-22,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-23,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-24,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-25,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-26,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-27,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-28,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-02-29,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-01,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-02,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-03,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-04,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-05,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-06,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-07,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-08,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-09,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-10,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-11,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-12,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-13,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-14,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-15,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-16,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-17,47.0,47.27010789945032,47.27010789945032,47.27010789945032
2020-03-18,0.0,0.0006607391507354454,0.0006607391507354454,0.0006607391507354454
2020-03-19,0.0,0.000659100914816857,0.000659100914816857,0.000659100914816857
2020-03-20,2.0,3.9524974943143274,3.9524974943143274,3.9524974943143274
2020-03-21,0.0,0.0,0.0,0.0
2020-03-22,0.0,0.0,0.0,0.0
2020-03-23,0.0,0.3416989460402822,0.3416989460402822,0.3416989460402822
2020-03-24,0.0,0.2586254690784756,0.2586254690784756,0.2586254690784756
2020-03-25,0.0,0.25862559915659467,0.25862559915659467,0.25862559915659467
2020-03-26,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-27,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-28,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-29,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-30,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-03-31,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-01,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-02,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-03,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-04,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-05,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-06,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-07,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-08,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-09,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-10,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-11,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-12,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-13,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-14,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-15,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-16,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-17,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-18,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-19,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-20,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-21,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-22,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-23,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-24,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-25,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-26,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-27,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-28,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-29,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
2020-04-30,0.0,0.2701078994503247,0.2701078994503247,0.2701078994503247
