,Texas,forecast,interval_low,interval_high
2020-04-06,8043.0,7770.4443359375,6419.20263671875,9302.1689453125
2020-04-07,8925.0,9264.6220703125,8916.5029296875,10139.763671875
2020-04-08,9777.0,9855.1357421875,9759.818359375,10205.0029296875
2020-04-09,11208.0,10969.181640625,9988.654296875,11220.462890625
2020-04-10,12105.0,12265.99609375,12097.126953125,12919.3916015625
2020-04-11,13023.0,13150.1513671875,13012.421875,13663.8896484375
2020-04-12,13677.0,13794.501953125,13666.8271484375,14267.37890625
2020-04-13,14275.0,14580.666015625,14271.384765625,15044.2705078125
2020-04-14,15006.0,15007.431640625,14991.1875,15018.2890625
2020-04-15,15907.0,16067.4423828125,15893.9970703125,16696.1328125
2020-04-16,16876.0,17163.75,16864.962890625,18339.1875
2020-04-17,17849.0,17365.099609375,16496.3671875,17870.806640625
2020-04-18,18704.0,19103.978515625,18693.05078125,20133.796875
2020-04-19,19260.0,19644.064453125,19258.11328125,21165.185546875
2020-04-20,19751.0,20043.26953125,19743.005859375,21222.373046875
2020-04-21,20664.0,20745.701171875,20656.359375,21065.244140625
2020-04-22,21321.0,21320.28515625,21310.654296875,21335.31640625
2020-04-23,22650.0,22644.30078125,22636.1796875,22658.42578125
2020-04-24,23642.0,23727.15234375,22161.53125,25198.58203125
2020-04-25,24153.0,23746.30078125,22383.08984375,24164.1015625
2020-04-26,24967.0,25481.46484375,24959.345703125,26763.716796875
2020-04-27,25412.0,25901.201171875,25406.119140625,26955.478515625
2020-04-28,26357.0,26635.837890625,26353.876953125,27486.126953125
2020-04-29,27369.0,27367.89453125,27361.7890625,27375.89453125
2020-04-30,28727.0,28274.19921875,27591.552734375,28730.51953125
2020-05-01,29692.0,30613.646484375,29685.982421875,32900.1953125
2020-05-02,30917.0,31031.15625,30912.123046875,31480.697265625
2020-05-03,31998.0,31996.494140625,31991.00390625,31999.494140625
2020-05-04,32783.0,33042.7734375,32780.28515625,34076.96484375
2020-05-05,33912.0,34075.83203125,33905.46875,34726.75
2020-05-06,34928.0,34660.51171875,33584.0078125,34941.34765625
2020-05-07,36036.0,36552.33203125,36026.8125,38616.59375
2020-05-08,37246.0,37466.65625,37247.69921875,37914.1015625
2020-05-09,38394.0,38391.0078125,38388.51171875,38395.45703125
2020-05-10,39258.0,39793.34765625,39254.50390625,41935.390625
2020-05-11,40555.0,40551.54296875,40541.29296875,40559.015625
2020-05-12,41668.0,41673.27734375,41665.33984375,41684.5703125
2020-05-13,43020.0,43269.37890625,41659.15625,45659.04296875
2020-05-14,44480.0,45493.27734375,44475.0390625,46497.796875
2020-05-15,45721.0,46325.68359375,45711.51953125,47467.18359375
2020-05-16,47452.0,47447.65625,47439.05078125,47453.61328125
2020-05-17,48396.0,48241.79296875,47620.41015625,48404.48046875
2020-05-18,49177.0,49452.625,49165.51953125,50564.0234375
2020-05-19,50552.0,50821.05078125,50543.79296875,51875.05078125
2020-05-20,51859.0,51459.0078125,49871.1953125,51866.546875
2020-05-21,53053.0,53224.32421875,53051.125,53869.7578125
2020-05-22,53539.0,53536.40625,53527.6015625,53555.27734375
2020-05-23,54776.0,54974.2265625,54763.01953125,55766.35546875
2020-05-24,55861.0,55862.8359375,55853.6640625,55870.08203125
2020-05-25,56409.0,56444.4765625,56404.9609375,56586.00390625
2020-05-26,57230.0,57186.7109375,57031.3203125,57231.5859375
2020-05-27,58542.0,58179.7421875,56744.203125,58550.78515625
2020-05-28,60395.0,61293.07421875,60396.2421875,63633.93359375
