,Puerto Rico,forecast,interval_low,interval_high
2020-01-23,0.0,0.9669010777233734,0.9669010777233734,0.9669010777233734
2020-01-24,0.0,0.6098761088790252,0.6098761088790252,0.6098761088790252
2020-01-25,0.0,0.5574960499475113,0.5574960499475113,0.5574960499475113
2020-01-26,0.0,0.4749753077693596,0.4749753077693596,0.4749753077693596
2020-01-27,0.0,0.4609894523445375,0.4609894523445375,0.4609894523445375
2020-01-28,0.0,0.3664039338226709,0.3664039338226709,0.3664039338226709
2020-01-29,0.0,0.27697088534107306,0.27697088534107306,0.27697088534107306
2020-01-30,0.0,0.2252857782618306,0.2252857782618306,0.2252857782618306
2020-01-31,0.0,0.20802693528035832,0.20802693528035832,0.20802693528035832
2020-02-01,0.0,0.21531690119868852,0.21531690119868852,0.21531690119868852
2020-02-02,0.0,0.23768139212106465,0.23768139212106465,0.23768139212106465
2020-02-03,0.0,0.2649304684321294,0.2649304684321294,0.2649304684321294
2020-02-04,0.0,0.2856788146688094,0.2856788146688094,0.2856788146688094
2020-02-05,0.0,0.29129846484694666,0.29129846484694666,0.29129846484694666
2020-02-06,0.0,0.28165280576484797,0.28165280576484797,0.28165280576484797
2020-02-07,0.0,0.2646686950969216,0.2646686950969216,0.2646686950969216
2020-02-08,0.0,0.24952766981516783,0.24952766981516783,0.24952766981516783
2020-02-09,0.0,0.24152709966000097,0.24152709966000097,0.24152709966000097
2020-02-10,0.0,0.24157213694094082,0.24157213694094082,0.24157213694094082
2020-02-11,0.0,0.2476189855603097,0.2476189855603097,0.2476189855603097
2020-02-12,0.0,0.256089297746658,0.256089297746658,0.256089297746658
2020-02-13,0.0,0.26316287114944226,0.26316287114944226,0.26316287114944226
2020-02-14,0.0,0.26617892484656747,0.26617892484656747,0.26617892484656747
2020-02-15,0.0,0.2646732516457142,0.2646732516457142,0.2646732516457142
2020-02-16,0.0,0.2602664771724327,0.2602664771724327,0.2602664771724327
2020-02-17,0.0,0.2554534079061267,0.2554534079061267,0.2554534079061267
2020-02-18,0.0,0.2522582358685026,0.2522582358685026,0.2522582358685026
2020-02-19,0.0,0.2515391366148362,0.2515391366148362,0.2515391366148362
2020-02-20,0.0,0.25299343610354463,0.25299343610354463,0.25299343610354463
2020-02-21,0.0,0.2555627828108866,0.2555627828108866,0.2555627828108866
2020-02-22,0.0,0.2579839988995849,0.2579839988995849,0.2579839988995849
2020-02-23,0.0,0.2593112723585498,0.2593112723585498,0.2593112723585498
2020-02-24,0.0,0.25923938032632443,0.25923938032632443,0.25923938032632443
2020-02-25,0.0,0.2581061205551517,0.2581061205551517,0.2581061205551517
2020-02-26,0.0,0.2566108699121944,0.2566108699121944,0.2566108699121944
2020-02-27,0.0,0.2554377431980479,0.2554377431980479,0.2554377431980479
2020-02-28,0.0,0.25498054737125775,0.25498054737125775,0.25498054737125775
2020-02-29,0.0,0.2552574789026931,0.2552574789026931,0.2552574789026931
2020-03-01,0.0,0.25599291012501235,0.25599291012501235,0.25599291012501235
2020-03-02,0.0,0.2567909727990242,0.2567909727990242,0.2567909727990242
2020-03-03,0.0,0.25731739992949165,0.25731739992949165,0.25731739992949165
2020-03-04,0.0,0.25742017435580367,0.25742017435580367,0.25742017435580367
2020-03-05,0.0,0.25715213700601713,0.25715213700601713,0.25715213700601713
2020-03-06,0.0,0.2567044419585679,0.2567044419585679,0.2567044419585679
2020-03-07,0.0,0.2562975125039011,0.2562975125039011,0.2562975125039011
2020-03-08,0.0,0.25608521538331763,0.25608521538331763,0.25608521538331763
2020-03-09,0.0,0.25610856015226924,0.25610856015226924,0.25610856015226924
2020-03-10,0.0,0.25630520958621383,0.25630520958621383,0.25630520958621383
2020-03-11,0.0,0.2565575808629458,0.2565575808629458,0.2565575808629458
2020-03-12,0.0,0.2567519877519634,0.2567519877519634,0.2567519877519634
2020-03-13,0.0,0.2568232873411782,0.2568232873411782,0.2568232873411782
2020-03-14,0.0,0.25677035335901244,0.25677035335901244,0.25677035335901244
2020-03-15,0.0,0.25664230031108093,0.25664230031108093,0.25664230031108093
2020-03-16,0.0,0.25650741592792126,0.25650741592792126,0.25650741592792126
2020-03-17,0.0,0.2564213498345985,0.2564213498345985,0.2564213498345985
2020-03-18,0.0,0.25640763600405503,0.25640763600405503,0.25640763600405503
2020-03-19,0.0,0.2564555244741612,0.2564555244741612,0.2564555244741612
2020-03-20,0.0,0.25653199737343124,0.25653199737343124,0.25653199737343124
2020-03-21,1.0,1.2565999725271877,1.2565999725271877,1.2565999725271877
2020-03-22,0.0,0.4281252999665145,0.4281252999665145,0.4281252999665145
2020-03-23,1.0,1.239260153077748,1.239260153077748,1.239260153077748
2020-03-24,0.0,0.5676231977903898,0.5676231977903898,0.5676231977903898
2020-03-25,0.0,0.26063870792546784,0.26063870792546784,0.26063870792546784
2020-03-26,0.0,0.5810418844881353,0.5810418844881353,0.5810418844881353
2020-03-27,1.0,1.5155759241446018,1.5155759241446018,1.5155759241446018
2020-03-28,0.0,0.7960888595859827,0.7960888595859827,0.7960888595859827
2020-03-29,0.0,0.5441232315031886,0.5441232315031886,0.5441232315031886
2020-03-30,3.0,3.5297221410163773,3.5297221410163773,3.5297221410163773
2020-03-31,2.0,2.7396091354288448,2.7396091354288448,2.7396091354288448
2020-04-01,3.0,3.556084330098507,3.556084330098507,3.556084330098507
2020-04-02,1.0,2.191169972210766,2.191169972210766,2.191169972210766
2020-04-03,3.0,3.762517099731686,3.762517099731686,3.762517099731686
2020-04-04,3.0,4.801293821568239,4.801293821568239,4.801293821568239
2020-04-05,2.0,4.0149967819540056,4.0149967819540056,4.0149967819540056
2020-04-06,1.0,3.5556679930140054,3.5556679930140054,3.5556679930140054
2020-04-07,2.0,4.319529402412957,4.319529402412957,4.319529402412957
2020-04-08,1.0,3.231160700933873,3.231160700933873,3.231160700933873
2020-04-09,9.0,10.755677733698725,10.755677733698725,10.755677733698725
2020-04-10,6.0,9.012206435448705,9.012206435448705,9.012206435448705
2020-04-11,3.0,4.825030846982905,4.825030846982905,4.825030846982905
2020-04-12,2.0,4.282396782911427,4.282396782911427,4.282396782911427
2020-04-13,1.0,2.796168816443729,2.796168816443729,2.796168816443729
2020-04-14,0.0,2.626662730615444,2.626662730615444,2.626662730615444
2020-04-15,6.0,9.6906863048522,9.6906863048522,9.6906863048522
2020-04-16,5.0,9.88711217372936,9.88711217372936,9.88711217372936
2020-04-17,2.0,5.6398623845830596,5.6398623845830596,5.6398623845830596
2020-04-18,2.0,4.434777395047581,4.434777395047581,4.434777395047581
2020-04-19,2.0,2.8421465471549827,2.8421465471549827,2.8421465471549827
2020-04-20,1.0,1.4648373260931504,1.4648373260931504,1.4648373260931504
2020-04-21,1.0,2.2978593934767106,2.2978593934767106,2.2978593934767106
2020-04-22,-1.0,1.1973744987996997,1.1973744987996997,1.1973744987996997
2020-04-23,6.0,8.148122106235324,8.148122106235324,8.148122106235324
2020-04-24,8.0,11.273059957563381,11.273059957563381,11.273059957563381
2020-04-25,6.0,8.572286266103497,8.572286266103497,8.572286266103497
2020-04-26,1.0,3.330011315791086,3.330011315791086,3.330011315791086
2020-04-27,0.0,0.968061188309362,0.968061188309362,0.968061188309362
2020-04-28,2.0,3.2635965605967137,3.2635965605967137,3.2635965605967137
2020-04-29,0.0,2.735240385542165,2.735240385542165,2.735240385542165
2020-04-30,6.0,9.774708184171153,9.774708184171153,9.774708184171153
2020-05-01,2.0,7.054953496265591,7.054953496265591,7.054953496265591
2020-05-02,1.0,3.5796244413840648,3.5796244413840648,3.5796244413840648
2020-05-03,2.0,3.698793701697271,3.698793701697271,3.698793701697271
2020-05-04,0.0,0.016764075008315338,0.016764075008315338,0.016764075008315338
2020-05-05,2.0,1.813290448043447,1.813290448043447,1.813290448043447
2020-05-06,0.0,1.1128341188002562,1.1128341188002562,1.1128341188002562
2020-05-07,3.0,4.167296012081889,4.167296012081889,4.167296012081889
2020-05-08,5.0,7.478933894363482,7.478933894363482,7.478933894363482
2020-05-09,1.0,3.3352782188797643,3.3352782188797643,3.3352782188797643
2020-05-10,3.0,4.7126556218864275,4.7126556218864275,4.7126556218864275
2020-05-11,2.0,3.8375885672477823,3.8375885672477823,3.8375885672477823
2020-05-12,1.0,2.052476749213503,2.052476749213503,2.052476749213503
2020-05-13,1.0,2.8136187970795072,2.8136187970795072,2.8136187970795072
2020-05-14,2.0,4.002885475008032,4.002885475008032,4.002885475008032
2020-05-15,5.0,7.258930982311085,7.258930982311085,7.258930982311085
2020-05-16,0.0,2.6455082997516475,2.6455082997516475,2.6455082997516475
2020-05-17,1.0,2.3942431035133196,2.3942431035133196,2.3942431035133196
2020-05-18,1.0,2.516929583316517,2.516929583316517,2.516929583316517
2020-05-19,0.0,0.6332269496849807,0.6332269496849807,0.6332269496849807
2020-05-20,1.0,2.158630045301248,2.158630045301248,2.158630045301248
2020-05-21,1.0,2.4883601082719564,2.4883601082719564,2.4883601082719564
2020-05-22,0.0,1.2482218504212297,1.2482218504212297,1.2482218504212297
2020-05-23,1.0,1.9711379286461075,1.9711379286461075,1.9711379286461075
2020-05-24,0.0,0.753597940879231,0.753597940879231,0.753597940879231
2020-05-25,2.0,2.212263568854004,2.212263568854004,2.212263568854004
2020-05-26,0.0,0.7132708548255375,0.7132708548255375,0.7132708548255375
2020-05-27,0.0,0.2286913007812954,0.2286913007812954,0.2286913007812954
2020-05-28,2.0,2.7205884940677896,2.7205884940677896,2.7205884940677896
2020-05-29,1.0,1.891335046825771,1.891335046825771,1.891335046825771
2020-05-30,1.0,1.9618914039627255,1.9618914039627255,1.9618914039627255
2020-05-31,3.0,4.24489968816816,4.24489968816816,4.24489968816816
2020-06-01,0.0,1.2580828165038203,1.2580828165038203,1.2580828165038203
2020-06-02,2.0,2.747321312881768,2.747321312881768,2.747321312881768
2020-06-03,2.0,3.4664237087237657,3.4664237087237657,3.4664237087237657
2020-06-04,0.0,1.0879275452233446,1.0879275452233446,1.0879275452233446
2020-06-05,1.0,2.3386683517152185,2.3386683517152185,2.3386683517152185
2020-06-06,1.0,2.4957300549717716,2.4957300549717716,2.4957300549717716
2020-06-07,0.0,1.198621945333053,1.198621945333053,1.198621945333053
2020-06-08,0.0,1.1609836859018852,1.1609836859018852,1.1609836859018852
2020-06-09,0.0,0.8815191226376441,0.8815191226376441,0.8815191226376441
2020-06-10,1.0,1.493898396197556,1.493898396197556,1.493898396197556
2020-06-11,1.0,1.5332093468370294,1.5332093468370294,1.5332093468370294
2020-06-12,2.0,2.371110391129885,2.371110391129885,2.371110391129885
2020-06-13,0.0,0.5857458668921416,0.5857458668921416,0.5857458668921416
2020-06-14,1.0,1.226630792545823,1.226630792545823,1.226630792545823
2020-06-15,0.0,0.8043628165592356,0.8043628165592356,0.8043628165592356
2020-06-16,0.0,0.675755266572031,0.675755266572031,0.675755266572031
2020-06-17,0.0,1.2317004429403235,1.2317004429403235,1.2317004429403235
2020-06-18,0.0,1.0878738232221614,1.0878738232221614,1.0878738232221614
2020-06-19,0.0,0.9064780874678504,0.9064780874678504,0.9064780874678504
2020-06-20,0.0,0.5049874745801445,0.5049874745801445,0.5049874745801445
2020-06-21,2.0,2.0938625269025293,2.0938625269025293,2.0938625269025293
2020-06-22,0.0,0.18320849023159547,0.18320849023159547,0.18320849023159547
