,Delaware,forecast,interval_low,interval_high
2020-02-17,0.0,-0.0006117344019003212,-0.009348511695861816,0.00807809829711914
2020-02-18,0.0,0.007691073231399059,-0.007358074188232422,0.039271533489227295
2020-02-19,0.0,-0.00298044690862298,-0.007250070571899414,-0.00010102987289428711
2020-02-20,0.0,0.0018398284446448088,-9.608268737792969e-05,0.0032097995281219482
2020-02-21,0.0,-0.0001863539218902588,-0.004971504211425781,0.005199521780014038
2020-02-22,0.0,-0.0253737922757864,-0.11187613010406494,0.007414072751998901
2020-02-23,0.0,-0.0022494494915008545,-0.006664931774139404,0.00036957859992980957
2020-02-24,0.0,-0.003071820829063654,-0.007610201835632324,0.00026297569274902344
2020-02-25,0.0,0.031058412045240402,-0.0010393857955932617,0.1563265323638916
2020-02-26,0.0,0.017780393362045288,-0.003748297691345215,0.08020159602165222
2020-02-27,0.0,0.03920869156718254,-0.00469285249710083,0.2047651708126068
2020-02-28,0.0,0.045494746416807175,-0.0005143880844116211,0.21308186650276184
2020-02-29,0.0,0.033867575228214264,-0.04271435737609863,0.1946648359298706
2020-03-01,0.0,-0.0779634639620781,-0.39945876598358154,0.008865773677825928
2020-03-02,0.0,-0.0035224854946136475,-0.030865192413330078,0.011515527963638306
2020-03-03,0.0,-0.0010085046524181962,-0.005991578102111816,0.0029643476009368896
2020-03-04,0.0,-0.011177164502441883,-0.04968053102493286,9.34302806854248e-05
2020-03-05,0.0,-0.05131455510854721,-0.2562342882156372,0.004364073276519775
2020-03-06,0.0,-0.008086025714874268,-0.04497617483139038,0.002164512872695923
2020-03-07,0.0,-0.013882393017411232,-0.05828499794006348,0.0004030168056488037
2020-03-08,0.0,0.0074510397389531136,-0.001625359058380127,0.03145548701286316
2020-03-09,0.0,0.00037785767926834524,-0.0040187835693359375,0.0026141703128814697
2020-03-10,0.0,0.019825387746095657,-0.00079345703125,0.04535755515098572
2020-03-11,0.0,-0.016422856599092484,-0.06873995065689087,0.002366006374359131
2020-03-12,0.0,0.0006720125675201416,-0.003958523273468018,0.0037724673748016357
2020-03-13,0.0,0.031054239720106125,-0.0026107430458068848,0.08665379881858826
2020-03-14,0.0,0.0015851497882977128,-0.008904874324798584,0.010274797677993774
2020-03-15,0.0,-0.0012907147174701095,-0.004950225353240967,0.0015606284141540527
2020-03-16,0.0,0.03580084443092346,0.0020252764225006104,0.08429700136184692
2020-03-17,0.0,-0.0722091943025589,-0.3591688871383667,0.002313286066055298
2020-03-18,0.0,0.006536573171615601,-0.0007319450378417969,0.020377248525619507
2020-03-19,0.0,-6.455778930103406e-05,-0.00459212064743042,0.0023576319217681885
2020-03-20,0.0,-0.018818188458681107,-0.07904118299484253,-0.00029981136322021484
2020-03-21,0.0,-0.020414482802152634,-0.10713958740234375,0.004872262477874756
2020-03-22,0.0,-0.009922211989760399,-0.028726816177368164,0.0004907548427581787
2020-03-23,0.0,-0.0003499209997244179,-0.0012795329093933105,0.0005897879600524902
2020-03-24,0.0,0.003081762697547674,0.0004833638668060303,0.007530838251113892
2020-03-25,0.0,0.2589941620826721,-0.0015129446983337402,1.2917793989181519
2020-03-26,1.0,0.989772617816925,0.9822678565979004,0.9987115859985352
2020-03-27,1.0,1.0072752237319946,1.0028877258300781,1.0129516124725342
2020-03-28,3.0,2.991878032684326,2.98573899269104,2.9981801509857178
2020-03-29,1.0,0.6189051866531372,-0.9202574491500854,1.0066332817077637
2020-03-30,0.0,0.00046752096386626363,-0.00047707557678222656,0.002002149820327759
2020-03-31,4.0,3.293146848678589,0.47013166546821594,3.999584197998047
2020-04-01,1.0,1.2343443632125854,0.7740617990493774,1.7948908805847168
2020-04-02,1.0,1.3822232484817505,1.0000852346420288,1.9685535430908203
2020-04-03,2.0,1.999030351638794,1.995526909828186,2.0021610260009766
2020-04-04,0.0,0.3847704529762268,-0.0015082955360412598,1.3422662019729614
2020-04-05,0.0,0.15173320472240448,-0.0010496973991394043,0.5057737827301025
2020-04-06,1.0,0.7844315767288208,-0.06238192319869995,0.9993078708648682
2020-04-07,1.0,1.0034009218215942,0.9998646974563599,1.0114109516143799
2020-04-08,3.0,3.3701770305633545,2.9953291416168213,3.984055280685425
2020-04-09,4.0,4.999794960021973,4.001308441162109,8.97971248626709
2020-04-10,9.0,8.057347297668457,4.349000453948975,8.990227699279785
2020-04-11,1.0,2.366953134536743,1.0016493797302246,4.634734153747559
2020-04-12,2.0,-0.17881853878498077,-2.8064184188842773,2.0019097328186035
2020-04-13,6.0,5.183605194091797,1.9348348379135132,6.0002946853637695
2020-04-14,2.0,3.6509156227111816,2.0094552040100098,7.937413692474365
2020-04-15,3.0,4.1825480461120605,2.998610019683838,8.901062965393066
2020-04-16,9.0,7.866231441497803,3.386834144592285,8.991300582885742
2020-04-17,6.0,6.166656017303467,5.271111965179443,7.524842262268066
2020-04-18,6.0,5.994566917419434,5.98311710357666,6.000166893005371
2020-04-19,0.0,0.006703442428261042,0.0006522536277770996,0.013966023921966553
2020-04-20,5.0,5.180839538574219,4.993274688720703,5.905447006225586
2020-04-21,10.0,9.091253280639648,5.487972259521484,9.999618530273438
2020-04-22,7.0,6.231299877166748,3.1603636741638184,7.001755714416504
2020-04-23,3.0,3.9991021156311035,3.0104076862335205,7.942437648773193
2020-04-24,8.0,7.562709808349609,3.6710455417633057,10.151151657104492
2020-04-25,12.0,11.228211402893066,8.175260543823242,11.992074012756348
2020-04-26,8.0,7.9116926193237305,7.564952373504639,8.003307342529297
2020-04-27,5.0,5.00881290435791,5.003694534301758,5.01472282409668
2020-04-28,12.0,10.912729263305664,6.595885276794434,11.998093605041504
2020-04-29,7.0,7.521764278411865,7.000251293182373,9.57292652130127
2020-04-30,8.0,8.187016487121582,7.992631912231445,8.953728675842285
2020-05-01,7.0,7.391358375549316,7.001969337463379,8.939005851745605
2020-05-02,9.0,8.907815933227539,8.548054695129395,8.999746322631836
2020-05-03,9.0,8.286397933959961,5.450155258178711,8.999622344970703
2020-05-04,5.0,3.7878284454345703,1.8342695236206055,4.9990763664245605
2020-05-05,5.0,5.007626533508301,5.000046253204346,5.014280796051025
2020-05-06,6.0,5.995232582092285,5.984755039215088,6.00154972076416
2020-05-07,9.0,9.004602432250977,8.986074447631836,9.021134376525879
2020-05-08,11.0,10.377845764160156,7.927368640899658,10.99513053894043
2020-05-09,8.0,8.729803085327148,7.996719837188721,11.626422882080078
2020-05-10,0.0,1.5864976644515991,0.0003585219383239746,7.907984733581543
2020-05-11,4.0,3.999652147293091,3.9959473609924316,4.001978874206543
2020-05-12,12.0,10.87752628326416,8.575348854064941,11.991554260253906
2020-05-13,10.0,10.56037425994873,10.00634765625,12.773984909057617
2020-05-14,13.0,12.528748512268066,10.688630104064941,13.008355140686035
2020-05-15,11.0,12.49345588684082,11.007869720458984,14.880221366882324
2020-05-16,15.0,13.50828742980957,7.598194122314453,14.994464874267578
2020-05-17,4.0,4.725412845611572,3.998779296875,6.01338529586792
2020-05-18,7.0,7.002872467041016,6.996707439422607,7.007051944732666
2020-05-19,7.0,7.000837802886963,6.995566368103027,7.00712776184082
2020-05-20,6.0,6.182855606079102,5.990417957305908,6.902283191680908
2020-05-21,7.0,6.5886030197143555,4.959750175476074,7.004117488861084
2020-05-22,5.0,4.998750686645508,4.9863362312316895,5.004958152770996
2020-05-23,0.0,1.675276756286621,0.006885111331939697,8.337905883789062
2020-05-24,4.0,3.997344970703125,3.991846799850464,4.0018720626831055
2020-05-25,6.0,5.999722480773926,5.996643543243408,6.000857830047607
2020-05-26,3.0,9.151472091674805,3.007654905319214,21.08652687072754
2020-05-27,9.0,8.987643241882324,8.982510566711426,8.993976593017578
2020-05-28,1.0,1.0127315521240234,1.00702965259552,1.016716718673706
2020-05-29,11.0,10.98987865447998,10.98680591583252,10.99310302734375
2020-05-30,5.0,5.007655620574951,5.003227233886719,5.0143537521362305
2020-05-31,5.0,4.997542381286621,4.994196891784668,4.999259948730469
2020-06-01,2.0,2.147606611251831,2.000059127807617,2.7354671955108643
2020-06-02,5.0,5.349837303161621,4.985413551330566,6.77267599105835
2020-06-03,2.0,3.5980796813964844,2.0013246536254883,9.958874702453613
2020-06-04,11.0,7.3729352951049805,1.8433140516281128,10.994407653808594
2020-06-05,2.0,2.4297327995300293,1.995355486869812,3.0945992469787598
2020-06-06,2.0,2.006502628326416,1.999856948852539,2.015672445297241
2020-06-07,8.0,6.798239231109619,2.018883466720581,7.997616291046143
2020-06-08,0.0,0.003939241170883179,0.0013222098350524902,0.007597148418426514
2020-06-09,12.0,9.779241561889648,0.9248634576797485,11.998872756958008
2020-06-10,3.0,2.998939037322998,2.9906868934631348,3.0076611042022705
2020-06-11,1.0,1.240264654159546,0.9967473745346069,2.1810779571533203
2020-06-12,0.0,0.9855324625968933,0.0012709498405456543,4.898614883422852
2020-06-13,5.0,4.432201862335205,2.198808431625366,4.993870258331299
2020-06-14,3.0,3.3699288368225098,2.9959192276000977,4.841443061828613
2020-06-15,1.0,0.9986873865127563,0.9946290254592896,1.0006108283996582
2020-06-16,1.0,5.47321081161499,1.0010879039764404,20.64139747619629
2020-06-17,2.0,2.5594468116760254,2.000363826751709,4.777536392211914
2020-06-18,5.0,4.302815914154053,1.5570448637008667,4.998446464538574
2020-06-19,2.0,1.5764248371124268,0.8314486742019653,2.0059995651245117
2020-06-20,1.0,1.023507833480835,0.9972037076950073,1.1026380062103271
2020-06-21,1.0,1.0269241333007812,0.9991562366485596,1.131785273551941
2020-06-22,0.0,34.09107971191406,0.00015333294868469238,67.34249877929688
2020-06-23,69.0,55.28862380981445,0.4718933403491974,68.99504089355469
2020-06-24,1.0,1.0056554079055786,1.0033133029937744,1.0068213939666748
2020-06-25,2.0,1.994376540184021,1.9905658960342407,1.998194932937622
2020-06-26,0.0,0.0064382790587842464,-0.00039267539978027344,0.010754793882369995
2020-06-27,0.0,-9.087919897865504e-05,-0.0033182501792907715,0.0068159401416778564
2020-06-28,0.0,-0.0013025403022766113,-0.0035281777381896973,0.0019018054008483887
2020-06-29,0.0,0.0005656659486703575,8.651614189147949e-05,0.0009694099426269531
2020-06-30,2.0,7.386534690856934,1.1673622131347656,17.838115692138672
2020-07-01,0.0,0.06773515045642853,-0.003855586051940918,0.349404901266098
2020-07-02,1.0,0.7768235802650452,-0.1277276873588562,1.0048725605010986
2020-07-03,2.0,1.5655910968780518,-0.15954208374023438,1.9988861083984375
2020-07-04,0.0,0.1483750343322754,0.000555872917175293,0.7329689264297485
2020-07-05,0.0,0.16815680265426636,-0.036233365535736084,0.8735076189041138
2020-07-06,0.0,-0.3330139219760895,-1.6583642959594727,0.0009817779064178467
2020-07-07,2.0,1.8014551401138306,1.0229339599609375,1.9999185800552368
2020-07-08,1.0,1.0059983730316162,1.0002515316009521,1.0092735290527344
2020-07-09,2.0,1.7090717554092407,0.5610637068748474,2.0050745010375977
2020-07-10,0.0,0.29690438508987427,-0.0040541887283325195,1.209043264389038
2020-07-11,0.0,0.11763367801904678,-0.2396361231803894,0.45111727714538574
2020-07-12,0.0,0.018622804433107376,-0.0032041072845458984,0.09597858786582947
2020-07-13,0.0,0.2378038913011551,-0.0021269917488098145,1.185997486114502
2020-07-14,1.0,2.2132914066314697,0.9971530437469482,7.062784194946289
2020-07-15,3.0,2.318128824234009,-0.3868723511695862,2.99845027923584
2020-07-16,0.0,0.6280324459075928,0.0041415393352508545,3.109067678451538
2020-07-17,0.0,-0.002322900341823697,-0.009114861488342285,0.004338860511779785
2020-07-18,2.0,1.7361476421356201,0.6794264912605286,2.006523847579956
2020-07-19,0.0,0.15766070783138275,-0.003765702247619629,0.7926473617553711
2020-07-20,,0.7979435920715332,-0.3670494556427002,2.4851138591766357
2020-07-21,,10.083212852478027,1.582552433013916,19.535982131958008
2020-07-22,,3.9871249198913574,-0.05224114656448364,9.480917930603027
2020-07-23,,3.423762559890747,-1.0708563327789307,8.907450675964355
2020-07-24,,0.43064218759536743,-0.2993985414505005,1.3430242538452148
2020-07-25,,1.1685055494308472,0.2161121666431427,1.5872267484664917
2020-07-26,,0.1788288801908493,-0.11316239833831787,0.46815717220306396
