,Massachusetts,forecast,interval_low,interval_high
2020-01-23,0.0,,,
2020-01-24,0.0,0.08945338509739381,0.08945338509739381,0.08945338509739381
2020-01-25,0.0,0.1454150759752553,0.1454150759752553,0.1454150759752553
2020-01-26,0.0,0.20194639524364358,0.20194639524364358,0.20194639524364358
2020-01-27,0.0,0.28259977421226135,0.28259977421226135,0.28259977421226135
2020-01-28,0.0,0.27097346521630766,0.27097346521630766,0.27097346521630766
2020-01-29,0.0,0.30010584824515846,0.30010584824515846,0.30010584824515846
2020-01-30,0.0,0.3429252209329807,0.3429252209329807,0.3429252209329807
2020-01-31,0.0,0.36689010348050316,0.36689010348050316,0.36689010348050316
2020-02-01,0.0,0.35384182802143777,0.35384182802143777,0.35384182802143777
2020-02-02,0.0,0.32157867474967283,0.32157867474967283,0.32157867474967283
2020-02-03,0.0,0.29926289414891677,0.29926289414891677,0.29926289414891677
2020-02-04,0.0,0.29838292851823905,0.29838292851823905,0.29838292851823905
2020-02-05,0.0,0.3135854819269321,0.3135854819269321,0.3135854819269321
2020-02-06,0.0,0.3313026797477157,0.3313026797477157,0.3313026797477157
2020-02-07,0.0,0.33805279648458547,0.33805279648458547,0.33805279648458547
2020-02-08,0.0,0.3304172378012389,0.3304172378012389,0.3304172378012389
2020-02-09,0.0,0.31718689253563104,0.31718689253563104,0.31718689253563104
2020-02-10,0.0,0.30926107928945157,0.30926107928945157,0.30926107928945157
2020-02-11,0.0,0.310749397697452,0.310749397697452,0.310749397697452
2020-02-12,0.0,0.31844902434837985,0.31844902434837985,0.31844902434837985
2020-02-13,0.0,0.32566399150632985,0.32566399150632985,0.32566399150632985
2020-02-14,0.0,0.32719043666262815,0.32719043666262815,0.32719043666262815
2020-02-15,0.0,0.32299234418438777,0.32299234418438777,0.32299234418438777
2020-02-16,0.0,0.3173773183511991,0.3173773183511991,0.3173773183511991
2020-02-17,0.0,0.31469314593134656,0.31469314593134656,0.31469314593134656
2020-02-18,0.0,0.31616013380642877,0.31616013380642877,0.31616013380642877
2020-02-19,0.0,0.31983923318517127,0.31983923318517127,0.31983923318517127
2020-02-20,0.0,0.32263865724265617,0.32263865724265617,0.32263865724265617
2020-02-21,0.0,0.32269635627077536,0.32269635627077536,0.32269635627077536
2020-02-22,0.0,0.320533138481031,0.320533138481031,0.320533138481031
2020-02-23,0.0,0.31819384151875674,0.31819384151875674,0.31819384151875674
2020-02-24,0.0,0.31739469079067384,0.31739469079067384,0.31739469079067384
2020-02-25,0.0,0.31836840961393154,0.31836840961393154,0.31836840961393154
2020-02-26,0.0,0.32004115557343127,0.32004115557343127,0.32004115557343127
2020-02-27,0.0,0.32106308061429095,0.32106308061429095,0.32106308061429095
2020-02-28,0.0,0.3208287188751076,0.3208287188751076,0.3208287188751076
2020-02-29,0.0,0.31977158477663953,0.31977158477663953,0.31977158477663953
2020-03-01,0.0,0.3188304600542296,0.3188304600542296,0.3188304600542296
2020-03-02,0.0,0.31865620760286534,0.31865620760286534,0.31865620760286534
2020-03-03,0.0,0.3192091274837426,0.3192091274837426,0.3192091274837426
2020-03-04,0.0,0.31993797279060254,0.31993797279060254,0.31993797279060254
2020-03-05,0.0,0.3202805993669575,0.3202805993669575,0.3202805993669575
2020-03-06,0.0,0.32007067837777936,0.32007067837777936,0.32007067837777936
2020-03-07,0.0,0.3195766329162077,0.3195766329162077,0.3195766329162077
2020-03-08,0.0,0.319214956667037,0.319214956667037,0.319214956667037
2020-03-09,0.0,0.3192174115078019,0.3192174115078019,0.3192174115078019
2020-03-10,0.0,0.31950466090224966,0.31950466090224966,0.31950466090224966
2020-03-11,0.0,0.3198097099410941,0.3198097099410941,0.3198097099410941
2020-03-12,0.0,0.31990900429464797,0.31990900429464797,0.31990900429464797
2020-03-13,0.0,0.31977441914102556,0.31977441914102556,0.31977441914102556
2020-03-14,0.0,0.3195525559372805,0.3195525559372805,0.3195525559372805
2020-03-15,0.0,0.31942174268141643,0.31942174268141643,0.31942174268141643
2020-03-16,0.0,0.31945672842118245,0.31945672842118245,0.31945672842118245
2020-03-17,0.0,0.3195971196343379,0.3195971196343379,0.3195971196343379
2020-03-18,0.0,0.31971950863025467,0.31971950863025467,0.31971950863025467
2020-03-19,0.0,0.3197395396685218,0.3197395396685218,0.3197395396685218
2020-03-20,1.0,1.3196644609796329,1.3196644609796329,1.3196644609796329
2020-03-21,0.0,0.0,0.0,0.0
2020-03-22,4.0,4.590576339951309,4.590576339951309,4.590576339951309
2020-03-23,4.0,0.45516042210776986,0.45516042210776986,0.45516042210776986
2020-03-24,2.0,0.0,0.0,0.0
2020-03-25,4.0,4.452540328612226,4.452540328612226,4.452540328612226
2020-03-26,10.0,9.333799631660144,9.333799631660144,9.333799631660144
2020-03-27,10.0,2.7400307275196694,2.7400307275196694,2.7400307275196694
2020-03-28,9.0,3.6117678027735796,3.6117678027735796,3.6117678027735796
2020-03-29,4.0,2.8583249929815318,2.8583249929815318,2.8583249929815318
2020-03-30,8.0,13.776970239702896,13.776970239702896,13.776970239702896
2020-03-31,33.0,32.21498201834603,32.21498201834603,32.21498201834603
2020-04-01,33.0,5.711889881447789,5.711889881447789,5.711889881447789
2020-04-02,32.0,12.05875648898268,12.05875648898268,12.05875648898268
2020-04-03,38.0,29.13096291550924,29.13096291550924,29.13096291550924
2020-04-04,24.0,16.014205552708678,16.014205552708678,16.014205552708678
2020-04-05,15.0,19.675624911773053,19.675624911773053,19.675624911773053
2020-04-06,29.0,42.57127296697966,42.57127296697966,42.57127296697966
2020-04-07,96.0,94.85052012681244,94.85052012681244,94.85052012681244
2020-04-08,77.0,5.169415844656811,5.169415844656811,5.169415844656811
2020-04-09,70.0,39.0568880682748,39.0568880682748,39.0568880682748
2020-04-10,96.0,90.09841282909078,90.09841282909078,90.09841282909078
2020-04-11,87.0,62.10358619649972,62.10358619649972,62.10358619649972
2020-04-12,70.0,44.624082035341935,44.624082035341935,44.624082035341935
2020-04-13,88.0,93.48657748582242,93.48657748582242,93.48657748582242
2020-04-14,0.0,2.475739680994735,2.475739680994735,2.475739680994735
2020-04-15,264.0,358.93737831061236,358.93737831061236,358.93737831061236
2020-04-16,0.0,0.0,0.0,0.0
2020-04-17,137.0,252.07527304322085,252.07527304322085,252.07527304322085
2020-04-18,159.0,102.15403021396136,102.15403021396136,102.15403021396136
2020-04-19,302.0,272.16801502423823,272.16801502423823,272.16801502423823
2020-04-20,0.0,0.0,0.0,0.0
2020-04-21,255.0,454.5152834954455,454.5152834954455,454.5152834954455
2020-04-22,221.0,125.78718793956008,125.78718793956008,125.78718793956008
2020-04-23,178.0,137.49309134307788,137.49309134307788,137.49309134307788
2020-04-24,196.0,152.7277241025928,152.7277241025928,152.7277241025928
2020-04-25,174.0,214.58302825933558,214.58302825933558,214.58302825933558
2020-04-26,169.0,190.5144128584894,190.5144128584894,190.5144128584894
2020-04-27,104.0,110.15810716884599,110.15810716884599,110.15810716884599
2020-04-28,150.0,230.85797535482882,230.85797535482882,230.85797535482882
2020-04-29,252.0,263.2222448341864,263.2222448341864,263.2222448341864
2020-04-30,157.0,56.069183215809986,56.069183215809986,56.069183215809986
2020-05-01,154.0,168.18557906494405,168.18557906494405,168.18557906494405
2020-05-02,130.0,165.96430770709358,165.96430770709358,165.96430770709358
2020-05-03,158.0,208.24739398208268,208.24739398208268,208.24739398208268
2020-05-04,86.0,53.28582409922478,53.28582409922478,53.28582409922478
2020-05-05,122.0,186.45657245240386,186.45657245240386,186.45657245240386
2020-05-06,208.0,234.88456139336026,234.88456139336026,234.88456139336026
2020-05-07,132.0,70.08520872671504,70.08520872671504,70.08520872671504
2020-05-08,150.0,159.8956752951469,159.8956752951469,159.8956752951469
2020-05-09,138.0,136.21792410760523,136.21792410760523,136.21792410760523
2020-05-10,139.0,146.51578843667633,146.51578843667633,146.51578843667633
2020-05-11,129.0,105.39346936486567,105.39346936486567,105.39346936486567
2020-05-12,33.0,47.86821431199114,47.86821431199114,47.86821431199114
