,Florida,forecast,interval_low,interval_high
2020-03-01,0.0,38.36294850005248,38.36294850005248,38.36294850005248
2020-03-02,1.0,39.376403963056575,39.376403963056575,39.376403963056575
2020-03-03,1.0,37.898170998729306,37.898170998729306,37.898170998729306
2020-03-04,0.0,37.87327351935263,37.87327351935263,37.87327351935263
2020-03-05,1.0,40.39521571908783,40.39521571908783,40.39521571908783
2020-03-06,0.0,37.27283999468662,37.27283999468662,37.27283999468662
2020-03-07,4.0,43.607371214288634,43.607371214288634,43.607371214288634
2020-03-08,3.0,35.530997070695875,35.530997070695875,35.530997070695875
2020-03-09,3.0,41.688191067535456,41.688191067535456,41.688191067535456
2020-03-10,2.0,39.38418822254822,39.38418822254822,39.38418822254822
2020-03-11,9.0,49.01075100165425,49.01075100165425,49.01075100165425
2020-03-12,6.0,33.987728629799584,33.987728629799584,33.987728629799584
2020-03-13,20.0,59.53690412653926,59.53690412653926,59.53690412653926
2020-03-14,26.0,42.96704634355533,42.96704634355533,42.96704634355533
2020-03-15,24.0,47.94653844193859,47.94653844193859,47.94653844193859
2020-03-16,1.0,32.17315143161747,32.17315143161747,32.17315143161747
2020-03-17,89.0,157.98553349168571,157.98553349168571,157.98553349168571
2020-03-18,116.0,34.333547140251085,34.333547140251085,34.333547140251085
2020-03-19,126.0,88.89610979260206,88.89610979260206,88.89610979260206
2020-03-20,132.0,107.11301489109103,107.11301489109103,107.11301489109103
2020-03-21,199.0,210.2004226340946,210.2004226340946,210.2004226340946
2020-03-22,241.0,155.10586280140072,155.10586280140072,155.10586280140072
2020-03-23,223.0,142.59728572389128,142.59728572389128,142.59728572389128
2020-03-24,185.0,209.60265876319195,209.60265876319195,209.60265876319195
2020-03-25,270.0,378.2435514649105,378.2435514649105,378.2435514649105
2020-03-26,675.0,635.3770469722052,635.3770469722052,635.3770469722052
2020-03-27,543.0,0.0,0.0,0.0
2020-03-28,863.0,909.6177530830925,909.6177530830925,909.6177530830925
2020-03-29,483.0,0.0,0.0,0.0
2020-03-30,1227.0,1711.44798742222,1711.44798742222,1711.44798742222
2020-03-31,1268.0,189.48957367744174,189.48957367744174,189.48957367744174
2020-04-01,215.0,0.0,0.0,0.0
2020-04-02,2052.0,3431.7392867208573,3431.7392867208573,3431.7392867208573
2020-04-03,1260.0,0.0,0.0,0.0
2020-04-04,1269.0,2135.6663606046313,2135.6663606046313,2135.6663606046313
2020-04-05,813.0,570.8390405980888,570.8390405980888,570.8390405980888
2020-04-06,974.0,2338.139508116178,2338.139508116178,2338.139508116178
2020-04-07,1221.0,1385.8465308728355,1385.8465308728355,1385.8465308728355
2020-04-08,911.0,768.5864063687948,768.5864063687948,768.5864063687948
2020-04-09,908.0,1764.6407037421022,1764.6407037421022,1764.6407037421022
2020-04-10,1167.0,1694.3150826204783,1694.3150826204783,1694.3150826204783
2020-04-11,963.0,1005.0774160106014,1005.0774160106014,1005.0774160106014
2020-04-12,1401.0,1650.5276608161168,1650.5276608161168,1650.5276608161168
2020-04-13,1124.0,557.733919010119,557.733919010119,557.733919010119
2020-04-14,609.0,995.4678550394302,995.4678550394302,995.4678550394302
2020-04-15,883.0,1588.1603311698427,1588.1603311698427,1588.1603311698427
2020-04-16,832.0,784.7389114711866,784.7389114711866,784.7389114711866
2020-04-17,1416.0,1623.4633489085174,1623.4633489085174,1623.4633489085174
2020-04-18,733.0,0.0,0.0,0.0
2020-04-19,822.0,1827.2049442138587,1827.2049442138587,1827.2049442138587
2020-04-20,745.0,793.903596753305,793.903596753305,793.903596753305
2020-04-21,810.0,1040.4067873403094,1040.4067873403094,1040.4067873403094
2020-04-22,440.0,239.66797712519983,239.66797712519983,239.66797712519983
2020-04-23,1339.0,1932.3492042554833,1932.3492042554833,1932.3492042554833
2020-04-24,885.0,0.0,0.0,0.0
2020-04-25,306.0,707.2053267473682,707.2053267473682,707.2053267473682
2020-04-26,693.0,1368.2689439048265,1368.2689439048265,1368.2689439048265
2020-04-27,606.0,437.66386293716454,437.66386293716454,437.66386293716454
2020-04-28,710.0,761.0406949089397,761.0406949089397,761.0406949089397
2020-04-29,345.0,21.783333160975474,21.783333160975474,21.783333160975474
2020-04-30,497.0,1259.754730619551,1259.754730619551,1259.754730619551
2020-05-01,1038.0,1014.9031500537095,1014.9031500537095,1014.9031500537095
2020-05-02,735.0,0.0,0.0,0.0
2020-05-03,615.0,668.2615801771035,668.2615801771035,668.2615801771035
2020-05-04,819.0,878.2785537582334,878.2785537582334,878.2785537582334
2020-05-05,542.0,338.0430897515554,338.0430897515554,338.0430897515554
2020-05-06,563.0,717.1982719932927,717.1982719932927,717.1982719932927
2020-05-07,826.0,784.5389575136725,784.5389575136725,784.5389575136725
2020-05-08,371.0,226.56383322419902,226.56383322419902,226.56383322419902
2020-05-09,802.0,1429.31123745869,1429.31123745869,1429.31123745869
2020-05-10,595.0,145.46607669445007,145.46607669445007,145.46607669445007
2020-05-11,386.0,749.1116644909534,749.1116644909534,749.1116644909534
2020-05-12,941.0,1162.2340063913282,1162.2340063913282,1162.2340063913282
2020-05-13,479.0,0.0,0.0,0.0
2020-05-14,808.0,1338.630152835068,1338.630152835068,1338.630152835068
2020-05-15,928.0,407.1497363874637,407.1497363874637,407.1497363874637
2020-05-16,673.0,575.7502476094028,575.7502476094028,575.7502476094028
2020-05-17,777.0,913.4303928569985,913.4303928569985,913.4303928569985
2020-05-18,854.0,730.2955345009118,730.2955345009118,730.2955345009118
2020-05-19,502.0,490.35422656130424,490.35422656130424,490.35422656130424
2020-05-20,527.0,954.7139994444683,954.7139994444683,954.7139994444683
2020-05-21,1204.0,1421.1426195287875,1421.1426195287875,1421.1426195287875
2020-05-22,776.0,56.83119296735572,56.83119296735572,56.83119296735572
2020-05-23,676.0,1059.6575068605712,1059.6575068605712,1059.6575068605712
2020-05-24,740.0,935.433811597924,935.433811597924,935.433811597924
2020-05-25,879.0,1068.2782262677752,1068.2782262677752,1068.2782262677752
2020-05-26,509.0,211.3504725480612,211.3504725480612,211.3504725480612
2020-05-27,379.0,836.1184945268827,836.1184945268827,836.1184945268827
2020-05-28,651.0,1179.5079403610496,1179.5079403610496,1179.5079403610496
2020-05-29,1212.0,1145.5731709734587,1145.5731709734587,1145.5731709734587
2020-05-30,927.0,80.09801620644612,80.09801620644612,80.09801620644612
2020-05-31,739.0,873.6138711544697,873.6138711544697,873.6138711544697
2020-06-01,667.0,922.9168088333921,922.9168088333921,922.9168088333921
2020-06-02,617.0,799.0216088810378,799.0216088810378,799.0216088810378
