,Arizona,forecast,interval_low,interval_high
2020-04-05,250.0,250.06637573242188,249.83265686035156,250.30352783203125
2020-04-06,191.0,190.72596740722656,190.25897216796875,191.13047790527344
2020-04-07,115.0,117.09368896484375,114.97409057617188,124.12667083740234
2020-04-08,151.0,151.41905212402344,151.09593200683594,152.5066375732422
2020-04-09,292.0,290.62164306640625,289.64111328125,291.4524841308594
2020-04-10,94.0,132.68817138671875,95.3722152709961,280.0176696777344
2020-04-11,281.0,279.77734375,279.1476135253906,280.77880859375
2020-04-12,149.0,149.54046630859375,149.26515197753906,149.66793823242188
2020-04-13,163.0,144.220458984375,115.5955581665039,162.659423828125
2020-04-14,104.0,115.08980560302734,104.1602783203125,156.62815856933594
2020-04-15,155.0,155.02767944335938,153.9722137451172,155.60064697265625
2020-04-16,273.0,272.9037780761719,272.474609375,273.5464172363281
2020-04-17,274.0,263.20672607421875,224.31491088867188,273.5397033691406
2020-04-18,213.0,223.29403686523438,213.55572509765625,259.6294860839844
2020-04-19,209.0,210.1701202392578,208.23597717285156,216.5306854248047
2020-04-20,135.0,135.1048126220703,134.64561462402344,135.44671630859375
2020-04-21,188.0,185.55551147460938,180.2981719970703,189.10890197753906
2020-04-22,217.0,221.15573120117188,216.10182189941406,239.68313598632812
2020-04-23,299.0,286.2179870605469,251.38046264648438,299.50946044921875
2020-04-24,273.0,266.84576416015625,243.9046173095703,273.0929260253906
2020-04-25,241.0,247.3151397705078,240.87271118164062,269.6396484375
2020-04-26,248.0,241.5839385986328,217.1411590576172,248.03941345214844
2020-04-27,191.0,193.99166870117188,190.9276885986328,203.57333374023438
2020-04-28,230.0,228.80322265625,226.25794982910156,229.6218719482422
2020-04-29,254.0,284.0911865234375,253.90711975097656,403.14471435546875
2020-04-30,446.0,446.0487365722656,445.736328125,446.54150390625
2020-05-01,314.0,338.19537353515625,314.0058898925781,433.76177978515625
2020-05-02,395.0,394.6354064941406,394.4337158203125,394.7587585449219
2020-05-03,276.0,292.71844482421875,276.1395263671875,358.6229248046875
2020-05-04,284.0,269.86614990234375,213.3589324951172,284.1286926269531
2020-05-05,381.0,380.86572265625,379.76739501953125,381.48468017578125
2020-05-06,402.0,401.3394470214844,400.9676208496094,401.6213684082031
2020-05-07,238.0,239.0945587158203,238.8486328125,239.66061401367188
2020-05-08,581.0,443.92578125,235.53421020507812,580.0140380859375
2020-05-09,434.0,388.4246520996094,231.4215087890625,579.3176879882812
2020-05-10,159.0,242.61947631835938,158.79461669921875,381.5693359375
2020-05-11,264.0,265.7637023925781,260.7166442871094,275.03643798828125
2020-05-12,353.0,381.7336120605469,353.0278015136719,441.4801940917969
2020-05-13,480.0,479.382080078125,478.21405029296875,480.3326416015625
2020-05-14,458.0,468.36798095703125,457.9210205078125,484.7642822265625
2020-05-15,495.0,477.6502990722656,407.7152099609375,496.02471923828125
2020-05-16,497.0,460.1739196777344,357.8487854003906,497.0291442871094
2020-05-17,279.0,276.31866455078125,265.16015625,279.4404296875
2020-05-18,263.0,256.1502990722656,213.03262329101562,278.8578796386719
2020-05-19,368.0,339.29034423828125,295.34844970703125,367.9573669433594
2020-05-20,330.0,330.8767395019531,330.1709289550781,331.6658020019531
2020-05-21,442.0,392.6681823730469,274.2847900390625,441.02618408203125
2020-05-22,276.0,313.45379638671875,276.7923278808594,457.6358337402344
2020-05-23,429.0,395.44097900390625,315.20672607421875,428.9727478027344
2020-05-24,324.0,320.6175231933594,307.5407409667969,324.295654296875
2020-05-25,198.0,198.1200408935547,197.89425659179688,198.55857849121094
2020-05-26,289.0,310.5176696777344,289.0570373535156,395.7153625488281
2020-05-27,454.0,427.2510681152344,323.4259948730469,453.6364440917969
2020-05-28,559.0,583.6453247070312,558.6746826171875,681.1460571289062
2020-05-29,595.0,661.5086059570312,593.7429809570312,797.9120483398438
