,Diamond Princess,forecast,interval_low,interval_high
2020-03-03,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-03-04,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-03-05,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-03-06,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-03-07,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-03-08,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-03-09,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-03-10,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-03-11,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-03-12,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-03-13,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-03-14,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-03-15,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-03-16,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-03-17,47.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-03-18,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-03-19,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-03-20,2.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-03-21,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-03-22,0.0,0.21064861118793488,0.0,1.139234185218811
2020-03-23,0.0,1.703112244606018,0.3227955102920532,2.1413748264312744
2020-03-24,0.0,0.004829180892556906,0.0,0.4833931624889374
2020-03-25,0.0,0.0,0.0,0.5043307542800903
2020-03-26,0.0,0.0,0.0,0.37881994247436523
2020-03-27,0.0,0.0,0.0,0.26615843176841736
2020-03-28,0.0,0.0,0.0,0.2743358910083771
2020-03-29,0.0,0.3093807101249695,0.21001681685447693,0.768171489238739
2020-03-30,0.0,0.2620040774345398,0.1298498511314392,0.4398442506790161
2020-03-31,0.0,0.29761090874671936,0.20565670728683472,0.6577708125114441
2020-04-01,0.0,0.2982892692089081,0.22322280704975128,0.5516111254692078
2020-04-02,0.0,0.2835032343864441,0.21304884552955627,0.767636775970459
2020-04-03,0.0,0.31424540281295776,0.22599942982196808,0.6510176062583923
2020-04-04,0.0,0.26624906063079834,0.2098740041255951,0.4882351756095886
2020-04-05,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-04-06,0.0,0.2732979655265808,0.13879047334194183,0.45496705174446106
2020-04-07,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-04-08,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-04-09,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-04-10,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-04-11,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-04-12,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-04-13,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-04-14,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-04-15,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-04-16,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-04-17,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-04-18,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-04-19,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-04-20,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-04-21,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-04-22,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-04-23,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-04-24,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-04-25,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-04-26,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-04-27,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-04-28,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-04-29,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-04-30,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-05-01,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-05-02,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-05-03,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-05-04,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-05-05,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-05-06,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-05-07,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-05-08,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-05-09,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-05-10,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-05-11,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-05-12,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-05-13,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-05-14,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-05-15,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-05-16,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-05-17,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-05-18,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-05-19,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-05-20,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-05-21,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-05-22,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-05-23,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-05-24,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-05-25,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-05-26,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-05-27,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-05-28,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-05-29,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-05-30,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-05-31,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-06-01,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-06-02,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-06-03,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-06-04,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-06-05,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-06-06,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-06-07,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-06-08,0.0,0.2732979655265808,0.13879047334194183,0.45496705174446106
2020-06-09,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-06-10,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-06-11,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-06-12,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-06-13,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-06-14,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-06-15,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-06-16,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-06-17,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-06-18,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-06-19,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-06-20,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-06-21,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-06-22,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-06-23,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-06-24,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-06-25,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-06-26,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-06-27,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-06-28,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-06-29,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-06-30,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-07-01,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-07-02,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-07-03,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-07-04,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-07-05,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-07-06,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-07-07,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-07-08,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-07-09,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-07-10,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-07-11,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-07-12,0.0,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-07-13,0.0,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-07-14,0.0,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-07-15,0.0,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-07-16,0.0,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-07-17,0.0,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-07-18,0.0,0.27707844972610474,0.2179190069437027,0.49949920177459717
2020-07-19,,0.3240812420845032,0.21867193281650543,0.7775110006332397
2020-07-20,,0.2732979953289032,0.13879048824310303,0.45496705174446106
2020-07-21,,0.30881595611572266,0.2232770472764969,0.6718688607215881
2020-07-22,,0.3086931109428406,0.23280057311058044,0.559388279914856
2020-07-23,,0.2943725883960724,0.22504810988903046,0.7799671292304993
2020-07-24,,0.32553547620773315,0.23675650358200073,0.6635871529579163
2020-07-25,,0.27707844972610474,0.2179190069437027,0.49949920177459717
