,Utah,forecast,interval_low,interval_high
2020-01-22,0.0,0.5134233236312866,-0.3958168625831604,2.7568140029907227
2020-01-23,0.0,0.21439337730407715,0.08516037464141846,0.3649342358112335
2020-01-24,0.0,0.03882579877972603,-0.7340115308761597,0.6049646735191345
2020-01-25,0.0,7.929406642913818,-0.21035587787628174,39.729713439941406
2020-01-26,0.0,-0.1398354023694992,-0.6421812772750854,0.10707101225852966
2020-01-27,0.0,0.1945364773273468,-0.4565735459327698,1.0828031301498413
2020-01-28,0.0,0.04034258797764778,-0.16828924417495728,0.19268745183944702
2020-01-29,0.0,0.6496102213859558,-0.05439794063568115,2.092916488647461
2020-01-30,0.0,1.9742639064788818,-0.23166429996490479,9.997780799865723
2020-01-31,0.0,7.9453535079956055,-0.17681562900543213,39.579917907714844
2020-02-01,0.0,-0.031281936913728714,-0.11467158794403076,0.044337689876556396
2020-02-02,0.0,1.985666275024414,0.018595725297927856,9.330185890197754
2020-02-03,0.0,-0.22608990967273712,-0.599245548248291,0.05687958002090454
2020-02-04,0.0,-1.3911736011505127,-6.866042137145996,0.0823884904384613
2020-02-05,0.0,-9.817631721496582,-42.61100387573242,0.00916704535484314
2020-02-06,0.0,0.06191616132855415,-0.45927107334136963,0.9066568613052368
2020-02-07,0.0,-0.14385530352592468,-0.3769857883453369,0.1936434507369995
2020-02-08,0.0,0.009752029553055763,-0.46378254890441895,0.6442099809646606
2020-02-09,0.0,0.08545003831386566,-0.035909056663513184,0.3129340708255768
2020-02-10,0.0,0.28008466958999634,-1.4578994512557983,3.169114828109741
2020-02-11,0.0,1.9168580770492554,-0.1627335548400879,8.845606803894043
2020-02-12,0.0,0.05755794048309326,-0.5956623554229736,0.8544721603393555
2020-02-13,0.0,0.686968207359314,-0.09636580944061279,2.4010777473449707
2020-02-14,0.0,2.421337604522705,0.15645697712898254,6.847866058349609
2020-02-15,0.0,-0.3516955077648163,-0.6879510879516602,-0.023632586002349854
2020-02-16,0.0,-1.0801090002059937,-4.9607062339782715,0.4326903223991394
2020-02-17,0.0,2.5110106468200684,-1.8870775699615479,14.229388236999512
