,Mississippi,forecast,interval_low,interval_high
2020-04-17,169.0,165.2975616455078,155.9259033203125,179.87429809570312
2020-04-18,181.0,168.0980987548828,160.66159057617188,181.37594604492188
2020-04-19,300.0,229.5528106689453,216.13330078125,240.220947265625
2020-04-20,238.0,237.5515594482422,219.52365112304688,256.2815856933594
2020-04-21,204.0,246.4742431640625,226.25537109375,266.41595458984375
2020-04-22,178.0,227.1693878173828,212.31491088867188,237.62167358398438
2020-04-23,259.0,213.6282501220703,207.73129272460938,218.66754150390625
2020-04-24,281.0,214.5745086669922,200.89820861816406,225.39389038085938
2020-04-25,284.0,241.2952423095703,232.0900115966797,257.2618408203125
2020-04-26,193.0,243.45545959472656,240.11558532714844,248.74002075195312
2020-04-27,183.0,253.34521484375,245.11085510253906,267.7698974609375
2020-04-28,248.0,261.4736328125,252.1744384765625,279.3460998535156
2020-04-29,227.0,267.5570983886719,252.13107299804688,279.60491943359375
2020-04-30,246.0,263.4729919433594,255.2931365966797,271.34307861328125
2020-05-01,397.0,262.416015625,254.0286102294922,276.769287109375
2020-05-02,229.0,264.8241882324219,255.16436767578125,278.3591613769531
2020-05-03,109.0,271.0783386230469,262.8269348144531,277.68280029296875
2020-05-04,327.0,285.7411193847656,272.47894287109375,302.85223388671875
2020-05-05,330.0,294.6592712402344,276.77435302734375,314.8810119628906
2020-05-06,217.0,288.8892822265625,271.68310546875,299.27227783203125
2020-05-07,262.0,274.5294494628906,271.3587646484375,280.2386474609375
2020-05-08,404.0,271.2635803222656,257.9959716796875,283.3050537109375
2020-05-09,288.0,284.49365234375,274.1108703613281,298.76068115234375
2020-05-10,123.0,296.9811096191406,289.3370666503906,300.991455078125
2020-05-11,173.0,309.4272155761719,294.8620300292969,323.4764099121094
2020-05-12,234.0,314.86907958984375,302.1009826660156,333.9203796386719
2020-05-13,182.0,311.1152038574219,298.10040283203125,321.6105041503906
2020-05-14,393.0,303.5931091308594,297.6665344238281,311.7452392578125
2020-05-15,318.0,310.69769287109375,303.24346923828125,323.3055114746094
2020-05-16,322.0,322.5703430175781,314.2990417480469,336.7398376464844
2020-05-17,173.0,272.196044921875,260.4476013183594,279.4035949707031
2020-05-18,136.0,299.9308776855469,282.9357604980469,318.72430419921875
2020-05-19,272.0,303.9855651855469,279.9400939941406,327.3174133300781
2020-05-20,263.0,298.8500061035156,277.7373352050781,310.137939453125
2020-05-21,255.0,270.3112487792969,265.1753845214844,274.3229675292969
2020-05-22,403.0,261.12310791015625,247.8361053466797,270.4175720214844
2020-05-23,380.0,268.8008117675781,256.92694091796875,281.29486083984375
2020-05-24,255.0,310.00323486328125,291.9036865234375,320.50567626953125
2020-05-25,198.0,337.9834289550781,312.83819580078125,358.0199890136719
2020-05-26,273.0,341.0752258300781,311.83599853515625,366.2362060546875
2020-05-27,313.0,322.7457275390625,303.57427978515625,332.4150390625
2020-05-28,328.0,290.82623291015625,281.09906005859375,297.3963623046875
2020-05-29,421.0,287.5706481933594,274.0609130859375,294.4808349609375
2020-05-30,436.0,308.6322326660156,299.87518310546875,322.35260009765625
2020-05-31,294.0,330.8958740234375,322.5008544921875,335.3369140625
2020-06-01,229.0,348.0511474609375,334.10736083984375,365.946533203125
2020-06-02,289.0,363.556640625,339.6990661621094,385.2412109375
2020-06-03,281.0,354.5940856933594,334.8052062988281,366.46820068359375
2020-06-04,238.0,337.1655578613281,334.6857604980469,341.73846435546875
2020-06-05,209.0,329.0173645019531,309.7643737792969,340.5817565917969
2020-06-06,270.0,346.8143005371094,332.80218505859375,361.1551818847656
2020-06-07,231.0,356.6112976074219,349.6889343261719,361.49664306640625
2020-06-08,498.0,385.6417236328125,372.748291015625,403.237060546875
2020-06-09,355.0,398.8878479003906,373.212890625,423.06207275390625
2020-06-10,360.0,397.2692565917969,374.3778991699219,411.5323791503906
2020-06-11,0.0,372.4284973144531,369.8713073730469,376.5574951171875
2020-06-12,608.0,359.7529602050781,342.0600280761719,369.8147277832031
2020-06-13,257.0,365.5171813964844,349.04107666015625,377.3470458984375
2020-06-14,168.0,336.013671875,335.01995849609375,337.4078063964844
2020-06-15,283.0,318.9002380371094,313.4751281738281,327.4743347167969
2020-06-16,353.0,337.8071594238281,324.89886474609375,349.626953125
2020-06-17,489.0,336.1878662109375,330.88702392578125,343.6242370605469
2020-06-18,0.0,363.0531311035156,350.18157958984375,376.12823486328125
2020-06-19,0.0,384.2481994628906,371.4852600097656,403.6009521484375
2020-06-20,0.0,407.2740478515625,391.66259765625,425.3065185546875
2020-06-21,0.0,349.0652770996094,340.32916259765625,353.48626708984375
2020-06-22,1688.0,330.3820495605469,314.9960021972656,345.34033203125
2020-06-23,569.0,359.2373962402344,342.000732421875,373.6037902832031
2020-06-24,526.0,331.6853332519531,322.5350036621094,337.45928955078125
2020-06-25,1092.0,345.0528869628906,339.9256591796875,352.9128112792969
2020-06-26,550.0,356.0771179199219,333.4957580566406,372.4138488769531
2020-06-27,465.0,407.0848083496094,393.0694580078125,427.8512878417969
2020-06-28,361.0,427.49853515625,394.81060791015625,445.0370178222656
2020-06-29,675.0,311.5018615722656,277.7313232421875,345.585693359375
2020-06-30,680.0,342.3607177734375,308.9566345214844,399.9383239746094
2020-07-01,653.0,367.3214416503906,336.5586242675781,393.8068542480469
2020-07-02,870.0,520.6187133789062,472.8830871582031,566.8218994140625
2020-07-03,914.0,634.095703125,553.6968383789062,676.588134765625
2020-07-04,990.0,667.1649780273438,599.3253173828125,710.210205078125
2020-07-05,226.0,693.0076293945312,643.3778686523438,760.8085327148438
2020-07-06,357.0,758.5526733398438,680.4276123046875,832.282958984375
2020-07-07,957.0,728.3356323242188,692.4982299804688,773.7991333007812
2020-07-08,674.0,659.5792846679688,630.4705200195312,680.709716796875
2020-07-09,703.0,644.40234375,594.8833618164062,685.3927612304688
2020-07-10,1031.0,733.2289428710938,702.81689453125,791.5848999023438
2020-07-11,797.0,781.6635131835938,717.4381103515625,850.2241821289062
2020-07-12,868.0,763.7490844726562,702.29296875,838.7428588867188
2020-07-13,393.0,851.4284057617188,757.81201171875,926.2523193359375
2020-07-14,862.0,846.3085327148438,768.2637939453125,897.4652709960938
2020-07-15,1025.0,745.0857543945312,733.605712890625,761.2650756835938
2020-07-16,1230.0,693.1328125,621.8756103515625,764.3130493164062
2020-07-17,1032.0,755.5967407226562,723.5300903320312,782.5261840820312
2020-07-18,1017.0,818.683349609375,783.530029296875,849.4337768554688
2020-07-19,,810.3247680664062,794.0586547851562,841.4321899414062
2020-07-20,,842.4314575195312,811.7022094726562,866.901123046875
2020-07-21,,921.8329467773438,851.62744140625,966.720947265625
2020-07-22,,843.1122436523438,826.5523681640625,860.2208862304688
2020-07-23,,853.0673828125,833.4320068359375,874.706787109375
2020-07-24,,867.2066040039062,834.974853515625,915.0970458984375
2020-07-25,,943.4601440429688,933.02490234375,958.0784301757812
