,California,forecast,interval_low,interval_high
2020-04-02,10790.0,10778.138671875,10765.9638671875,10791.1884765625
2020-04-03,12016.0,12026.8681640625,12012.8369140625,12040.818359375
2020-04-04,12837.0,13281.814453125,12821.541015625,15089.2802734375
2020-04-05,15034.0,14516.8798828125,12462.1923828125,15051.533203125
2020-04-06,16024.0,16184.703125,16012.10546875,16824.5546875
2020-04-07,17351.0,17341.759765625,17305.982421875,17363.583984375
2020-04-08,18897.0,18899.37109375,18870.26953125,18959.736328125
2020-04-09,19710.0,19726.677734375,19700.6328125,19748.72265625
2020-04-10,21081.0,20847.67578125,19938.564453125,21083.013671875
2020-04-11,21717.0,21739.703125,20981.822265625,22601.49609375
2020-04-12,22800.0,23315.904296875,22790.65625,24411.048828125
2020-04-13,23934.0,23722.916015625,22847.818359375,23951.171875
2020-04-14,25389.0,26499.47265625,25362.08984375,27776.318359375
2020-04-15,26686.0,26443.51953125,25441.322265625,26721.125
2020-04-16,27677.0,27314.740234375,25490.6328125,29376.158203125
2020-04-17,29157.0,30174.48828125,29122.59765625,31858.416015625
2020-04-18,30511.0,30764.26953125,30502.705078125,31726.6484375
2020-04-19,31431.0,31430.51171875,31425.080078125,31436.412109375
2020-04-20,33686.0,33151.828125,31027.4140625,33693.22265625
2020-04-21,35480.0,36492.4765625,35464.30078125,38574.00390625
2020-04-22,37352.0,37353.35546875,37309.64453125,37371.92578125
2020-04-23,39561.0,39710.60546875,39525.0,40333.9140625
2020-04-24,41355.0,41359.0390625,41339.3359375,41386.94921875
2020-04-25,42368.0,43002.43359375,42370.57421875,44042.29296875
2020-04-26,43559.0,43552.9453125,43535.53515625,43558.49609375
2020-04-27,44972.0,44804.70703125,44422.23828125,44979.8203125
2020-04-28,46164.0,46155.70703125,46142.14453125,46177.7578125
2020-04-29,48747.0,48839.26171875,46263.4296875,50361.3515625
2020-04-30,50130.0,49306.04296875,46001.359375,50141.828125
2020-05-01,52026.0,52145.08203125,52020.703125,52621.46484375
2020-05-02,53347.0,53723.66796875,53329.7265625,55257.43359375
2020-05-03,54903.0,55033.38671875,54899.4375,55519.9140625
2020-05-04,55884.0,55879.55078125,55872.9296875,55883.49609375
2020-05-05,58456.0,58815.05078125,58452.63671875,60190.32421875
2020-05-06,60616.0,60616.9140625,60586.24609375,60643.22265625
2020-05-07,62148.0,62315.9375,60955.60546875,64177.8203125
2020-05-08,63800.0,63876.7421875,61815.77734375,66227.6640625
2020-05-09,66572.0,66375.6796875,65162.1640625,66968.4609375
2020-05-10,67600.0,67063.65625,65218.98046875,67607.8203125
2020-05-11,69329.0,69655.125,69308.578125,70835.3984375
2020-05-12,70980.0,70988.078125,70952.9140625,71015.5078125
2020-05-13,72798.0,72785.9140625,72763.796875,72830.8203125
2020-05-14,74871.0,77292.265625,74860.0390625,79949.328125
2020-05-15,76693.0,77103.859375,76701.0859375,78682.1171875
2020-05-16,78725.0,78717.484375,78712.546875,78724.9765625
2020-05-17,80166.0,80165.015625,80132.015625,80191.0078125
2020-05-18,81518.0,81522.078125,81509.8125,81553.796875
2020-05-19,83764.0,83986.125,83739.8984375,84861.1328125
2020-05-20,86018.0,86331.984375,86003.421875,87582.5859375
2020-05-21,88056.0,88045.796875,88030.328125,88070.6171875
2020-05-22,90281.0,91450.96875,90264.3125,94029.53125
2020-05-23,92564.0,92565.1875,92551.390625,92578.4453125
2020-05-24,94069.0,94060.359375,94037.59375,94078.8203125
2020-05-25,96470.0,95908.3203125,93643.953125,96491.6328125
2020-05-26,99492.0,100141.890625,99467.8125,101590.8359375
2020-05-27,101071.0,101078.515625,101052.59375,101092.3046875
2020-05-28,103813.0,104884.265625,103809.359375,106540.234375
2020-05-29,106638.0,107230.984375,106617.7109375,109614.875
2020-05-30,109895.0,109983.265625,109878.8671875,110359.109375
2020-05-31,111951.0,111953.9765625,111944.09375,111959.328125
2020-06-01,114733.0,114729.4375,114719.828125,114734.9765625
2020-06-02,117215.0,115873.4765625,113602.5078125,117230.1640625
2020-06-03,119374.0,118773.0234375,113412.6796875,122358.1015625
2020-06-04,122194.0,124006.7734375,122171.3046875,128812.5
2020-06-05,125783.0,128095.2734375,125761.640625,134316.59375
2020-06-06,128606.0,128611.671875,128605.8515625,128622.296875
2020-06-07,130657.0,130652.0234375,130646.4765625,130659.0703125
2020-06-08,133816.0,134536.21875,133815.171875,137368.734375
2020-06-09,136681.0,136685.46875,136656.59375,136710.15625
2020-06-10,139715.0,139774.75,139691.015625,140051.1875
2020-06-11,143439.0,143444.359375,143407.421875,143465.6875
2020-06-12,146659.0,145973.53125,143260.03125,146696.96875
2020-06-13,150034.0,150847.75,150029.109375,154058.859375
2020-06-14,152349.0,152196.28125,151557.640625,152363.203125
2020-06-15,155726.0,156280.59375,155700.46875,158528.375
2020-06-16,158961.0,160275.296875,158925.03125,165612.71875
2020-06-17,162798.0,163755.6875,162773.3125,167545.484375
2020-06-18,167133.0,167130.921875,167095.34375,167154.671875
2020-06-19,170862.0,170859.65625,170836.203125,170899.53125
2020-06-20,175243.0,175883.328125,175225.828125,178431.34375
2020-06-21,178657.0,179365.765625,178648.65625,182196.671875
2020-06-22,184765.0,184761.140625,184754.390625,184765.875
2020-06-23,191477.0,191488.921875,191483.75,191493.265625
2020-06-24,196024.0,197709.640625,195999.765625,200531.265625
2020-06-25,201112.0,201106.421875,201093.84375,201126.203125
2020-06-26,206844.0,207620.15625,206845.84375,210709.265625
2020-06-27,210692.0,210692.03125,210682.546875,210703.71875
2020-06-28,215487.0,213349.578125,209585.546875,215488.0
2020-06-29,223646.0,226531.875,223643.71875,230876.015625
2020-06-30,231418.0,231418.703125,231411.21875,231423.046875
2020-07-01,238681.0,238679.671875,238678.03125,238681.515625
2020-07-02,246550.0,247351.625,246553.125,250538.046875
2020-07-03,250514.0,248450.703125,237868.5625,252865.375
2020-07-04,252895.0,260971.03125,252890.390625,268130.28125
2020-07-05,264681.0,269079.9375,264681.8125,278710.53125
2020-07-06,271035.0,270711.90625,269407.0,271043.75
2020-07-07,284012.0,285986.09375,283997.9375,293907.90625
2020-07-08,292560.0,292567.4375,292552.25,292581.375
2020-07-09,302484.0,304800.4375,302462.125,314103.59375
2020-07-10,310885.0,308663.53125,299771.0625,310899.6875
2020-07-11,318761.0,321098.8125,318747.96875,324655.46875
2020-07-12,324543.0,322984.59375,316759.375,324543.8125
2020-07-13,333357.0,335405.59375,320520.6875,345929.625
2020-07-14,346211.0,348034.5625,346208.3125,355322.125
2020-07-15,354885.0,356607.75,354871.21875,363519.53125
2020-07-16,364706.0,364714.0,364706.34375,364723.90625
2020-07-17,373259.0,374757.625,373254.6875,380758.96875
2020-07-18,380745.0,379253.3125,373310.5625,380744.0625
2020-07-19,,376468.3125,369318.875,381021.3125
2020-07-20,,373969.25,359004.59375,380582.53125
2020-07-21,,373970.8125,359058.8125,380428.46875
2020-07-22,,373937.84375,358984.09375,380444.71875
2020-07-23,,373940.3125,359027.40625,380246.625
2020-07-24,,375193.6875,361924.21875,380694.25
2020-07-25,,376920.5625,369438.65625,380707.625
