,South Dakota,forecast,interval_low,interval_high
2020-04-06,2.0,2.465265685439766,2.465265685439766,2.465265685439766
2020-04-07,2.0,0.6209377004507002,0.6209377004507002,0.6209377004507002
2020-04-08,0.0,0.0,0.0,0.0
2020-04-09,0.0,0.1862328292340444,0.1862328292340444,0.1862328292340444
2020-04-10,0.0,0.0,0.0,0.0
2020-04-11,0.0,0.29639938883993644,0.29639938883993644,0.29639938883993644
2020-04-12,0.0,0.9575832348711406,0.9575832348711406,0.9575832348711406
2020-04-13,0.0,0.7667328237095871,0.7667328237095871,0.7667328237095871
2020-04-14,0.0,0.6360369920076507,0.6360369920076507,0.6360369920076507
2020-04-15,0.0,0.5468073095727579,0.5468073095727579,0.5468073095727579
2020-04-16,1.0,1.4861624892902512,1.4861624892902512,1.4861624892902512
2020-04-17,0.0,0.0,0.0,0.0
