,Minnesota,forecast,interval_low,interval_high
2020-01-22,0.0,1.355361819267273,-0.5086772441864014,7.11358118057251
2020-01-23,0.0,-2.1802172660827637,-9.726629257202148,0.5019671320915222
2020-01-24,0.0,-1.709161400794983,-5.58177375793457,-0.1557198166847229
2020-01-25,0.0,-0.48777422308921814,-3.1542141437530518,0.5273568630218506
2020-01-26,0.0,0.14767460525035858,-2.2696287631988525,3.280151605606079
2020-01-27,0.0,0.8019508123397827,0.03185269236564636,2.9148266315460205
2020-01-28,0.0,-3.5855917930603027,-10.138571739196777,0.04613012075424194
2020-01-29,0.0,-0.006068319082260132,-0.2853391170501709,0.18599599599838257
2020-01-30,0.0,0.04115010425448418,-0.31587153673171997,0.6220554113388062
2020-01-31,0.0,-1.1555352210998535,-13.410621643066406,8.046760559082031
2020-02-01,0.0,0.020426709204912186,-0.14042973518371582,0.21778488159179688
2020-02-02,0.0,-0.08417539298534393,-0.19531244039535522,-0.03022211790084839
2020-02-03,0.0,0.0520014762878418,-0.3657701015472412,0.23153668642044067
2020-02-04,0.0,-0.3578488528728485,-2.1067473888397217,0.28233519196510315
2020-02-05,0.0,-0.2878783345222473,-1.0635218620300293,0.1004488468170166
2020-02-06,0.0,-0.06950876116752625,-0.3747329115867615,0.18565943837165833
2020-02-07,0.0,0.862702488899231,-0.6744512319564819,3.752288579940796
2020-02-08,0.0,0.45616310834884644,-0.3834088444709778,1.291300654411316
2020-02-09,0.0,-0.2946747839450836,-1.2797596454620361,0.31360572576522827
2020-02-10,0.0,0.9673673510551453,-0.031689584255218506,3.8036012649536133
2020-02-11,0.0,-0.19210168719291687,-0.5030679702758789,0.16567671298980713
2020-02-12,0.0,0.3444656729698181,-1.8527729511260986,2.3341174125671387
2020-02-13,0.0,0.11725839227437973,-0.18144464492797852,0.7561440467834473
2020-02-14,0.0,0.012704026885330677,-0.6382137537002563,0.583857536315918
2020-02-15,0.0,1.1954476833343506,-0.3558659553527832,5.563427448272705
2020-02-16,0.0,0.19148242473602295,-1.3508366346359253,2.629640817642212
2020-02-17,0.0,-0.05776304751634598,-0.3238369822502136,0.1771731972694397
2020-02-18,0.0,3.3112571239471436,-0.6464202404022217,16.602510452270508
2020-02-19,0.0,-0.15588565170764923,-1.1292136907577515,0.6113533973693848
2020-02-20,0.0,0.1567208468914032,-0.3100833296775818,0.925126314163208
2020-02-21,0.0,0.4256279468536377,-1.001973271369934,1.9243944883346558
2020-02-22,0.0,-0.4948819577693939,-1.9346072673797607,0.24866491556167603
2020-02-23,0.0,-0.5585715770721436,-3.8946433067321777,1.079493761062622
2020-02-24,0.0,0.29432037472724915,-0.1450338363647461,0.9728752970695496
2020-02-25,0.0,-0.26175323128700256,-1.0424742698669434,0.3786291778087616
2020-02-26,0.0,0.590488076210022,-1.014322280883789,3.697009801864624
2020-02-27,0.0,0.2635493576526642,-0.23594677448272705,0.9781618118286133
2020-02-28,0.0,-2.6301865577697754,-9.382119178771973,0.21888673305511475
2020-02-29,0.0,1.0597554445266724,-0.3554982542991638,2.9086618423461914
2020-03-01,0.0,0.679722249507904,-0.4054596424102783,3.936891555786133
2020-03-02,0.0,1.4953774213790894,-0.05616074800491333,5.804234027862549
2020-03-03,0.0,1.7098239660263062,-0.5519371032714844,6.133762359619141
2020-03-04,0.0,0.7800212502479553,-0.41270244121551514,4.006927013397217
2020-03-05,0.0,-0.8308016657829285,-3.3733608722686768,0.09119421243667603
2020-03-06,1.0,1.3174967765808105,1.095503330230713,1.5701463222503662
2020-03-07,1.0,0.9067705273628235,0.2730295658111572,1.4074466228485107
2020-03-08,1.0,1.3406881093978882,0.9039190411567688,1.8708537817001343
2020-03-09,2.0,1.8057124614715576,0.9194034337997437,2.1828227043151855
2020-03-10,2.0,2.6901543140411377,1.5189934968948364,6.021597862243652
2020-03-11,5.0,6.365090847015381,4.187156677246094,10.389813423156738
2020-03-12,9.0,9.236900329589844,8.350261688232422,9.848796844482422
2020-03-13,14.0,13.6931791305542,13.158266067504883,13.995363235473633
2020-03-14,21.0,21.124441146850586,20.886144638061523,21.626747131347656
2020-03-15,21.0,26.5856876373291,20.72987937927246,47.55950164794922
2020-03-16,53.0,55.33939743041992,52.42298889160156,65.05419921875
2020-03-17,59.0,61.2398796081543,52.4485969543457,76.96369171142578
2020-03-18,77.0,81.7181396484375,76.68252563476562,99.44062805175781
2020-03-19,89.0,94.92317199707031,88.25096893310547,118.87986755371094
2020-03-20,113.0,117.94828033447266,112.98787689208984,136.78302001953125
2020-03-21,134.0,133.90528869628906,132.67994689941406,134.49620056152344
2020-03-22,167.0,188.173828125,135.97279357910156,236.15017700195312
2020-03-23,234.0,243.896240234375,233.51173400878906,261.16943359375
2020-03-24,261.0,260.53472900390625,260.2579345703125,260.9253845214844
2020-03-25,286.0,297.62646484375,285.59515380859375,343.48590087890625
2020-03-26,344.0,351.48504638671875,342.591796875,381.9312438964844
2020-03-27,396.0,413.72991943359375,394.85870361328125,446.46563720703125
2020-03-28,441.0,441.14434814453125,440.240478515625,442.3293762207031
2020-03-29,503.0,523.7623901367188,502.5890197753906,606.9814453125
2020-03-30,576.0,575.9578857421875,575.5475463867188,576.1932373046875
2020-03-31,629.0,619.3216552734375,579.7346801757812,629.4761352539062
2020-04-01,689.0,688.9962158203125,688.16259765625,689.3018798828125
2020-04-02,742.0,761.2726440429688,741.9649047851562,792.2874145507812
2020-04-03,788.0,787.6646728515625,786.917724609375,788.0380249023438
2020-04-04,865.0,881.5125732421875,864.960205078125,945.8078002929688
2020-04-05,935.0,949.0208740234375,934.8099365234375,1005.3403930664062
2020-04-06,986.0,985.3609619140625,984.7424926757812,985.814697265625
2020-04-07,1069.0,1069.9700927734375,1069.280029296875,1070.6468505859375
2020-04-08,1154.0,1169.7822265625,1153.156982421875,1232.1185302734375
2020-04-09,1240.0,1271.713623046875,1237.5628662109375,1334.299072265625
2020-04-10,1336.0,1336.752685546875,1335.7515869140625,1337.764404296875
2020-04-11,1427.0,1467.1734619140625,1423.958984375,1632.247802734375
2020-04-12,1621.0,1631.585693359375,1620.7484130859375,1673.8001708984375
2020-04-13,1621.0,1645.5963134765625,1621.2559814453125,1682.2935791015625
2020-04-14,1695.0,1694.470703125,1693.22900390625,1695.6717529296875
2020-04-15,1809.0,1789.842529296875,1713.7376708984375,1810.101318359375
2020-04-16,1809.0,1865.548828125,1809.17138671875,2055.6552734375
2020-04-17,2070.0,2125.946533203125,2067.8759765625,2352.71923828125
2020-04-18,2209.0,2287.34912109375,2206.5078125,2456.52294921875
2020-04-19,2356.0,2353.07666015625,2338.46533203125,2357.192138671875
2020-04-20,2470.0,2469.933349609375,2468.83056640625,2470.48388671875
2020-04-21,2567.0,2566.569580078125,2564.339599609375,2567.873046875
2020-04-22,2722.0,2759.54443359375,2719.65771484375,2910.646728515625
2020-04-23,2942.0,2990.15869140625,2940.592529296875,3182.0712890625
2020-04-24,3185.0,3279.041748046875,3185.09765625,3436.59033203125
2020-04-25,3446.0,3473.5390625,3444.874755859375,3586.359130859375
2020-04-26,3602.0,3602.06982421875,3601.498046875,3603.17724609375
2020-04-27,3811.0,3807.205078125,3791.389892578125,3812.5947265625
2020-04-28,4181.0,4400.6962890625,4179.86767578125,5278.36572265625
2020-04-29,4644.0,4931.84326171875,4642.8154296875,5196.12548828125
2020-04-30,5136.0,5033.8173828125,4625.02978515625,5136.484375
2020-05-01,5730.0,5917.3642578125,5730.13623046875,6664.2109375
