,Colorado,forecast,interval_low,interval_high
2020-03-06,6.0,21.233369827270508,19.247957229614258,22.824054718017578
2020-03-07,0.0,26.98162269592285,20.32658576965332,31.310644149780273
2020-03-08,0.0,2.9407472610473633,0.0,9.032279968261719
2020-03-09,4.0,9.64517879486084,1.4506107568740845,17.1309757232666
2020-03-10,5.0,12.62777328491211,7.498218059539795,17.200916290283203
2020-03-11,17.0,14.31362247467041,10.586129188537598,19.576908111572266
2020-03-12,15.0,16.860511779785156,14.97846508026123,17.86885643005371
2020-03-13,29.0,21.233369827270508,19.247957229614258,22.824054718017578
2020-03-14,25.0,26.98162269592285,20.32658576965332,31.310644149780273
2020-03-15,33.0,10.935836791992188,3.7705399990081787,19.575393676757812
2020-03-16,25.0,16.04255485534668,7.444881439208984,25.26625633239746
2020-03-17,22.0,18.70795249938965,13.384207725524902,24.59644317626953
2020-03-18,33.0,22.853967666625977,19.143024444580078,29.65096664428711
2020-03-19,62.0,26.153356552124023,24.1762638092041,29.567867279052734
2020-03-20,86.0,32.8539924621582,30.277111053466797,37.90435791015625
2020-03-21,111.0,38.283573150634766,30.68402671813965,46.11286163330078
2020-03-22,120.0,41.549434661865234,31.80985450744629,55.0924186706543
2020-03-23,128.0,49.52726364135742,38.77424240112305,64.2240219116211
2020-03-24,189.0,54.12445068359375,47.0250358581543,66.2449722290039
2020-03-25,175.0,61.3963623046875,48.40266418457031,79.47772979736328
2020-03-26,343.0,67.87823486328125,53.69901657104492,86.96966552734375
2020-03-27,308.0,73.4702377319336,57.2181510925293,97.29512023925781
2020-03-28,323.0,80.75785827636719,67.20037078857422,107.85189819335938
2020-03-29,247.0,161.2965545654297,150.4131317138672,180.81417846679688
2020-03-30,319.0,160.5802001953125,145.61410522460938,180.70570373535156
2020-03-31,339.0,177.26316833496094,155.22032165527344,202.0359649658203
2020-04-01,376.0,209.8378143310547,171.646240234375,252.17190551757812
2020-04-02,386.0,228.8111114501953,180.41758728027344,280.79547119140625
2020-04-03,445.0,239.4346466064453,185.11868286132812,300.5842590332031
2020-04-04,392.0,231.7071533203125,188.2058563232422,289.93206787109375
2020-04-05,385.0,344.5716247558594,326.1644592285156,375.2740173339844
2020-04-06,233.0,342.2657775878906,322.8396911621094,363.5299377441406
2020-04-07,246.0,338.2974548339844,331.7374267578125,348.99688720703125
2020-04-08,226.0,331.767822265625,316.2768249511719,349.2349548339844
2020-04-09,547.0,325.3918762207031,313.3573303222656,346.44110107421875
2020-04-10,311.0,334.54888916015625,313.51031494140625,369.69696044921875
2020-04-11,380.0,347.6322021484375,326.1954040527344,390.50299072265625
2020-04-12,414.0,308.5758972167969,287.4431457519531,326.2552490234375
2020-04-13,389.0,344.9925842285156,327.0416564941406,354.6226806640625
2020-04-14,254.0,352.3292541503906,344.8175354003906,362.3609924316406
2020-04-15,330.0,305.0540466308594,288.93560791015625,333.1318664550781
2020-04-16,395.0,265.981201171875,237.48866271972656,282.9627990722656
2020-04-17,372.0,242.31829833984375,214.6288604736328,258.4967041015625
2020-04-18,393.0,276.1495666503906,248.5228271484375,295.9305419921875
2020-04-19,290.0,355.1617126464844,336.02178955078125,368.16070556640625
2020-04-20,382.0,373.289794921875,356.1484069824219,381.9580993652344
2020-04-21,361.0,372.8660583496094,364.0512390136719,378.42755126953125
2020-04-22,418.0,336.1120910644531,322.193359375,359.79290771484375
2020-04-23,387.0,306.5523986816406,278.1229248046875,329.3539733886719
2020-04-24,978.0,296.2802734375,268.82037353515625,320.9057312011719
2020-04-25,712.0,322.2259521484375,294.6186828613281,344.472900390625
2020-04-26,473.0,379.6529541015625,361.3465576171875,408.978759765625
2020-04-27,438.0,375.9803771972656,356.63616943359375,394.2996826171875
2020-04-28,437.0,369.3309326171875,360.60406494140625,376.8829040527344
2020-04-29,442.0,355.54248046875,341.9529113769531,373.18536376953125
2020-04-30,526.0,343.32080078125,325.7012634277344,364.6485290527344
2020-05-01,509.0,351.765380859375,333.4440612792969,385.7154541015625
2020-05-02,432.0,365.4498291015625,341.6846923828125,405.4018859863281
2020-05-03,410.0,449.2105407714844,433.6441955566406,460.02825927734375
2020-05-04,283.0,460.7518005371094,445.2299499511719,477.99932861328125
2020-05-05,449.0,456.9658203125,438.7896728515625,474.5681457519531
2020-05-06,465.0,404.5767517089844,386.1020202636719,440.4633483886719
2020-05-07,538.0,357.067138671875,308.42877197265625,394.2276611328125
2020-05-08,457.0,347.0957946777344,306.1684265136719,378.3403625488281
