,South Dakota,forecast,interval_low,interval_high
2020-04-04,25.0,24.98891830444336,24.929153442382812,25.03839874267578
2020-04-05,28.0,34.41215133666992,27.933626174926758,45.96178436279297
2020-04-06,48.0,44.57420349121094,31.079572677612305,47.9735221862793
2020-04-07,32.0,32.04944610595703,31.989086151123047,32.1219482421875
2020-04-08,73.0,63.4504280090332,53.864349365234375,72.91299438476562
2020-04-09,54.0,65.89434814453125,54.0022087097168,113.06168365478516
2020-04-10,89.0,89.17042541503906,88.87650299072266,90.00975799560547
2020-04-11,90.0,91.47421264648438,89.99279022216797,97.28166961669922
2020-04-12,104.0,109.89494323730469,103.9865951538086,128.73513793945312
2020-04-13,138.0,137.92373657226562,137.81239318847656,138.0247802734375
2020-04-14,120.0,130.19949340820312,119.978759765625,170.7029266357422
2020-04-15,180.0,166.59188842773438,113.63150024414062,179.9081573486328
2020-04-16,143.0,139.95924377441406,101.8749771118164,168.8948974609375
2020-04-17,100.0,105.80228424072266,100.0035629272461,128.45603942871094
2020-04-18,131.0,125.17976379394531,102.37971496582031,130.99156188964844
2020-04-19,93.0,95.38398742675781,70.80994415283203,127.08438873291016
2020-04-20,50.0,62.595054626464844,49.99798583984375,93.13993072509766
2020-04-21,70.0,78.50309753417969,70.03679656982422,92.96221160888672
2020-04-22,103.0,102.97599792480469,102.92941284179688,103.00523376464844
2020-04-23,98.0,92.44483947753906,81.24732208251953,102.34561157226562
2020-04-24,84.0,86.9808578491211,84.05699157714844,98.3740234375
2020-04-25,107.0,106.93489074707031,106.82060241699219,107.0711669921875
2020-04-26,65.0,71.12693786621094,65.02584838867188,85.38551330566406
2020-04-27,32.0,35.99353790283203,31.9584903717041,51.915042877197266
2020-04-28,69.0,68.9718017578125,68.92632293701172,69.01123809814453
2020-04-29,60.0,62.96018600463867,60.04705810546875,74.44387817382812
2020-04-30,76.0,75.94728088378906,75.88407897949219,75.99051666259766
2020-05-01,76.0,72.9471435546875,60.95677185058594,76.01321411132812
2020-05-02,63.0,68.3678970336914,63.02265548706055,89.70834350585938
2020-05-03,43.0,51.42332077026367,42.987159729003906,64.55692291259766
2020-05-04,37.0,34.030391693115234,21.899198532104492,37.10388946533203
2020-05-05,53.0,52.93438720703125,52.79570007324219,53.07463455200195
2020-05-06,59.0,59.07416915893555,58.95439910888672,59.15357971191406
2020-05-07,126.0,126.0032958984375,125.94145202636719,126.05697631835938
2020-05-08,239.0,238.97695922851562,238.8514404296875,239.0281219482422
