,Wyoming,forecast,interval_low,interval_high
2020-04-14,0.0,0.04317144304513931,0.0,0.08208874613046646
2020-04-15,0.0,0.049247391521930695,0.013735715299844742,0.07236934453248978
2020-04-16,1.0,0.0730060487985611,0.0,0.13300977647304535
2020-04-17,0.0,0.06699230521917343,0.01760578155517578,0.13510580360889435
2020-04-18,0.0,0.12333468347787857,0.061325669288635254,0.22680892050266266
2020-04-19,0.0,0.20252647995948792,0.13196131587028503,0.2939245104789734
2020-04-20,0.0,0.16590586304664612,0.08651428669691086,0.3094480335712433
2020-04-21,0.0,0.0,0.0,0.09696349501609802
2020-04-22,4.0,0.1315343677997589,0.08182298392057419,0.16608530282974243
2020-04-23,1.0,0.18915961682796478,0.0,0.32110872864723206
2020-04-24,0.0,0.38540181517601013,0.16772514581680298,0.5443090200424194
