,South Carolina,forecast,interval_low,interval_high
2020-04-12,109.0,219.37466430664062,188.96983337402344,252.60140991210938
2020-04-13,71.0,192.96731567382812,142.854248046875,258.6556701660156
2020-04-14,162.0,206.67202758789062,172.23538208007812,239.37667846679688
2020-04-15,103.0,208.4591827392578,176.38720703125,269.03875732421875
2020-04-16,275.0,141.5422821044922,97.0086669921875,246.33006286621094
2020-04-17,168.0,159.4920654296875,114.3808364868164,276.70745849609375
2020-04-18,149.0,176.35418701171875,108.49429321289062,316.1766052246094
2020-04-19,129.0,298.5881042480469,235.8457794189453,400.7108154296875
2020-04-20,69.0,258.26983642578125,222.9533233642578,293.1256408691406
2020-04-21,-7.0,232.9394073486328,175.0393524169922,287.3426208496094
2020-04-22,322.0,191.51580810546875,129.9519805908203,302.64208984375
2020-04-23,156.0,125.55329895019531,60.195213317871094,276.0530090332031
2020-04-24,153.0,161.3159637451172,98.11351776123047,309.55572509765625
2020-04-25,183.0,248.16934204101562,195.66151428222656,353.87591552734375
2020-04-26,245.0,186.15963745117188,139.88040161132812,229.7978973388672
2020-04-27,115.0,213.50973510742188,188.30593872070312,231.65550231933594
2020-04-28,122.0,177.060791015625,142.97503662109375,223.12847900390625
2020-04-29,147.0,120.03348541259766,84.14279174804688,230.2243194580078
2020-04-30,213.0,119.1083755493164,72.56578826904297,239.41738891601562
2020-05-01,163.0,146.2746124267578,90.06893157958984,248.65960693359375
2020-05-02,231.0,216.7107391357422,177.50901794433594,285.53094482421875
2020-05-03,137.0,169.76400756835938,120.00248718261719,230.37303161621094
2020-05-04,131.0,191.4078826904297,160.66302490234375,233.07217407226562
2020-05-05,84.0,200.88015747070312,156.78445434570312,224.0137939453125
2020-05-06,95.0,194.37777709960938,150.82089233398438,243.2017822265625
2020-05-07,206.0,175.05239868164062,139.60243225097656,239.97897338867188
2020-05-08,225.0,172.93655395507812,121.61389923095703,261.4506530761719
2020-05-09,164.0,178.30136108398438,125.68287658691406,292.07415771484375
2020-05-10,122.0,185.89254760742188,146.32806396484375,233.8961181640625
2020-05-11,139.0,192.9518585205078,163.50222778320312,238.01483154296875
2020-05-12,135.0,194.1806182861328,155.33279418945312,222.12608337402344
2020-05-13,103.0,170.49374389648438,134.15057373046875,244.48561096191406
2020-05-14,159.0,120.54383850097656,77.03480529785156,230.7694854736328
2020-05-15,218.0,127.4661636352539,76.5157699584961,254.15419006347656
2020-05-16,254.0,154.92381286621094,89.72349548339844,291.82049560546875
2020-05-17,155.0,199.46124267578125,176.0499267578125,237.82643127441406
2020-05-18,126.0,196.7230224609375,170.52186584472656,241.53382873535156
2020-05-19,114.0,191.11355590820312,151.06219482421875,226.86105346679688
2020-05-20,119.0,172.88735961914062,136.6109619140625,247.7978973388672
2020-05-21,206.0,131.3470001220703,82.0546875,238.17971801757812
2020-05-22,257.0,150.22528076171875,99.06766510009766,259.79058837890625
2020-05-23,257.0,181.63243103027344,120.50311279296875,297.542724609375
2020-05-24,201.0,191.60836791992188,141.38526916503906,245.9495391845703
2020-05-25,82.0,214.55029296875,193.77052307128906,250.36143493652344
2020-05-26,238.0,215.08871459960938,179.76185607910156,235.42930603027344
2020-05-27,207.0,195.03819274902344,167.68263244628906,260.02886962890625
2020-05-28,165.0,153.02420043945312,119.66815948486328,248.55816650390625
2020-05-29,343.0,152.50759887695312,107.22631072998047,271.2569274902344
2020-05-30,263.0,175.894775390625,113.9745101928711,309.6749572753906
2020-05-31,467.0,250.9652862548828,209.46543884277344,294.97393798828125
2020-06-01,287.0,273.73150634765625,243.77908325195312,299.8973388671875
2020-06-02,271.0,260.5796203613281,239.41998291015625,288.297119140625
2020-06-03,51.0,249.58285522460938,207.87916564941406,312.55859375
2020-06-04,56.0,227.86227416992188,188.25201416015625,310.5312194824219
2020-06-05,932.0,246.99929809570312,202.64125061035156,333.62744140625
2020-06-06,80.0,284.49468994140625,241.9984588623047,375.1367492675781
2020-06-07,764.0,325.4332580566406,282.3872985839844,383.6529541015625
2020-06-08,498.0,349.66180419921875,307.8479309082031,396.3392028808594
2020-06-09,428.0,408.32232666015625,346.59320068359375,477.141845703125
2020-06-10,531.0,461.188232421875,386.3580017089844,594.8080444335938
2020-06-11,682.0,375.6930236816406,312.7184143066406,473.29156494140625
2020-06-12,729.0,349.7876892089844,273.75726318359375,456.6382751464844
2020-06-13,785.0,345.7833251953125,253.17718505859375,492.5438537597656
2020-06-14,840.0,566.3980712890625,502.5477294921875,613.3417358398438
2020-06-15,583.0,646.4944458007812,570.61767578125,721.025146484375
2020-06-16,612.0,694.6880493164062,607.9786376953125,760.506591796875
2020-06-17,566.0,721.3964233398438,656.5899658203125,787.59716796875
2020-06-18,977.0,706.6943969726562,624.0354614257812,775.4605102539062
2020-06-19,1075.0,717.6586303710938,675.5568237304688,797.6317138671875
2020-06-20,1148.0,759.279052734375,684.741455078125,827.2203979492188
2020-06-21,905.0,925.4332275390625,843.156982421875,998.3170166015625
2020-06-22,1005.0,974.5842895507812,906.9345703125,1049.7789306640625
2020-06-23,906.0,1039.5048828125,937.5891723632812,1119.9954833984375
2020-06-24,1325.0,1042.0523681640625,981.525634765625,1148.8173828125
2020-06-25,1125.0,952.9957885742188,858.1387939453125,1027.076171875
2020-06-26,1313.0,998.1334228515625,905.720703125,1119.09814453125
2020-06-27,1604.0,1155.177490234375,1095.1568603515625,1253.8243408203125
2020-06-28,1381.0,1324.890869140625,1166.212890625,1434.7113037109375
2020-06-29,1324.0,1462.838623046875,1304.0311279296875,1567.6630859375
2020-06-30,1755.0,1478.826171875,1308.3067626953125,1623.8143310546875
2020-07-01,1520.0,1438.054443359375,1357.129150390625,1550.59716796875
2020-07-02,1782.0,1416.3565673828125,1248.4229736328125,1504.239013671875
2020-07-03,1831.0,1558.5164794921875,1412.7679443359375,1754.345458984375
2020-07-04,1854.0,1592.962646484375,1497.37451171875,1671.4896240234375
2020-07-05,1461.0,1723.1383056640625,1583.4140625,1914.6473388671875
2020-07-06,1533.0,1784.100830078125,1568.16796875,1992.9293212890625
2020-07-07,972.0,1658.640625,1531.5721435546875,1818.3145751953125
2020-07-08,1557.0,1613.5806884765625,1413.50732421875,1815.215087890625
2020-07-09,1782.0,1639.169677734375,1492.8792724609375,1779.9669189453125
2020-07-10,1728.0,1383.0404052734375,967.01123046875,1968.638916015625
2020-07-11,2280.0,1650.994873046875,1293.5093994140625,1924.619873046875
2020-07-12,1949.0,1694.7642822265625,1486.9654541015625,1851.00244140625
2020-07-13,1520.0,1823.781982421875,1716.8294677734375,1978.9385986328125
2020-07-14,2221.0,2106.79443359375,1750.5943603515625,2301.1123046875
2020-07-15,1856.0,1928.4052734375,1736.1458740234375,2124.530029296875
2020-07-16,1838.0,1660.2750244140625,1400.8660888671875,1855.856689453125
2020-07-17,1977.0,2077.103515625,1696.2918701171875,2283.25341796875
2020-07-18,1552.0,1847.1136474609375,1773.9017333984375,1967.8663330078125
2020-07-19,,1747.6732177734375,1513.68994140625,1945.1884765625
2020-07-20,,1959.9876708984375,1612.432373046875,2266.901123046875
2020-07-21,,1650.5657958984375,1291.436767578125,1916.9173583984375
2020-07-22,,2062.02197265625,1454.058837890625,2707.8876953125
2020-07-23,,2292.10107421875,1796.48388671875,2799.41357421875
2020-07-24,,1718.053955078125,1324.8411865234375,2184.72998046875
2020-07-25,,2501.93115234375,1811.086181640625,3142.374755859375
