,Minnesota,forecast,interval_low,interval_high
2020-04-05,70.0,73.63392639160156,69.96034240722656,79.71045684814453
2020-04-06,51.0,46.62457275390625,29.143693923950195,51.042057037353516
2020-04-07,83.0,82.97400665283203,82.94634246826172,83.00159454345703
2020-04-08,85.0,85.0322494506836,84.93772888183594,85.14485168457031
2020-04-09,86.0,87.71199035644531,85.8016128540039,94.63793182373047
2020-04-10,96.0,95.98289489746094,95.82121276855469,96.0907211303711
2020-04-11,91.0,109.3678207397461,79.62834167480469,193.71615600585938
2020-04-12,194.0,166.48410034179688,56.964393615722656,193.8931427001953
2020-04-13,0.0,0.1307772845029831,-0.007066130638122559,0.22014528512954712
2020-04-14,74.0,73.92366790771484,73.80457305908203,74.01587677001953
2020-04-15,114.0,115.71439361572266,113.7938461303711,122.64947509765625
2020-04-16,0.0,111.17855072021484,0.0677838921546936,193.8220672607422
2020-04-17,261.0,260.84515380859375,260.8000183105469,260.9136657714844
2020-04-18,139.0,139.1607666015625,139.0645751953125,139.26710510253906
2020-04-19,147.0,142.7628631591797,126.02996063232422,147.0350799560547
2020-04-20,114.0,109.23419189453125,99.113037109375,114.01030731201172
2020-04-21,97.0,102.68580627441406,97.02428436279297,125.2807846069336
2020-04-22,155.0,143.91168212890625,99.48512268066406,155.09254455566406
2020-04-23,220.0,211.2347869873047,158.43115234375,238.11793518066406
2020-04-24,243.0,229.950927734375,177.51632690429688,243.19512939453125
2020-04-25,261.0,211.8771514892578,149.0286407470703,260.9685363769531
2020-04-26,156.0,178.3511199951172,156.005859375,223.16925048828125
2020-04-27,209.0,209.05374145507812,208.9720001220703,209.15565490722656
2020-04-28,370.0,369.93902587890625,369.81597900390625,370.0905456542969
2020-04-29,463.0,440.8089294433594,351.9756164550781,463.1512451171875
2020-04-30,492.0,454.0914001464844,362.3115234375,492.0323791503906
2020-05-01,594.0,538.4515380859375,469.0155944824219,593.9609985351562
2020-05-02,502.0,486.6104431152344,434.4324035644531,524.0670166015625
2020-05-03,431.0,445.39227294921875,431.00164794921875,502.8415222167969
2020-05-04,571.0,580.0615844726562,570.9703979492188,616.3696899414062
2020-05-05,617.0,639.3851318359375,617.03662109375,728.5358276367188
2020-05-06,728.0,728.0011596679688,727.9711303710938,728.0462646484375
2020-05-07,786.0,785.8102416992188,785.759033203125,785.8663330078125
2020-05-08,723.0,723.115234375,723.0260620117188,723.2322387695312
2020-05-09,702.0,657.7383422851562,591.3399658203125,702.00146484375
2020-05-10,481.0,481.00115966796875,480.90411376953125,481.0732727050781
2020-05-11,528.0,547.6612548828125,528.0079956054688,625.87109375
2020-05-12,695.0,630.6754150390625,523.8634643554688,694.853515625
2020-05-13,423.0,485.9896545410156,423.0285949707031,639.1602172851562
2020-05-14,518.0,540.7297973632812,518.1417236328125,582.9696655273438
2020-05-15,805.0,760.4129638671875,582.6444702148438,804.9571533203125
