,New Jersey,forecast,interval_low,interval_high
2020-02-23,0.0,2.5918941497802734,-4.6909356117248535,19.913785934448242
2020-02-24,0.0,0.2388533055782318,-1.3785732984542847,2.3918824195861816
2020-02-25,0.0,26.778560638427734,-2.5595576763153076,135.2252960205078
2020-02-26,0.0,38.73206329345703,-0.1330949068069458,182.43191528320312
2020-02-27,0.0,0.9251554608345032,-0.16467928886413574,3.4958345890045166
2020-02-28,0.0,-1.9537996053695679,-18.983030319213867,22.418304443359375
2020-02-29,0.0,-0.9878938794136047,-1.6277031898498535,0.3982989192008972
2020-03-01,0.0,0.7595723867416382,-0.22818094491958618,1.3700051307678223
2020-03-02,0.0,-7.561804294586182,-49.15448760986328,9.34396743774414
2020-03-03,0.0,-10.263080596923828,-48.365997314453125,0.592379093170166
2020-03-04,0.0,8.646869659423828,-3.390219211578369,41.755855560302734
2020-03-05,2.0,-10.377056121826172,-58.26298141479492,2.5666465759277344
2020-03-06,2.0,0.7996921539306641,-18.596946716308594,11.74681568145752
2020-03-07,4.0,2.1659576892852783,-5.0100932121276855,9.880452156066895
2020-03-08,5.0,42.52593231201172,2.627567768096924,131.8459014892578
2020-03-09,5.0,-6.965625762939453,-50.89833068847656,6.588137626647949
2020-03-10,15.0,16.082603454589844,13.526975631713867,17.517126083374023
2020-03-11,23.0,20.94898796081543,16.288808822631836,25.517166137695312
2020-03-12,29.0,30.68731117248535,29.297344207763672,32.821712493896484
2020-03-13,49.0,64.09627532958984,32.8708610534668,140.91932678222656
2020-03-14,69.0,69.37309265136719,67.45812225341797,73.01715087890625
2020-03-15,72.0,142.39564514160156,68.40074157714844,432.1210632324219
2020-03-16,176.0,263.42706298828125,173.9835662841797,610.7347412109375
2020-03-17,250.0,261.76513671875,250.01739501953125,299.19891357421875
2020-03-18,397.0,523.5510864257812,393.921875,724.8995361328125
2020-03-19,741.0,741.5966796875,738.7103271484375,743.6075439453125
2020-03-20,890.0,1139.4371337890625,887.7439575195312,1325.5589599609375
2020-03-21,1327.0,1356.074462890625,923.1588745117188,1877.6920166015625
2020-03-22,1914.0,2300.01416015625,1910.1065673828125,3847.9169921875
2020-03-23,2844.0,2843.709716796875,2842.1279296875,2846.75927734375
2020-03-24,3675.0,3675.587890625,3671.63818359375,3679.867919921875
2020-03-25,4402.0,4403.6962890625,4399.333984375,4409.41845703125
2020-03-26,6876.0,6778.3232421875,4457.14990234375,8820.5439453125
2020-03-27,8825.0,9906.5263671875,8824.404296875,11931.8125
2020-03-28,11124.0,11572.6416015625,11117.2822265625,13375.9306640625
2020-03-29,13386.0,13387.162109375,13384.83984375,13389.5478515625
2020-03-30,16636.0,17485.3671875,16635.5546875,19086.89453125
2020-03-31,18696.0,18275.240234375,16589.603515625,18697.025390625
2020-04-01,22255.0,22931.69921875,22251.7265625,25642.0546875
2020-04-02,25590.0,25591.423828125,25589.3046875,25594.392578125
2020-04-03,29895.0,29043.66796875,25641.15234375,29897.921875
2020-04-04,34124.0,35503.515625,34119.88671875,37737.08203125
2020-04-05,37505.0,37505.34765625,37503.171875,37508.38671875
2020-04-06,41090.0,41091.4140625,41082.90625,41097.359375
2020-04-07,44416.0,45017.94140625,44406.046875,47431.70703125
2020-04-08,47437.0,47434.8515625,47422.33984375,47448.01171875
2020-04-09,51027.0,52378.7109375,51027.125,54441.86328125
2020-04-10,54588.0,56164.48828125,54581.05859375,58901.21875
2020-04-11,58151.0,58153.2890625,58149.8359375,58157.19140625
2020-04-12,61850.0,62846.125,61848.20703125,66835.1171875
2020-04-13,64584.0,63322.92578125,58281.61328125,64590.3359375
2020-04-14,68824.0,66968.1015625,59087.76171875,71022.9296875
2020-04-15,71030.0,71996.0703125,71020.671875,75424.84375
2020-04-16,75317.0,76346.4453125,75305.046875,79868.6796875
2020-04-17,78467.0,81457.328125,78460.625,86250.234375
2020-04-18,81420.0,81417.875,81390.9609375,81427.765625
2020-04-19,85301.0,84934.0234375,82463.15625,86297.0
2020-04-20,88722.0,88721.484375,88707.5546875,88728.5
2020-04-21,92387.0,92389.7734375,92376.9375,92414.390625
2020-04-22,95914.0,96797.796875,95903.953125,100343.984375
2020-04-23,100025.0,99252.4609375,96139.953125,100034.4140625
2020-04-24,102196.0,104158.8984375,102193.734375,109064.921875
2020-04-25,105498.0,105684.7265625,102825.3671875,109111.4375
2020-04-26,109038.0,109209.265625,107648.4453125,111526.8203125
2020-04-27,111188.0,111923.9765625,111178.65625,113776.03125
2020-04-28,113856.0,113857.203125,113850.4375,113869.0390625
2020-04-29,116365.0,115910.859375,114101.1171875,116366.4921875
2020-04-30,118652.0,117318.484375,114109.9921875,118653.671875
2020-05-01,121190.0,121190.8515625,121188.4765625,121193.0390625
2020-05-02,123717.0,122082.328125,113822.390625,126086.53125
2020-05-03,126744.0,127804.078125,126740.0,132050.03125
2020-05-04,128269.0,129513.1484375,128264.7578125,132112.15625
2020-05-05,130593.0,130592.109375,130574.890625,130598.6328125
2020-05-06,131890.0,131889.546875,131882.5,131908.296875
2020-05-07,133991.0,134931.21875,133987.453125,136492.71875
2020-05-08,135840.0,136764.328125,135816.609375,137586.703125
2020-05-09,137397.0,137402.921875,137396.484375,137425.09375
2020-05-10,138754.0,138751.328125,138735.453125,138759.296875
2020-05-11,140206.0,140142.671875,139885.03125,140210.765625
2020-05-12,140917.0,140914.71875,140904.125,140927.09375
2020-05-13,141560.0,141563.875,141558.875,141570.125
2020-05-14,142704.0,142704.8125,142694.328125,142710.859375
2020-05-15,143984.0,143980.5625,143966.15625,143991.359375
2020-05-16,145089.0,145811.59375,143699.0,148913.015625
2020-05-17,146504.0,144830.796875,142046.78125,146518.71875
2020-05-18,148240.0,150015.578125,148239.96875,153206.828125
2020-05-19,149356.0,150009.90625,149326.859375,152635.6875
2020-05-20,150776.0,151139.4375,150673.671875,152644.609375
2020-05-21,151586.0,151768.734375,151572.734375,152505.796875
2020-05-22,152579.0,152575.78125,152567.625,152586.265625
2020-05-23,153140.0,153308.0,153133.71875,153957.40625
2020-05-24,154154.0,154149.0,154130.25,154160.21875
2020-05-25,155092.0,155262.78125,154938.78125,156094.65625
2020-05-26,155764.0,155762.5625,155757.859375,155767.046875
2020-05-27,156628.0,157153.75,155476.234375,160397.25
2020-05-28,157185.0,158501.125,157182.671875,162265.4375
2020-05-29,158844.0,159234.828125,158837.5625,160805.046875
2020-05-30,159608.0,159609.09375,159605.609375,159613.15625
2020-05-31,160445.0,160444.875,160441.03125,160449.015625
2020-06-01,160918.0,161050.5625,160913.703125,161588.140625
2020-06-02,161545.0,161327.4375,160447.75,161551.15625
2020-06-03,162068.0,162508.453125,162065.34375,164271.6875
2020-06-04,162530.0,162351.34375,160889.0,163273.53125
2020-06-05,163336.0,163551.28125,163332.53125,164416.875
2020-06-06,163893.0,163892.34375,163882.515625,163895.828125
2020-06-07,164164.0,163842.6875,162552.859375,164173.40625
2020-06-08,164497.0,164572.484375,164490.125,164882.859375
2020-06-09,164796.0,164989.875,164791.8125,165770.578125
2020-06-10,165346.0,165347.390625,165343.640625,165351.203125
2020-06-11,165816.0,165876.34375,165805.9375,166140.75
2020-06-12,166164.0,166217.65625,166162.234375,166413.265625
2020-06-13,166605.0,166687.625,166598.1875,167030.4375
2020-06-14,166881.0,167256.109375,166880.0625,168747.203125
2020-06-15,167103.0,167238.578125,167104.25,167765.75
2020-06-16,167426.0,167426.78125,167423.984375,167429.0
2020-06-17,167703.0,167769.96875,167689.03125,168061.953125
2020-06-18,168107.0,168161.46875,168105.125,168363.734375
2020-06-19,168496.0,168591.796875,168458.625,169011.796875
2020-06-20,168834.0,168832.015625,168823.234375,168838.875
2020-06-21,169142.0,169143.65625,169141.578125,169146.453125
2020-06-22,169415.0,169415.25,169413.046875,169420.203125
2020-06-23,169734.0,169732.40625,169722.0,169738.625
2020-06-24,169892.0,169890.65625,169884.421875,169892.65625
2020-06-25,170196.0,170228.09375,170192.53125,170354.40625
2020-06-26,170584.0,170584.15625,170578.1875,170589.8125
2020-06-27,170873.0,170866.453125,170114.984375,171599.0
2020-06-28,171182.0,170872.90625,169678.484375,171188.5
2020-06-29,171272.0,171345.875,171270.3125,171643.03125
2020-06-30,171667.0,171666.703125,171664.71875,171667.890625
2020-07-01,171928.0,172053.71875,171925.90625,172557.046875
2020-07-02,172356.0,172437.265625,172354.21875,172763.296875
2020-07-03,172742.0,172665.96875,172361.21875,172744.625
2020-07-04,173033.0,172988.09375,172731.171875,173107.96875
2020-07-05,173402.0,173402.328125,173400.21875,173406.015625
2020-07-06,173611.0,173739.953125,173609.59375,174253.828125
2020-07-07,173878.0,173907.015625,173875.546875,174023.328125
2020-07-08,174039.0,174041.15625,174038.6875,174047.4375
2020-07-09,174270.0,174319.71875,174260.84375,174530.4375
2020-07-10,174628.0,174672.65625,174627.375,174848.34375
2020-07-11,174959.0,174959.59375,174955.640625,174965.21875
2020-07-12,175298.0,175297.21875,175289.0,175300.546875
2020-07-13,175522.0,175522.296875,175521.484375,175523.21875
2020-07-14,175915.0,175913.40625,175910.40625,175915.359375
2020-07-15,176278.0,176320.59375,176277.25,176482.515625
2020-07-16,176501.0,176538.71875,176501.203125,176685.609375
2020-07-17,176551.0,176512.125,176127.78125,176778.921875
2020-07-18,176814.0,176680.796875,176153.65625,176813.359375
2020-07-19,,176566.71875,176204.75,176800.796875
2020-07-20,,176381.109375,175940.0625,176566.546875
2020-07-21,,176473.796875,175997.046875,176854.03125
2020-07-22,,176503.578125,176328.6875,176664.984375
2020-07-23,,176477.703125,176329.890625,176564.234375
2020-07-24,,176610.734375,176405.109375,176819.109375
2020-07-25,,176653.71875,176389.09375,176848.625
