,Connecticut,forecast,interval_low,interval_high
2020-04-06,1231.0,1224.7030029296875,1199.70751953125,1231.1468505859375
2020-04-07,875.0,710.0848388671875,52.09296798706055,874.97900390625
2020-04-08,0.0,0.5431526899337769,0.31871646642684937,0.9817244410514832
2020-04-09,2003.0,1750.6556396484375,744.4327392578125,2002.440185546875
2020-04-10,754.0,946.4778442382812,754.056884765625,1714.2738037109375
2020-04-11,972.0,859.4364013671875,634.3574829101562,971.6829833984375
2020-04-12,525.0,539.1326904296875,412.5526428222656,707.7686157226562
2020-04-13,1346.0,1335.8782958984375,920.89501953125,1721.183837890625
2020-04-14,608.0,653.220947265625,607.9287719726562,758.8201293945312
2020-04-15,766.0,766.494384765625,765.491455078125,767.2332763671875
2020-04-16,1129.0,1096.127197265625,909.5100708007812,1185.270751953125
2020-04-17,925.0,924.9085083007812,923.9934692382812,925.2160034179688
2020-04-18,741.0,738.131591796875,727.371826171875,741.1781005859375
2020-04-19,412.0,412.3973693847656,412.3132019042969,412.4331359863281
2020-04-20,1853.0,1852.6380615234375,1851.821533203125,1853.0875244140625
2020-04-21,545.0,795.0382080078125,545.2501220703125,1792.7357177734375
2020-04-22,2109.0,2107.929931640625,2107.5771484375,2108.3505859375
2020-04-23,631.0,631.9539794921875,631.394287109375,632.7568359375
2020-04-24,836.0,795.0979614257812,635.0,835.3036499023438
2020-04-25,647.0,656.3233642578125,647.08447265625,691.5584106445312
2020-04-26,686.0,685.7592163085938,685.4020385742188,686.0165405273438
2020-04-27,728.0,658.9217529296875,492.0356140136719,752.1332397460938
2020-04-28,315.0,314.9942321777344,314.814697265625,315.2852478027344
2020-04-29,455.0,455.4442443847656,455.084228515625,456.0043640136719
2020-04-30,933.0,838.88037109375,463.8023986816406,932.9854125976562
2020-05-01,1064.0,1063.989013671875,1063.7708740234375,1064.397216796875
2020-05-02,523.0,522.8780517578125,522.2354125976562,523.6566162109375
2020-05-03,0.0,104.87300109863281,0.07195344567298889,522.1715087890625
2020-05-04,686.0,699.1171875,685.2592163085938,751.6758422851562
2020-05-05,648.0,647.6510009765625,646.9215698242188,648.5560302734375
2020-05-06,374.0,429.47979736328125,374.6346130371094,648.2842407226562
2020-05-07,789.0,706.9976196289062,523.3931884765625,788.4564819335938
2020-05-08,627.0,626.823486328125,625.5814208984375,627.5486450195312
2020-05-09,573.0,593.4503173828125,572.5797729492188,654.131591796875
2020-05-10,570.0,522.4632568359375,372.60296630859375,583.4216918945312
2020-05-11,211.0,389.42242431640625,211.06394958496094,677.2230834960938
2020-05-12,568.0,547.2850341796875,466.4059143066406,568.2635498046875
2020-05-13,522.0,537.1354370117188,521.8953857421875,595.543212890625
2020-05-14,609.0,608.792724609375,608.0153198242188,609.6109619140625
2020-05-15,621.0,616.37451171875,597.3236083984375,621.7032470703125
2020-05-16,618.0,632.9852294921875,617.9234008789062,691.4664306640625
2020-05-17,716.0,675.9641723632812,518.3352661132812,715.5614013671875
2020-05-18,697.0,696.7064208984375,696.4638671875,696.8951416015625
2020-05-19,314.0,314.67938232421875,313.9787292480469,315.2902526855469
2020-05-20,587.0,502.86895751953125,169.51417541503906,586.5928955078125
2020-05-21,191.0,234.1612548828125,191.15892028808594,405.00726318359375
2020-05-22,432.0,421.24237060546875,378.2763977050781,433.0872802734375
2020-05-23,382.0,390.3533630371094,382.0283508300781,422.30145263671875
2020-05-24,446.0,427.642578125,355.4574279785156,446.1474609375
2020-05-25,405.0,405.19427490234375,404.8149108886719,405.84002685546875
2020-05-26,430.0,184.82192993164062,-5.909002780914307,429.1935729980469
2020-05-27,-15.0,50.488929748535156,-15.160094261169434,310.1485900878906
2020-05-28,271.0,235.7196044921875,97.69894409179688,270.9816589355469
2020-05-29,203.0,213.3756866455078,202.8272705078125,254.4086456298828
2020-05-30,260.0,286.4013977050781,259.89013671875,391.3129577636719
2020-05-31,179.0,247.89608764648438,178.98585510253906,425.8175964355469
2020-06-01,539.0,476.48809814453125,227.01983642578125,538.9794311523438
2020-06-02,239.0,239.0483856201172,238.88462829589844,239.21560668945312
2020-06-03,112.0,150.01304626464844,111.9593276977539,230.35523986816406
2020-06-04,148.0,163.7230987548828,147.87918090820312,226.1941375732422
2020-06-05,221.0,255.5276336669922,221.1463165283203,324.9259033203125
2020-06-06,358.0,357.4218444824219,356.7253112792969,357.7795104980469
2020-06-07,150.0,181.6012420654297,150.1768341064453,306.72711181640625
2020-06-08,124.0,126.51216888427734,123.79741668701172,132.37667846679688
2020-06-09,87.0,101.82596588134766,87.14799499511719,159.758544921875
2020-06-10,168.0,167.33096313476562,166.72120666503906,167.89483642578125
2020-06-11,114.0,132.84130859375,114.17842102050781,179.7085723876953
2020-06-12,228.0,235.81082153320312,227.34518432617188,267.19696044921875
2020-06-13,305.0,231.94253540039062,98.69973754882812,304.59027099609375
2020-06-14,94.0,94.32112121582031,94.02024841308594,94.56717681884766
2020-06-15,147.0,147.01458740234375,146.8514862060547,147.25582885742188
2020-06-16,114.0,97.22257995605469,31.810686111450195,114.10617065429688
2020-06-17,80.0,74.46652221679688,52.496910095214844,80.22006225585938
2020-06-18,11.0,11.988368034362793,11.567756652832031,12.468303680419922
2020-06-19,117.0,116.44969177246094,115.73146057128906,116.9177017211914
2020-06-20,158.0,140.57089233398438,70.44029235839844,158.48313903808594
2020-06-21,40.0,39.9609260559082,39.70309066772461,40.064857482910156
2020-06-22,27.0,110.33256530761719,27.197696685791016,442.0818786621094
2020-06-23,117.0,108.58248138427734,78.09484100341797,116.4066390991211
2020-06-24,14.0,30.210636138916016,14.460963249206543,91.85188293457031
2020-06-25,81.0,80.52933502197266,79.60225677490234,80.94178771972656
2020-06-26,65.0,98.600341796875,65.27193450927734,149.12489318847656
2020-06-27,147.0,146.6652069091797,146.36009216308594,147.15380859375
2020-06-28,97.0,97.13777160644531,96.84945678710938,97.3487319946289
2020-06-29,59.0,83.76084899902344,33.78882598876953,208.05873107910156
2020-06-30,152.0,189.3338623046875,151.96145629882812,262.3412780761719
2020-07-01,58.0,86.14460754394531,57.920326232910156,130.80677795410156
2020-07-02,74.0,77.36582946777344,73.96674346923828,90.80250549316406
2020-07-03,71.0,70.79447937011719,70.44894409179688,71.15991973876953
2020-07-04,0.0,0.20339474081993103,0.009763181209564209,0.5920248031616211
2020-07-05,0.0,-0.18455342948436737,-0.4306653141975403,0.00587126612663269
2020-07-06,259.0,230.406494140625,116.05288696289062,259.0171813964844
2020-07-07,57.0,86.81147766113281,56.95551681518555,181.92477416992188
2020-07-08,75.0,72.6226806640625,63.77191162109375,75.15910339355469
2020-07-09,101.0,105.42668151855469,100.93353271484375,123.15750122070312
2020-07-10,78.0,64.48365783691406,9.12317180633545,78.73316955566406
2020-07-11,0.0,25.50731658935547,-0.21235543489456177,67.17843627929688
2020-07-12,0.0,0.051889270544052124,-0.03634190559387207,0.250471293926239
2020-07-13,223.0,222.9217987060547,222.79592895507812,223.06845092773438
2020-07-14,20.0,47.21497344970703,20.050086975097656,154.8062286376953
2020-07-15,106.0,105.7597427368164,105.47069549560547,106.020263671875
2020-07-16,114.0,116.08180236816406,113.8893051147461,124.44124603271484
2020-07-17,143.0,124.7596435546875,51.625343322753906,143.3888397216797
2020-07-18,0.0,36.19133758544922,-0.10941696166992188,110.2677993774414
2020-07-19,0.0,-1.3080134391784668,-6.251642227172852,0.03939944505691528
2020-07-20,,222.1549835205078,40.79652404785156,430.3675537109375
2020-07-21,,21.130096435546875,-35.14567184448242,112.3322982788086
2020-07-22,,134.77357482910156,59.08250045776367,209.38772583007812
2020-07-23,,50.96208953857422,2.338047981262207,76.72920227050781
2020-07-24,,65.0048828125,21.454524993896484,105.08821105957031
2020-07-25,,49.47773361206055,12.49699592590332,97.32410430908203
2020-07-26,,27.820186614990234,12.242350578308105,49.97544860839844
