,Oklahoma,forecast,interval_low,interval_high
2020-03-09,1.0,164.6345672607422,134.5988006591797,181.129150390625
2020-03-10,2.0,172.73475646972656,145.74256896972656,192.4971466064453
2020-03-11,2.0,188.00328063964844,159.5533447265625,205.535888671875
2020-03-12,3.0,229.20460510253906,196.1250762939453,254.5076904296875
2020-03-13,3.0,237.8852081298828,219.33087158203125,255.67230224609375
2020-03-14,4.0,264.8668518066406,253.90646362304688,274.8777770996094
2020-03-15,4.0,127.01107025146484,88.69160461425781,151.3644256591797
2020-03-16,10.0,165.0923309326172,135.05130004882812,181.5445556640625
2020-03-17,17.0,173.3623809814453,146.36354064941406,193.0738525390625
2020-03-18,17.0,188.7103271484375,160.2516326904297,206.30506896972656
2020-03-19,44.0,229.7352294921875,196.64785766601562,255.09722900390625
2020-03-20,49.0,238.51856994628906,219.95465087890625,256.3636474609375
2020-03-21,53.0,265.5799560546875,254.61190795898438,275.54339599609375
2020-03-22,67.0,131.8151092529297,93.466552734375,155.9011688232422
2020-03-23,81.0,168.85108947753906,138.78106689453125,185.0927734375
2020-03-24,106.0,178.1668701171875,151.12905883789062,197.609375
2020-03-25,164.0,193.99012756347656,165.4756622314453,211.91427612304688
2020-03-26,248.0,233.9696502685547,200.83566284179688,259.6253967285156
2020-03-27,322.0,243.3736114501953,224.74627685546875,261.5076599121094
2020-03-28,377.0,271.0298156738281,260.0138854980469,280.75970458984375
2020-03-29,429.0,182.18785095214844,143.6399688720703,204.14614868164062
2020-03-30,481.0,213.70947265625,183.3771514892578,229.68045043945312
2020-03-31,568.0,228.8819122314453,201.52664184570312,246.2696990966797
2020-04-01,721.0,248.34051513671875,219.35275268554688,268.66058349609375
2020-04-02,881.0,282.7728271484375,249.23089599609375,310.7522888183594
2020-04-03,990.0,295.9512939453125,276.7496643066406,316.08935546875
2020-04-04,1161.0,326.2273864746094,314.8123779296875,334.3715515136719
2020-04-05,1254.0,478.9395751953125,439.33197021484375,507.5382080078125
2020-04-06,1329.0,484.6773376464844,452.87481689453125,511.83087158203125
2020-04-07,1474.0,528.5796508789062,499.47210693359375,550.6475219726562
2020-04-08,1526.0,567.0641479492188,535.4235229492188,599.4905395507812
2020-04-09,1686.0,575.9273071289062,540.1060791015625,615.6972045898438
2020-04-10,1794.0,608.0122680664062,585.5745849609375,637.913818359375
2020-04-11,1868.0,650.6400756835938,637.0183715820312,663.68017578125
2020-04-12,1970.0,1216.66552734375,1175.069580078125,1263.8638916015625
2020-04-13,2069.0,1195.8458251953125,1160.88818359375,1240.585205078125
2020-04-14,2184.0,1278.97509765625,1246.2208251953125,1318.6693115234375
2020-04-15,2263.0,1350.123779296875,1312.718994140625,1399.53759765625
2020-04-16,2357.0,1335.8935546875,1295.206787109375,1392.05712890625
2020-04-17,2465.0,1396.4464111328125,1366.945556640625,1437.169921875
2020-04-18,2465.0,1456.7625732421875,1438.5665283203125,1481.525390625
2020-04-19,2567.0,1997.0751953125,1953.94140625,2049.302734375
2020-04-20,2680.0,1993.9700927734375,1956.168212890625,2043.4454345703125
2020-04-21,2807.0,2079.537353515625,2043.6390380859375,2121.458740234375
2020-04-22,2894.0,2167.906494140625,2125.3388671875,2218.365478515625
2020-04-23,3017.0,2177.736083984375,2132.79052734375,2234.2197265625
2020-04-24,3121.0,2247.072998046875,2211.335205078125,2281.773193359375
2020-04-25,3194.0,2313.356689453125,2291.43896484375,2334.180908203125
2020-04-26,3254.0,2675.7724609375,2630.745361328125,2729.946533203125
2020-04-27,3281.0,2694.4814453125,2653.911376953125,2744.865234375
2020-04-28,3410.0,2780.5029296875,2741.560302734375,2821.078125
2020-04-29,3473.0,2881.501953125,2834.229736328125,2930.436279296875
2020-04-30,3618.0,2917.8935546875,2869.03857421875,2971.813232421875
2020-05-01,3748.0,2995.05078125,2954.06005859375,3022.04150390625
2020-05-02,3851.0,3068.675537109375,3043.55322265625,3083.534423828125
2020-05-03,3972.0,3376.391845703125,3328.55126953125,3434.819580078125
2020-05-04,4044.0,3418.279052734375,3374.260498046875,3471.620849609375
2020-05-05,4127.0,3508.914306640625,3466.25537109375,3549.849609375
2020-05-06,4202.0,3624.669921875,3572.03759765625,3674.744140625
2020-05-07,4330.0,3686.5234375,3633.08837890625,3741.029052734375
2020-05-08,4424.0,3776.096923828125,3729.577392578125,3800.343994140625
2020-05-09,4490.0,3857.0478515625,3828.383056640625,3874.304931640625
2020-05-10,4589.0,4091.146484375,4039.311279296875,4158.49560546875
2020-05-11,4613.0,4140.31298828125,4092.12109375,4199.7841796875
2020-05-12,4732.0,4256.43701171875,4209.20068359375,4302.205078125
2020-05-13,4858.0,4392.3515625,4333.4140625,4449.59912109375
2020-05-14,4963.0,4462.61669921875,4403.7705078125,4523.17529296875
2020-05-15,5087.0,4576.58935546875,4524.06494140625,4605.23291015625
2020-05-16,5237.0,4675.11767578125,4642.28662109375,4694.43896484375
2020-05-17,5310.0,4814.70458984375,4759.0263671875,4879.81884765625
2020-05-18,5398.0,4904.9248046875,4852.74169921875,4959.8701171875
2020-05-19,5489.0,5016.55322265625,4965.05859375,5054.755859375
2020-05-20,5532.0,5162.54345703125,5097.87353515625,5214.02197265625
2020-05-21,5680.0,5275.69287109375,5211.93505859375,5329.25927734375
2020-05-22,5849.0,5399.26123046875,5341.59326171875,5444.8037109375
2020-05-23,5960.0,5508.515625,5472.31591796875,5541.64501953125
2020-05-24,6037.0,5600.88720703125,5539.57421875,5672.03662109375
2020-05-25,6090.0,5711.98046875,5654.56005859375,5769.2958984375
2020-05-26,6138.0,5847.22802734375,5790.08203125,5886.0205078125
2020-05-27,6229.0,6012.84228515625,5940.80859375,6068.58642578125
2020-05-28,6273.0,6147.134765625,6077.01025390625,6203.60498046875
2020-05-29,6338.0,6297.16015625,6233.328125,6350.166015625
2020-05-30,6418.0,6428.31787109375,6387.66259765625,6467.02783203125
2020-05-31,6418.0,6407.60693359375,6340.16015625,6479.00732421875
2020-06-01,6573.0,6562.34521484375,6499.39990234375,6616.8642578125
2020-06-02,6692.0,6703.3203125,6640.3408203125,6736.14404296875
2020-06-03,6805.0,6884.41259765625,6805.01220703125,6937.7470703125
2020-06-04,6907.0,7061.75146484375,6985.203125,7114.94482421875
2020-06-05,7007.0,7231.267578125,7161.724609375,7297.7548828125
2020-06-06,7059.0,7379.69775390625,7334.96044921875,7429.88818359375
2020-06-07,7150.0,7011.73046875,6939.55419921875,7076.06884765625
2020-06-08,7205.0,7209.94384765625,7142.97119140625,7254.25537109375
2020-06-09,7363.0,7345.81005859375,7278.52490234375,7392.5234375
2020-06-10,7483.0,7534.50537109375,7449.81005859375,7578.14111328125
2020-06-11,7626.0,7756.48193359375,7675.39404296875,7798.04150390625
2020-06-12,7849.0,7934.93896484375,7861.6357421875,8019.4306640625
2020-06-13,8073.0,8101.6328125,8054.24462890625,8168.08544921875
2020-06-14,8231.0,7764.74853515625,7685.4150390625,7830.92041015625
2020-06-15,8417.0,7998.63037109375,7925.76953125,8041.51904296875
2020-06-16,8645.0,8150.32080078125,8076.81689453125,8206.9677734375
2020-06-17,8904.0,8357.7607421875,8265.474609375,8405.8994140625
2020-06-18,9355.0,8614.5634765625,8526.8486328125,8661.0009765625
2020-06-19,9707.0,8817.8330078125,8739.3125,8910.951171875
2020-06-20,10038.0,9008.36328125,8956.9765625,9082.7529296875
2020-06-21,10516.0,8869.0107421875,8777.01171875,8953.7431640625
2020-06-22,10734.0,9102.7529296875,9020.0966796875,9157.8037109375
2020-06-23,11031.0,9335.509765625,9251.5029296875,9390.271484375
2020-06-24,11510.0,9586.357421875,9481.10546875,9651.482421875
2020-06-25,11948.0,9845.4130859375,9746.5166015625,9905.9521484375
2020-06-26,12347.0,10111.9423828125,10024.8798828125,10196.4462890625
2020-06-27,12646.0,10358.9228515625,10300.34375,10426.3662109375
2020-06-28,12947.0,11187.5712890625,11065.8251953125,11297.7783203125
2020-06-29,13175.0,11465.9580078125,11361.6494140625,11537.697265625
2020-06-30,13757.0,11833.53515625,11726.6923828125,11896.01171875
2020-07-01,14119.0,12177.01953125,12044.283203125,12273.3916015625
2020-07-02,14531.0,12492.3876953125,12369.875,12583.1806640625
2020-07-03,15069.0,12876.9423828125,12774.46484375,12948.7509765625
2020-07-04,15648.0,13239.78515625,13167.771484375,13300.2431640625
2020-07-05,15931.0,14305.11328125,14137.5888671875,14400.2314453125
2020-07-06,16362.0,14770.6083984375,14636.330078125,14846.603515625
2020-07-07,17220.0,15192.7373046875,15054.615234375,15306.7744140625
2020-07-08,17894.0,15669.7548828125,15501.5302734375,15756.2841796875
2020-07-09,18497.0,16202.46875,16049.8466796875,16287.4091796875
2020-07-10,19092.0,16691.544921875,16575.642578125,16779.99609375
2020-07-11,19779.0,17216.107421875,17131.966796875,17304.080078125
2020-07-12,20235.0,17769.330078125,17539.9296875,17887.171875
2020-07-13,20746.0,18305.947265625,18135.328125,18400.482421875
2020-07-14,21740.0,18904.671875,18728.048828125,19018.048828125
2020-07-15,22814.0,19632.552734375,19420.505859375,19758.828125
2020-07-16,23440.0,20329.525390625,20141.12109375,20468.59375
2020-07-17,24140.0,20980.466796875,20853.28515625,21080.1015625
2020-07-18,25057.0,21748.736328125,21652.787109375,21801.77734375
2020-07-19,,22518.7109375,22192.173828125,22710.201171875
2020-07-20,,23071.712890625,22850.919921875,23265.14453125
2020-07-21,,23895.810546875,23663.939453125,24069.974609375
2020-07-22,,25149.345703125,24877.193359375,25344.904296875
2020-07-23,,26103.875,25868.759765625,26361.080078125
2020-07-24,,26959.90625,26827.509765625,27223.52734375
2020-07-25,,28116.693359375,28015.384765625,28272.677734375
