,Pennsylvania,forecast,interval_low,interval_high
2020-01-23,0.0,1.8595044612884521,0.09909796714782715,8.307673454284668
2020-01-24,0.0,0.9381755590438843,-0.18904030323028564,4.967298984527588
2020-01-25,0.0,-0.23110947012901306,-0.6441954374313354,0.019404888153076172
2020-01-26,0.0,5.61920690536499,0.037465810775756836,23.39271354675293
2020-01-27,0.0,-0.23338842391967773,-0.52897047996521,-0.005116164684295654
2020-01-28,0.0,0.25935590267181396,-0.15020006895065308,0.765684962272644
2020-01-29,0.0,-10.23592472076416,-29.943758010864258,0.3020552396774292
2020-01-30,0.0,-0.1478029042482376,-0.49128711223602295,0.08813482522964478
2020-01-31,0.0,0.09948249161243439,-0.45543545484542847,0.600532054901123
2020-02-01,0.0,-0.0200418122112751,-0.29122811555862427,0.15095168352127075
2020-02-02,0.0,-2.38523268699646,-11.848548889160156,-0.004920542240142822
2020-02-03,0.0,0.11720295250415802,-0.0046991705894470215,0.4929579198360443
2020-02-04,0.0,1.753617286682129,-0.011857330799102783,4.883040428161621
2020-02-05,0.0,-0.27563565969467163,-1.4839590787887573,0.29418033361434937
2020-02-06,0.0,-0.23556049168109894,-0.5224000215530396,-0.11359244585037231
2020-02-07,0.0,0.050632573664188385,-0.21967869997024536,0.2678905725479126
2020-02-08,0.0,0.8026875257492065,0.00618821382522583,2.1454625129699707
2020-02-09,0.0,-0.30561017990112305,-0.652607798576355,0.011042952537536621
2020-02-10,0.0,0.8763535618782043,-0.12508803606033325,4.066737174987793
2020-02-11,0.0,-0.4547165036201477,-1.2417618036270142,0.047852516174316406
2020-02-12,0.0,0.17940476536750793,-0.07188498973846436,0.4341675937175751
2020-02-13,0.0,-0.5343154668807983,-1.4919072389602661,0.09493601322174072
2020-02-14,0.0,-1.267052412033081,-6.267838954925537,1.0070407390594482
2020-02-15,0.0,4.129367828369141,-1.2344311475753784,17.131717681884766
2020-02-16,0.0,0.07432311028242111,-0.31741929054260254,0.6499790549278259
2020-02-17,0.0,2.281714677810669,-2.4487946033477783,13.85323429107666
2020-02-18,0.0,0.19818544387817383,-0.27337169647216797,0.7237337827682495
2020-02-19,0.0,-0.5603114366531372,-1.0136579275131226,-0.18834751844406128
2020-02-20,0.0,-0.3722439408302307,-4.115650653839111,1.0699235200881958
2020-02-21,0.0,2.9155287742614746,-0.023821592330932617,10.231882095336914
2020-02-22,0.0,-0.25160396099090576,-0.8482155799865723,0.19387224316596985
2020-02-23,0.0,0.12774179875850677,-0.7197649478912354,0.7729684710502625
2020-02-24,0.0,-2.164193868637085,-7.0454277992248535,-0.009422361850738525
2020-02-25,0.0,3.116971254348755,-0.311495304107666,15.802583694458008
2020-02-26,0.0,0.15203577280044556,-0.019282519817352295,0.6190852522850037
2020-02-27,0.0,-0.4908314645290375,-2.8104946613311768,0.19573110342025757
2020-02-28,0.0,0.8731101751327515,-0.7413580417633057,3.696998357772827
2020-02-29,0.0,1.7576558589935303,-0.3597743511199951,9.242574691772461
2020-03-01,0.0,0.001003140234388411,-0.09148484468460083,0.0776509940624237
2020-03-02,0.0,0.5865098237991333,0.00950971245765686,2.650391101837158
2020-03-03,0.0,0.1590016782283783,-0.2329971194267273,1.0424484014511108
2020-03-04,0.0,1.1130735874176025,-0.21922075748443604,5.62421989440918
2020-03-05,0.0,-0.37048208713531494,-0.9733132123947144,0.05596458911895752
2020-03-06,2.0,0.9934284090995789,-0.5628842115402222,1.987892508506775
2020-03-07,0.0,-0.08703083544969559,-0.557816743850708,0.14954668283462524
2020-03-08,4.0,3.5613293647766113,1.3753091096878052,4.355452537536621
2020-03-09,1.0,3.1007518768310547,0.3975951671600342,12.624255180358887
2020-03-10,5.0,5.232904434204102,4.8581929206848145,5.885659217834473
2020-03-11,4.0,3.8427703380584717,3.0603480339050293,4.267951965332031
2020-03-12,6.0,9.406203269958496,5.8544230461120605,22.872047424316406
2020-03-13,19.0,19.220428466796875,19.001407623291016,19.454524993896484
2020-03-14,6.0,0.8712117075920105,-9.890213966369629,5.997335910797119
2020-03-15,0.0,10.22240161895752,-0.09629064798355103,51.08629608154297
2020-03-16,32.0,32.08287048339844,31.97523307800293,32.20679473876953
2020-03-17,33.0,31.387226104736328,26.541282653808594,32.89464569091797
2020-03-18,43.0,53.631492614746094,43.354854583740234,94.09442138671875
2020-03-19,51.0,61.21142578125,50.46918869018555,102.67882537841797
2020-03-20,105.0,101.79191589355469,89.46430206298828,105.07738494873047
2020-03-21,88.0,96.85157775878906,88.03805541992188,109.93971252441406
2020-03-22,110.0,116.81317138671875,108.85736083984375,145.75389099121094
2020-03-23,189.0,206.0443115234375,189.03895568847656,273.5879211425781
2020-03-24,248.0,248.27706909179688,247.7596435546875,248.86598205566406
2020-03-25,314.0,313.3486328125,311.8591613769531,313.9831237792969
2020-03-26,535.0,476.49267578125,227.77130126953125,548.1968994140625
2020-03-27,550.0,531.2401123046875,503.46820068359375,550.2017822265625
2020-03-28,500.0,500.1268615722656,499.9570617675781,500.270263671875
2020-03-29,587.0,586.9317016601562,586.7589721679688,587.15087890625
2020-03-30,723.0,635.3616333007812,475.22930908203125,723.0750732421875
2020-03-31,808.0,695.9987182617188,559.3433837890625,808.1407470703125
2020-04-01,1046.0,1111.4114990234375,1045.921875,1372.615234375
2020-04-02,1259.0,1258.9908447265625,1258.754638671875,1259.3287353515625
2020-04-03,1302.0,1294.595458984375,1263.6524658203125,1302.5936279296875
2020-04-04,1874.0,1504.931396484375,1217.5916748046875,1873.639892578125
2020-04-05,1145.0,1275.8037109375,1144.9188232421875,1615.7476806640625
