,Alabama,forecast,interval_low,interval_high
2020-04-08,2.0,0.0,0.0,0.0
2020-04-09,4.0,6.781597817976777,6.781597817976777,6.781597817976777
2020-04-10,10.0,12.85723203749887,12.85723203749887,12.85723203749887
2020-04-11,12.0,8.203281670951558,8.203281670951558,8.203281670951558
2020-04-12,1.0,0.0,0.0,0.0
2020-04-13,6.0,9.93922975350362,9.93922975350362,9.93922975350362
2020-04-14,15.0,20.77577709921407,20.77577709921407,20.77577709921407
2020-04-15,4.0,0.0,0.0,0.0
2020-04-16,15.0,16.581527273681765,16.581527273681765,16.581527273681765
2020-04-17,15.0,12.487861726970365,12.487861726970365,12.487861726970365
2020-04-18,5.0,1.1019989554821432,1.1019989554821432,1.1019989554821432
2020-04-19,4.0,3.6784379226441075,3.6784379226441075,3.6784379226441075
