,New Hampshire,forecast,interval_low,interval_high
2020-04-09,8.0,5.123944722926812,5.123944722926812,5.123944722926812
2020-04-10,0.0,0.0,0.0,0.0
2020-04-11,1.0,0.6168611157520194,0.6168611157520194,0.6168611157520194
2020-04-12,1.0,1.1178369438091509,1.1178369438091509,1.1178369438091509
2020-04-13,0.0,0.7513215026037829,0.7513215026037829,0.7513215026037829
2020-04-14,2.0,3.3592888578940983,3.3592888578940983,3.3592888578940983
2020-04-15,7.0,8.194681421020688,8.194681421020688,8.194681421020688
2020-04-16,0.0,0.0,0.0,0.0
2020-04-17,5.0,5.191878175540662,5.191878175540662,5.191878175540662
2020-04-18,1.0,0.0,0.0,0.0
2020-04-19,0.0,0.35244663486208916,0.35244663486208916,0.35244663486208916
2020-04-20,4.0,5.115694954794929,5.115694954794929,5.115694954794929
