,Missouri,forecast,interval_low,interval_high
2020-03-30,1289.0,31799.12436162553,,
2020-03-31,1550.0,31590.064209896656,,
2020-04-01,1803.0,31708.237295730585,,
2020-04-02,2003.0,31739.680251158108,,
2020-04-03,2124.0,31765.160828622877,,
2020-04-04,2472.0,31764.36591043087,,
2020-04-05,2568.0,31619.70424718472,,
2020-04-06,3030.0,31957.558591130823,,
2020-04-07,3327.0,31597.549532384935,,
2020-04-08,3511.0,31699.149570664427,,
2020-04-09,3754.0,31764.19904288035,,
2020-04-10,4149.0,31753.424621571263,,
2020-04-11,4395.0,31727.710688020943,,
2020-04-12,4534.0,31737.534291819822,,
2020-04-13,4714.0,31871.364204671954,,
2020-04-14,4880.0,31820.726609303805,,
2020-04-15,5005.0,31734.91760732484,,
2020-04-16,5308.0,31793.95057732836,,
2020-04-17,5520.0,31775.890793807957,,
2020-04-18,5713.0,31763.672319860227,,
2020-04-19,5881.0,31653.362475511603,,
2020-04-20,6043.0,31771.21690412476,,
2020-04-21,6242.0,31826.73843073586,,
2020-04-22,6433.0,31722.168182870835,,
2020-04-23,6700.0,31763.72831627207,,
2020-04-24,6943.0,31721.80824425159,,
2020-04-25,7108.0,31724.477755477572,,
2020-04-26,7275.0,31757.834952975183,,
2020-04-27,7444.0,31766.597490421973,,
2020-04-28,7591.0,31789.546605022602,,
2020-04-29,7761.0,31782.94301140342,,
2020-04-30,7956.0,31771.385392066084,,
2020-05-01,8190.0,31753.43391532972,,
2020-05-02,8449.0,31695.934554679498,,
2020-05-03,8712.0,31698.27952029799,,
2020-05-04,8998.0,31728.293231311814,,
2020-05-05,9195.0,31704.53845473595,,
2020-05-06,9447.0,31766.979118028114,,
2020-05-07,9683.0,31737.629830550122,,
2020-05-08,9829.0,31778.05463099091,,
2020-05-09,9988.0,31820.392275119524,,
2020-05-10,10105.0,31781.145944908123,,
2020-05-11,10212.0,31819.746957666568,,
2020-05-12,10329.0,31785.908925670905,,
2020-05-13,10520.0,31787.577469028092,,
2020-05-14,10684.0,31742.132860387297,,
2020-05-15,10873.0,31728.31908532413,,
2020-05-16,11049.0,31711.628102106668,,
2020-05-17,11172.0,31743.38051447316,,
2020-05-18,11320.0,31771.015888218404,,
2020-05-19,11452.0,31744.95997496895,,
2020-05-20,11628.0,31791.115272187795,,
2020-05-21,11775.0,31743.372970579476,,
2020-05-22,11986.0,31758.03396198491,,
2020-05-23,12145.0,31712.19530978118,,
2020-05-24,12394.0,31750.635964601282,,
2020-05-25,12549.0,31693.133440658345,,
2020-05-26,12721.0,31778.000162983248,,
2020-05-27,12872.0,31755.95157876544,,
2020-05-28,13083.0,31765.445284939047,,
2020-05-29,13233.0,31739.01860144025,,
2020-05-30,13400.0,31777.493463645493,,
2020-05-31,13573.0,31769.20180581255,,
2020-06-01,13787.0,31740.90180376781,,
2020-06-02,14055.0,31713.993628643613,,
2020-06-03,14298.0,31703.470096410245,,
2020-06-04,14586.0,31750.84201714771,,
2020-06-05,14753.0,31685.317237492432,,
2020-06-06,15042.0,31776.65728065434,,
2020-06-07,15132.0,31705.033682636593,,
2020-06-08,15355.0,31876.325556768206,,
2020-06-09,15566.0,31740.492325498206,,
2020-06-10,15754.0,31757.306098694004,,
2020-06-11,15946.0,31777.55512343583,,
2020-06-12,15997.0,31739.179279861797,,
2020-06-13,16232.0,31861.667986452998,,
2020-06-14,16262.0,31662.994601864757,,
2020-06-15,16611.0,31868.362554307372,,
2020-06-16,16857.0,31636.371476034412,,
2020-06-17,17069.0,31736.521875266964,,
2020-06-18,17371.0,31715.96571610738,,
2020-06-19,17667.0,31644.85392608003,,
2020-06-20,18057.0,31753.688654706395,,
2020-06-21,18460.0,31635.749928347603,,
2020-06-22,18593.0,31720.111158344596,,
2020-06-23,19005.0,31885.791110753027,,
2020-06-24,19123.0,31604.846180260512,,
2020-06-25,19637.0,31907.13017895715,,
2020-06-26,20216.0,31612.038891166034,,
2020-06-27,20572.0,31654.225546194935,,
2020-06-28,20796.0,31773.619354394952,,
2020-06-29,21315.0,31737.880585452618,,
2020-06-30,21812.0,31668.40999925722,,
2020-07-01,22104.0,31701.872995615377,,
2020-07-02,22636.0,31882.08422397837,,
2020-07-03,23160.0,31714.512151185816,,
2020-07-04,23583.0,31643.82404388717,,
2020-07-05,23816.0,31669.176864950834,,
2020-07-06,24211.0,31976.581276330773,,
2020-07-07,24918.0,31819.30403668966,,
2020-07-08,25590.0,31454.993953949957,,
2020-07-09,26410.0,31655.08756804603,,
2020-07-10,27069.0,31659.73777062299,,
2020-07-11,27606.0,31676.996420164258,,
2020-07-12,27880.0,31626.112422144844,,
2020-07-13,28289.0,31969.87346167537,,
2020-07-14,29240.0,31997.609150969445,,
2020-07-15,30057.0,31511.543723763116,,
2020-07-16,30873.0,31631.47807161583,,
2020-07-17,31738.0,31632.28778164472,,
2020-07-18,32704.0,31614.73394501892,,
2020-07-19,,33419.36435613719,33249.18784556061,33589.54086671376
2020-07-20,,34182.8961387571,33894.53767453819,34471.25460297602
2020-07-21,,35162.08701944058,34750.29352034879,35573.88051853237
2020-07-22,,36079.7778016283,35550.89793585372,36608.65766740288
2020-07-23,,36865.16439726241,36219.22650119879,37511.102293326025
2020-07-24,,37722.59823322852,36956.74248143334,38488.4539850237
2020-07-25,,38697.11267822187,37804.22103591573,39590.00432052801
