,Massachusetts,forecast,interval_low,interval_high
2020-03-26,579.0,-192.021282449152,,
2020-03-27,823.0,218.03547695847044,,
2020-03-28,1017.0,-113.7390330451492,,
2020-03-29,698.0,-117.02103933240221,,
2020-03-30,797.0,557.6392288984819,,
2020-03-31,868.0,293.54944068306895,,
2020-04-01,1118.0,373.0200959489461,,
2020-04-02,1228.0,103.74666315599166,,
2020-04-03,1436.0,204.40987087416863,,
2020-04-04,1334.0,98.96858694205918,,
2020-04-05,764.0,312.66938502490643,,
2020-04-06,1337.0,1069.855137045855,,
2020-04-07,1365.0,-87.46578812460962,,
2020-04-08,1588.0,375.65296332463754,,
2020-04-09,2151.0,171.7534027041387,,
2020-04-10,2033.0,-404.1244424081401,,
2020-04-11,1886.0,234.4746521772789,,
2020-04-12,2615.0,252.1521565691661,,
2020-04-13,1392.0,-553.6833802665426,,
2020-04-14,1297.0,1699.0267093439434,,
2020-04-15,1755.0,994.7854842206157,,
2020-04-16,2262.0,325.52958373677893,,
2020-04-17,2804.0,6.540852142723168,,
2020-04-18,1978.0,-468.4873318204011,,
2020-04-19,1711.0,1239.4817144471679,,
2020-04-20,1578.0,623.0042706941701,,
2020-04-21,1580.0,592.4174223376322,,
2020-04-22,1782.0,702.9897414669292,,
2020-04-23,3113.0,464.3590907871637,,
2020-04-24,4973.0,-1051.7931385787494,,
2020-04-25,2435.0,-2703.4416964772868,,
2020-04-26,1618.0,2167.8164403491537,,
2020-04-27,1542.0,1468.3465996788589,,
2020-04-28,1898.0,913.5661001934627,,
2020-04-29,2008.0,666.9696450019547,,
2020-04-30,2010.0,893.6072231137783,,
2020-05-01,2177.0,1249.115398279202,,
2020-05-02,2050.0,11.857842291037343,,
2020-05-03,1880.0,95.81506017711447,,
2020-05-04,1070.0,284.9082286892735,,
2020-05-05,1266.0,1336.9693124150156,,
2020-05-06,1884.0,470.77941172827866,,
2020-05-07,1800.0,-290.401334534522,,
2020-05-08,1752.0,326.05126855546297,,
2020-05-09,1471.0,207.25042904909782,,
2020-05-10,1115.0,467.11965095685304,,
2020-05-11,733.0,548.4428665984008,,
2020-05-12,961.0,847.9237172491949,,
2020-05-13,1287.0,398.9958320353728,,
2020-05-14,1803.0,9.705851983500906,,
2020-05-15,1326.0,-477.7251793915906,,
2020-05-16,1588.0,426.09342882331225,,
2020-05-17,1126.0,-306.28672031698375,,
2020-05-18,1066.0,439.4115221050416,,
2020-05-19,955.0,386.46055059043306,,
2020-05-20,1133.0,519.0049675696397,,
2020-05-21,1206.0,359.75002142002893,,
2020-05-22,936.0,154.9727825459715,,
2020-05-23,845.0,629.6760882624601,,
2020-05-24,1067.0,361.0852575080952,,
2020-05-25,658.0,-13.652872127993078,,
2020-05-26,460.0,673.1530035151388,,
2020-05-27,602.0,654.7440485076046,,
2020-05-28,770.0,260.99581979660866,,
2020-05-29,682.0,58.94978202210416,,
2020-05-30,893.0,245.8921000386842,,
2020-05-31,695.0,-43.65691771152427,,
2020-06-01,337.0,258.1908939643974,,
2020-06-02,358.0,578.349603463726,,
2020-06-03,429.0,314.5040358067136,,
2020-06-04,471.0,286.3355023180237,,
2020-06-05,494.0,233.85069381221086,,
2020-06-06,575.0,250.78424507109116,,
2020-06-07,304.0,84.76963596191314,,
2020-06-08,190.0,407.96036889398107,,
2020-06-09,263.0,388.402767084271,,
2020-06-10,267.0,218.2463333838901,,
2020-06-11,511.0,286.9395266635035,,
2020-06-12,392.0,-45.08770077286124,,
2020-06-13,336.0,304.68917395470453,,
2020-06-14,208.0,229.897802791223,,
2020-06-15,87.0,327.3143389513815,,
2020-06-16,195.0,450.8588704684113,,
2020-06-17,266.0,203.04937543951746,,
2020-06-18,271.0,249.27195596743113,,
2020-06-19,228.0,240.45452768725002,,
2020-06-20,286.0,268.1911845166927,,
2020-06-21,125.0,135.4538362764401,,
2020-06-22,149.0,375.14114309464173,,
2020-06-23,229.0,275.15366132028413,,
2020-06-24,172.0,196.69211139584687,,
2020-06-25,226.0,342.9299849049949,,
2020-06-26,233.0,202.94959635166742,,
2020-06-27,373.0,250.03959645857327,,
2020-06-28,224.0,43.68473929290866,,
2020-06-29,101.0,365.42739734056033,,
2020-06-30,114.0,459.9621764606178,,
2020-07-01,261.0,317.7395977328232,,
2020-07-02,195.0,162.60294275801888,,
2020-07-03,290.0,350.45500190816574,,
2020-07-04,210.0,209.099768659019,,
2020-07-05,136.0,325.73282967350735,,
2020-07-06,163.0,353.360516612898,,
2020-07-07,201.0,262.4892613570883,,
2020-07-08,264.0,288.0457022866083,,
2020-07-09,295.0,206.9893415532776,,
2020-07-10,213.0,238.80566373077554,,
2020-07-11,288.0,349.82862482935235,,
2020-07-12,199.0,178.90594590497733,,
2020-07-13,230.0,372.4121125838738,,
2020-07-14,303.0,291.5362253989123,,
2020-07-15,217.0,223.66709331439182,,
2020-07-16,234.0,409.0934736078483,,
2020-07-17,298.0,287.52905997690794,,
2020-07-18,359.0,235.46786453543598,,
2020-07-19,,312.2335674272506,-248.8139943521768,873.281129206678
2020-07-20,,279.3215204375596,-409.6232467244967,968.2662875996159
2020-07-21,,297.08821508276327,-415.49791688977956,1009.674347055306
2020-07-22,,293.52310899718105,-431.49953446759724,1018.5457524619594
2020-07-23,,303.4878048696592,-436.146216759095,1043.1218264984134
2020-07-24,,329.89554491507016,-444.0576191255603,1103.8487089557007
2020-07-25,,355.6843855041581,-467.5331874589412,1178.9019584672574
