,Oklahoma,forecast,interval_low,interval_high
2020-04-05,93.0,98.42863464355469,93.02365112304688,119.79473876953125
2020-04-06,75.0,80.04107666015625,74.95439147949219,100.1956787109375
2020-04-07,145.0,132.74705505371094,81.93658447265625,146.7085723876953
2020-04-08,52.0,108.5411605834961,52.210418701171875,151.92959594726562
2020-04-09,160.0,139.58413696289062,59.42102813720703,159.80398559570312
2020-04-10,108.0,99.9574966430664,67.57988739013672,108.20288848876953
2020-04-11,74.0,75.1531982421875,39.4605827331543,113.95994567871094
2020-04-12,102.0,82.71328735351562,60.36076736450195,101.9525146484375
2020-04-13,99.0,96.53128814697266,86.64678955078125,99.03451538085938
2020-04-14,115.0,109.2491455078125,86.30702209472656,115.09636688232422
2020-04-15,79.0,86.16679382324219,79.05108642578125,93.8476791381836
2020-04-16,94.0,94.09188079833984,93.97429656982422,94.35423278808594
2020-04-17,108.0,76.97957611083984,25.14862823486328,107.85698699951172
2020-04-18,0.0,0.2674175798892975,0.18922549486160278,0.41576993465423584
2020-04-19,102.0,100.02778625488281,92.36396026611328,101.9792709350586
2020-04-20,113.0,112.73744201660156,112.3961410522461,112.86306762695312
2020-04-21,127.0,119.84834289550781,91.17584991455078,127.16234588623047
2020-04-22,87.0,99.93733215332031,87.11393737792969,124.67200469970703
2020-04-23,123.0,120.08414459228516,109.29093933105469,123.08052062988281
2020-04-24,104.0,103.71916198730469,102.0245361328125,104.40570831298828
2020-04-25,73.0,72.88078308105469,72.80805969238281,72.93730926513672
2020-04-26,60.0,58.27558517456055,41.21493911743164,70.00070190429688
2020-04-27,27.0,27.160655975341797,27.0284366607666,27.298694610595703
2020-04-28,129.0,128.69766235351562,128.41921997070312,128.87847900390625
2020-04-29,63.0,75.74858093261719,63.079505920410156,125.9544677734375
2020-04-30,145.0,115.92948913574219,64.24918365478516,145.04818725585938
2020-05-01,130.0,132.9575653076172,117.17884826660156,157.61036682128906
2020-05-02,103.0,115.67681884765625,102.9275894165039,147.45623779296875
2020-05-03,121.0,118.01007080078125,106.24799346923828,121.05735778808594
2020-05-04,72.0,81.13066101074219,71.88067626953125,117.87952423095703
2020-05-05,83.0,83.09248352050781,82.9937515258789,83.33287048339844
2020-05-06,75.0,81.33050537109375,74.98519134521484,89.02181243896484
2020-05-07,128.0,120.29597473144531,89.92369842529297,127.9897689819336
2020-05-08,94.0,94.01969909667969,93.85498809814453,94.19380187988281
2020-05-09,66.0,78.01520538330078,66.10801696777344,125.2923583984375
2020-05-10,99.0,84.70316314697266,63.07646942138672,98.96376037597656
2020-05-11,24.0,24.18562126159668,24.077077865600586,24.30683135986328
2020-05-12,119.0,119.56148529052734,118.94474792480469,121.89352416992188
