,Puerto Rico,forecast,interval_low,interval_high
2020-04-23,1416.0,1386.994384765625,1274.2530517578125,1415.342529296875
2020-04-24,1276.0,1276.420654296875,1275.6719970703125,1276.898681640625
2020-04-25,1307.0,1318.560791015625,1306.13623046875,1365.0780029296875
2020-04-26,1371.0,1353.8583984375,1270.1650390625,1386.732666015625
2020-04-27,1389.0,1392.79638671875,1388.2685546875,1408.4429931640625
2020-04-28,1400.0,1414.4112548828125,1399.642822265625,1445.14892578125
2020-04-29,1433.0,1432.812744140625,1432.3033447265625,1433.1849365234375
2020-04-30,1539.0,1539.11279296875,1538.9639892578125,1539.2320556640625
2020-05-01,1575.0,1625.6578369140625,1574.8780517578125,1827.9647216796875
2020-05-02,1757.0,1763.834228515625,1756.6170654296875,1791.9456787109375
2020-05-03,1808.0,1798.139404296875,1758.40966796875,1808.2694091796875
2020-05-04,1843.0,1843.158447265625,1842.5784912109375,1843.495361328125
2020-05-05,1924.0,1917.6685791015625,1848.5076904296875,1967.5260009765625
2020-05-06,1968.0,1960.3480224609375,1866.1011962890625,2032.016357421875
2020-05-07,2031.0,2063.0830078125,2030.2178955078125,2192.864990234375
2020-05-08,2156.0,2156.10009765625,2155.72314453125,2156.59130859375
2020-05-09,2173.0,2172.87255859375,2172.583740234375,2173.1025390625
2020-05-10,2198.0,2203.542236328125,2173.764892578125,2249.164794921875
2020-05-11,2256.0,2280.37890625,2255.70751953125,2377.6962890625
2020-05-12,2299.0,2302.159912109375,2298.367431640625,2314.714111328125
2020-05-13,2329.0,2349.22314453125,2327.931640625,2430.739501953125
2020-05-14,2427.0,2404.440185546875,2312.351806640625,2428.37255859375
2020-05-15,2542.0,2551.661376953125,2541.28955078125,2590.739501953125
2020-05-16,2589.0,2601.68310546875,2588.847900390625,2652.01513671875
2020-05-17,2646.0,2645.9111328125,2645.522216796875,2646.313720703125
2020-05-18,2710.0,2755.155029296875,2709.0966796875,2838.869873046875
2020-05-19,2805.0,2805.5478515625,2805.125732421875,2805.833984375
2020-05-20,2866.0,2866.729736328125,2864.879150390625,2871.276123046875
2020-05-21,2913.0,2961.42724609375,2911.979736328125,3041.08251953125
2020-05-22,3030.0,3030.06494140625,3028.81884765625,3030.947509765625
2020-05-23,3100.0,3160.9453125,3099.51611328125,3223.3955078125
2020-05-24,3189.0,3189.02587890625,3188.708251953125,3189.39599609375
2020-05-25,3260.0,3274.7177734375,3259.64404296875,3333.877685546875
2020-05-26,3324.0,3299.68896484375,3202.431640625,3324.642578125
2020-05-27,3397.0,3362.31689453125,3222.92333984375,3397.743896484375
2020-05-28,3486.0,3580.14453125,3485.3779296875,3829.27490234375
2020-05-29,3647.0,3675.59619140625,3646.873779296875,3789.61669921875
2020-05-30,3718.0,3718.00439453125,3717.583740234375,3718.54736328125
2020-05-31,3776.0,3775.93017578125,3775.770263671875,3776.080810546875
2020-06-01,3873.0,3872.87060546875,3872.330078125,3873.137451171875
2020-06-02,3935.0,3967.69580078125,3935.099609375,4023.808349609375
2020-06-03,4023.0,4022.71630859375,4022.025390625,4023.316162109375
2020-06-04,4508.0,4508.453125,4508.0126953125,4508.9228515625
2020-06-05,4620.0,4619.5498046875,4619.431640625,4619.80859375
2020-06-06,4915.0,4915.5869140625,4915.4462890625,4915.8037109375
2020-06-07,4985.0,4984.83203125,4984.533203125,4984.9501953125
2020-06-08,5046.0,5153.36181640625,5045.419921875,5256.17919921875
2020-06-09,5185.0,5185.09521484375,5184.2158203125,5185.70263671875
2020-06-10,5329.0,5326.4423828125,5316.63232421875,5329.5927734375
2020-06-11,5352.0,5424.33935546875,5350.953125,5537.9423828125
2020-06-12,5536.0,5536.1611328125,5535.232421875,5537.0
2020-06-13,5690.0,5690.2099609375,5689.3505859375,5691.01416015625
2020-06-14,5811.0,5811.00634765625,5810.39404296875,5811.3740234375
2020-06-15,5890.0,5890.07568359375,5889.7939453125,5890.34423828125
2020-06-16,5951.0,5945.1513671875,5923.23388671875,5950.89208984375
2020-06-17,6003.0,6020.478515625,6002.85693359375,6089.24951171875
2020-06-18,6111.0,6111.087890625,6110.353515625,6111.74853515625
2020-06-19,6195.0,6259.0908203125,6162.67236328125,6549.041015625
2020-06-20,6463.0,6463.18603515625,6463.0224609375,6463.45361328125
2020-06-21,6525.0,6517.69921875,6489.2783203125,6524.86962890625
2020-06-22,6564.0,6563.15625,6418.455078125,6705.025390625
2020-06-23,6685.0,6786.47021484375,6587.56494140625,7078.8896484375
2020-06-24,6820.0,6876.0634765625,6820.0419921875,7056.3896484375
2020-06-25,6877.0,6876.9873046875,6876.56494140625,6877.28466796875
2020-06-26,6922.0,6950.69384765625,6921.31884765625,7065.7265625
2020-06-27,7066.0,7090.83447265625,7065.70068359375,7190.40673828125
2020-06-28,7189.0,7189.15234375,7188.9638671875,7189.43017578125
2020-06-29,7250.0,7278.5673828125,7249.958984375,7392.6494140625
2020-06-30,7465.0,7464.95703125,7464.7900390625,7465.09228515625
2020-07-01,7537.0,7617.5849609375,7537.1884765625,7802.6865234375
2020-07-02,7608.0,7607.91943359375,7607.39453125,7608.13037109375
2020-07-03,7683.0,7665.3525390625,7594.25390625,7683.57958984375
2020-07-04,7787.0,7817.67333984375,7786.70166015625,7941.09326171875
2020-07-05,7916.0,8045.63427734375,7915.90478515625,8564.171875
2020-07-06,8585.0,8631.763671875,8584.8935546875,8730.1572265625
2020-07-07,8714.0,8714.080078125,8713.9375,8714.2978515625
2020-07-08,8745.0,8774.326171875,8697.8505859375,8856.947265625
2020-07-09,8862.0,8966.2392578125,8861.5732421875,9383.0380859375
2020-07-10,9137.0,9233.6171875,9136.8330078125,9389.39453125
2020-07-11,9366.0,9365.974609375,9365.7724609375,9366.1845703125
2020-07-12,9654.0,9706.873046875,9653.91796875,9918.0341796875
2020-07-13,10010.0,9952.2080078125,9676.189453125,10055.4462890625
2020-07-14,10123.0,10166.509765625,10122.986328125,10340.01953125
2020-07-15,10379.0,10378.966796875,10378.78125,10379.11328125
2020-07-16,10574.0,10644.09375,10378.9072265625,11119.55078125
2020-07-17,11120.0,11252.234375,11119.7900390625,11452.1064453125
2020-07-18,11453.0,11386.2080078125,11119.2333984375,11453.0849609375
2020-07-19,,11385.0810546875,11113.24609375,11456.0
2020-07-20,,11192.107421875,10597.568359375,11436.947265625
2020-07-21,,11193.8427734375,10605.2705078125,11431.740234375
2020-07-22,,11188.90234375,10599.9189453125,11424.072265625
2020-07-23,,11193.412109375,10603.0126953125,11428.4013671875
2020-07-24,,11351.310546875,11114.1123046875,11448.9306640625
2020-07-25,,11384.3623046875,11116.9833984375,11456.8857421875
