,Alabama,forecast,interval_low,interval_high
2020-01-22,0.0,-0.16191287338733673,-0.8523547649383545,0.3254607021808624
2020-01-23,0.0,-0.12846727669239044,-1.4322075843811035,0.3041801154613495
2020-01-24,0.0,-0.7538893818855286,-4.637383460998535,0.7838560342788696
2020-01-25,0.0,0.3992452621459961,-0.27609366178512573,0.961946964263916
2020-01-26,0.0,-0.04585324972867966,-0.28886955976486206,0.22982296347618103
2020-01-27,0.0,2.5684115886688232,-0.8270909786224365,13.619525909423828
2020-01-28,0.0,-0.40316542983055115,-3.4936728477478027,1.1064401865005493
2020-01-29,0.0,-0.04355895519256592,-0.3836665153503418,0.37674978375434875
2020-01-30,0.0,-0.17464832961559296,-0.6918014287948608,0.5837098956108093
2020-01-31,0.0,-0.15766718983650208,-0.6667379140853882,0.31576085090637207
2020-02-01,0.0,0.02950897254049778,-0.19594281911849976,0.373721182346344
2020-02-02,0.0,4.402266502380371,-0.3239220380783081,21.295455932617188
2020-02-03,0.0,17.697311401367188,-0.013128697872161865,87.81394958496094
2020-02-04,0.0,2.0152411460876465,-1.6596369743347168,12.778833389282227
2020-02-05,0.0,0.2960921823978424,-0.22286581993103027,1.0743842124938965
2020-02-06,0.0,-1.124077558517456,-2.9212522506713867,0.23240813612937927
2020-02-07,0.0,0.10294332355260849,-4.245354175567627,2.813096046447754
2020-02-08,0.0,0.21493229269981384,-0.43406009674072266,1.792443871498108
2020-02-09,0.0,-0.6514574885368347,-2.64959716796875,0.5134584307670593
2020-02-10,0.0,5.291546821594238,-2.943981170654297,30.390605926513672
2020-02-11,0.0,0.6584103107452393,-0.5434513092041016,1.5073199272155762
2020-02-12,0.0,-0.8745377659797668,-6.476014137268066,1.7092297077178955
2020-02-13,0.0,-1.4383105039596558,-3.252467155456543,0.1878940463066101
2020-02-14,0.0,2.66910457611084,-0.31241798400878906,12.891727447509766
2020-02-15,0.0,-1.8677657842636108,-6.977705001831055,0.7465559840202332
2020-02-16,0.0,0.2788164019584656,-8.412890434265137,5.311388969421387
2020-02-17,0.0,0.6465989351272583,-0.5551885366439819,3.564610719680786
2020-02-18,0.0,0.7391273379325867,-1.7847309112548828,5.664576530456543
2020-02-19,0.0,0.1807074248790741,-1.1340365409851074,2.406547784805298
2020-02-20,0.0,1.2296799421310425,-0.6854826211929321,7.2679548263549805
2020-02-21,0.0,-0.17738226056098938,-1.8946771621704102,0.7652442455291748
2020-02-22,0.0,1.6244823932647705,-5.681565284729004,7.80283784866333
2020-02-23,0.0,-0.5440860986709595,-1.6028120517730713,0.03136780858039856
2020-02-24,0.0,-0.1269288808107376,-0.28840625286102295,0.21274256706237793
2020-02-25,0.0,0.45003849267959595,-0.2362383008003235,1.5203075408935547
2020-02-26,0.0,0.04867997020483017,-1.1621967554092407,2.1976497173309326
2020-02-27,0.0,0.28544798493385315,-0.15816819667816162,0.823519229888916
2020-02-28,0.0,0.33173245191574097,-0.0762292742729187,0.8946539163589478
2020-02-29,0.0,1.0722697973251343,0.08538740873336792,4.748004913330078
2020-03-01,0.0,-1.5079352855682373,-4.248929977416992,0.2904203236103058
2020-03-02,0.0,-1.1043882369995117,-5.765946388244629,0.3721228241920471
2020-03-03,0.0,0.2992055118083954,-0.0805044174194336,0.6136577129364014
2020-03-04,0.0,-0.02847650647163391,-0.5398592948913574,0.4841306209564209
2020-03-05,0.0,-0.962436318397522,-3.2740890979766846,1.5997551679611206
2020-03-06,0.0,-0.30202245712280273,-1.4976147413253784,0.5233654379844666
2020-03-07,0.0,-0.0824081152677536,-0.8407379388809204,0.4988149106502533
2020-03-08,0.0,0.5806411504745483,-0.3307686448097229,1.487532377243042
2020-03-09,0.0,1.5597803592681885,-0.5981389284133911,7.844825267791748
2020-03-10,0.0,0.3079649806022644,-0.7690354585647583,1.317373514175415
2020-03-11,0.0,0.30759817361831665,-0.4868926405906677,1.0485213994979858
2020-03-12,0.0,-1.0534769296646118,-5.593735218048096,1.3135921955108643
2020-03-13,5.0,5.184278964996338,3.0014450550079346,7.847984313964844
