,Illinois,forecast,interval_low,interval_high
2020-04-06,1003.0,1029.177978515625,1002.540771484375,1133.689208984375
2020-04-07,1291.0,1372.5550537109375,1291.0389404296875,1518.3154296875
2020-04-08,1525.0,1489.476806640625,1352.548828125,1523.9959716796875
2020-04-09,1344.0,1344.4697265625,1341.956298828125,1345.6556396484375
2020-04-10,1465.0,1464.398193359375,1463.6492919921875,1465.496826171875
2020-04-11,1293.0,1325.804443359375,1293.6134033203125,1453.312744140625
2020-04-12,1672.0,1445.6988525390625,923.483154296875,1671.7236328125
2020-04-13,1173.0,1169.6829833984375,1157.314453125,1172.9552001953125
2020-04-14,1223.0,1317.634521484375,1222.9442138671875,1467.2259521484375
2020-04-15,1345.0,1306.159912109375,1151.19677734375,1346.64453125
2020-04-16,1141.0,1284.032958984375,1141.963134765625,1644.809814453125
2020-04-17,1844.0,1795.114990234375,1602.6673583984375,1844.1517333984375
2020-04-18,1582.0,1517.4625244140625,1260.54150390625,1582.12060546875
2020-04-19,1197.0,1197.4974365234375,1196.7618408203125,1197.96484375
2020-04-20,1156.0,1156.460205078125,1155.976806640625,1157.22021484375
2020-04-21,1546.0,1634.4759521484375,1544.3436279296875,1990.78369140625
2020-04-22,2048.0,1903.1334228515625,1593.9366455078125,2047.375
2020-04-23,1830.0,1943.115966796875,1830.1837158203125,2390.85693359375
2020-04-24,2721.0,2720.51025390625,2719.620849609375,2721.92578125
2020-04-25,2119.0,2222.708740234375,2119.3037109375,2516.0283203125
2020-04-26,2126.0,2138.24072265625,2125.345703125,2187.228759765625
2020-04-27,1980.0,1979.5511474609375,1978.5574951171875,1980.65625
2020-04-28,2219.0,2219.05029296875,2217.65087890625,2220.378173828125
2020-04-29,2256.0,2256.292236328125,2255.860595703125,2256.9755859375
2020-04-30,2560.0,2559.775390625,2559.28271484375,2560.388671875
2020-05-01,3137.0,3022.911376953125,2568.52783203125,3136.731689453125
2020-05-02,2450.0,2450.57373046875,2449.986328125,2451.381103515625
2020-05-03,2994.0,2594.072021484375,1974.055908203125,2993.6943359375
2020-05-04,2278.0,1937.105712890625,1271.426513671875,2277.724365234375
2020-05-05,2112.0,2113.109375,2112.36279296875,2113.70068359375
2020-05-06,2343.0,2342.21630859375,2341.420654296875,2343.182373046875
2020-05-07,2639.0,2639.3974609375,2638.7763671875,2640.098876953125
2020-05-08,2889.0,2856.330322265625,2726.66796875,2889.3662109375
2020-05-09,2325.0,2228.0517578125,1840.9246826171875,2325.628662109375
2020-05-10,1656.0,1804.160888671875,1655.7301025390625,2395.080810546875
2020-05-11,1266.0,1353.4866943359375,1265.964599609375,1702.322021484375
2020-05-12,4014.0,3551.406982421875,1706.3939208984375,4013.10302734375
2020-05-13,1673.0,1977.3900146484375,1673.370849609375,3189.485107421875
2020-05-14,3243.0,3241.69580078125,3240.93212890625,3242.927490234375
2020-05-15,2432.0,2432.747802734375,2432.117431640625,2433.707275390625
2020-05-16,2088.0,2087.42236328125,2086.6328125,2088.336669921875
2020-05-17,1734.0,1734.638671875,1733.971435546875,1735.66650390625
2020-05-18,2294.0,2214.73779296875,1901.4976806640625,2293.973876953125
2020-05-19,1545.0,1743.0472412109375,1545.744873046875,2529.181640625
2020-05-20,2388.0,2386.787109375,2385.890869140625,2387.3525390625
2020-05-21,2270.0,2365.01416015625,2270.77392578125,2740.1806640625
2020-05-22,2756.0,2689.567626953125,2425.11328125,2756.93359375
2020-05-23,2352.0,2437.0380859375,2351.61572265625,2776.88427734375
2020-05-24,2508.0,2346.850341796875,1706.0113525390625,2507.595458984375
2020-05-25,1713.0,1610.815185546875,1202.4434814453125,1713.337890625
2020-05-26,1178.0,1273.7596435546875,1177.7784423828125,1656.1080322265625
2020-05-27,1111.0,1263.202392578125,1110.87353515625,1559.7705078125
2020-05-28,1527.0,1526.6773681640625,1525.4326171875,1527.1982421875
2020-05-29,1622.0,1577.9481201171875,1488.869140625,1621.95654296875
2020-05-30,1462.0,1432.441162109375,1311.7392578125,1463.8179931640625
2020-05-31,1343.0,1342.885498046875,1342.367919921875,1343.157470703125
2020-06-01,974.0,966.5582275390625,825.810546875,1084.936279296875
2020-06-02,1614.0,1244.155029296875,951.3421020507812,1614.0347900390625
2020-06-03,982.0,954.9539184570312,847.8663940429688,982.0355834960938
2020-06-04,929.0,974.1428833007812,929.3009033203125,1098.661865234375
2020-06-05,1156.0,1106.6966552734375,983.0444946289062,1155.2952880859375
2020-06-06,975.0,975.2103271484375,974.7203369140625,975.7589111328125
