,Kentucky,forecast,interval_low,interval_high
2020-01-23,0.0,-0.03965180367231369,-0.2507327198982239,0.14272797107696533
2020-01-24,0.0,0.17523953318595886,0.038491249084472656,0.25125306844711304
2020-01-25,0.0,-0.16003663837909698,-0.3765871524810791,0.045531123876571655
2020-01-26,0.0,0.1188521608710289,-0.8355871438980103,1.4030040502548218
2020-01-27,0.0,-0.058803487569093704,-0.19782108068466187,0.02123647928237915
2020-01-28,0.0,0.13590076565742493,0.05030784010887146,0.24900370836257935
2020-01-29,0.0,-0.1101897582411766,-0.22897988557815552,-0.014414191246032715
2020-01-30,0.0,-0.004728185944259167,-0.07908660173416138,0.060962408781051636
2020-01-31,0.0,4.146667957305908,-0.02341783046722412,20.665267944335938
2020-02-01,0.0,-2.750000238418579,-13.718390464782715,0.06818041205406189
2020-02-02,0.0,1.6849524974822998,-0.062490642070770264,8.305658340454102
2020-02-03,0.0,-0.46519899368286133,-1.3012478351593018,0.0005411505699157715
2020-02-04,0.0,0.18290682137012482,-0.039208948612213135,0.6101967692375183
2020-02-05,0.0,-0.39564183354377747,-0.6635035276412964,-0.11079692840576172
2020-02-06,0.0,0.8362491726875305,-0.05605173110961914,3.539843797683716
2020-02-07,0.0,0.13437733054161072,-0.1346181035041809,0.4956769347190857
2020-02-08,0.0,-0.22218060493469238,-0.7055759429931641,0.029697000980377197
2020-02-09,0.0,1.7098013162612915,-0.13157057762145996,8.82618236541748
2020-02-10,0.0,0.35312601923942566,0.0009734928607940674,1.0755976438522339
2020-02-11,0.0,0.15930548310279846,-0.2555543780326843,0.5517904162406921
2020-02-12,0.0,-2.9158835411071777,-13.616375923156738,-0.05497771501541138
2020-02-13,0.0,-0.15760740637779236,-8.014891624450684,10.33068561553955
2020-02-14,0.0,0.013775038532912731,-0.42330652475357056,0.3244624435901642
2020-02-15,0.0,-0.4788908064365387,-2.7054030895233154,0.2802642583847046
2020-02-16,0.0,1.7576706409454346,-1.96189284324646,10.0731782913208
2020-02-17,0.0,0.09006317704916,-0.165571391582489,0.5045648217201233
2020-02-18,0.0,-0.19225658476352692,-0.622954249382019,0.03898423910140991
2020-02-19,0.0,0.9546352624893188,-0.4687061309814453,4.076888561248779
2020-02-20,0.0,-0.0846961960196495,-0.3307455778121948,0.044287919998168945
2020-02-21,0.0,0.20758795738220215,-0.21183353662490845,1.1018588542938232
2020-02-22,0.0,0.03974924609065056,-0.1747991442680359,0.33571183681488037
2020-02-23,0.0,-0.4147631525993347,-1.1478190422058105,0.02286282181739807
2020-02-24,0.0,0.43478697538375854,0.006658464670181274,2.025709390640259
2020-02-25,0.0,0.6327484250068665,-0.3620455265045166,3.031121015548706
2020-02-26,0.0,-0.25049418210983276,-0.6907954216003418,0.3090701699256897
2020-02-27,0.0,0.24359771609306335,0.05505239963531494,0.46804365515708923
2020-02-28,0.0,0.318244069814682,-0.04805958271026611,1.2770276069641113
2020-02-29,0.0,0.060627102851867676,-0.0735434889793396,0.16643786430358887
2020-03-01,0.0,1.094841718673706,-0.039181530475616455,5.559533596038818
2020-03-02,0.0,5.534945487976074,-0.20481479167938232,27.974590301513672
2020-03-03,0.0,1.5757911205291748,-0.12641024589538574,7.567343235015869
2020-03-04,0.0,-0.16059525310993195,-0.7321394681930542,0.1330319344997406
2020-03-05,0.0,0.37851449847221375,0.043000489473342896,0.9672951698303223
2020-03-06,1.0,0.8247213363647461,0.5685508847236633,0.9447144269943237
2020-03-07,0.0,0.7492432594299316,0.02177026867866516,3.063922166824341
2020-03-08,0.0,0.20107436180114746,-0.1730002760887146,1.4045674800872803
2020-03-09,3.0,2.8815901279449463,0.7265907526016235,5.012533187866211
2020-03-10,1.0,4.023482322692871,1.0194458961486816,14.158073425292969
2020-03-11,3.0,-12.883865356445312,-38.445289611816406,2.196323871612549
2020-03-12,2.0,3.4844348430633545,1.5639731884002686,5.868699073791504
2020-03-13,4.0,4.840031147003174,3.6887929439544678,6.230742931365967
2020-03-14,2.0,2.1532769203186035,1.8123332262039185,2.567347526550293
2020-03-15,2.0,2.022977828979492,1.8323032855987549,2.1867434978485107
2020-03-16,3.0,4.585953712463379,2.0222926139831543,11.729218482971191
2020-03-17,5.0,6.636312961578369,1.9101125001907349,16.96626091003418
2020-03-18,2.0,9.7261381149292,2.004889488220215,23.569421768188477
2020-03-19,22.0,21.71194076538086,21.053136825561523,22.669496536254883
2020-03-20,14.0,16.327449798583984,14.002002716064453,24.59891700744629
2020-03-21,23.0,21.922000885009766,19.390546798706055,22.866178512573242
2020-03-22,16.0,22.262706756591797,16.041091918945312,46.53632736206055
2020-03-23,20.0,21.447528839111328,19.693696975708008,27.763975143432617
2020-03-24,39.0,39.155311584472656,38.907230377197266,39.4057731628418
2020-03-25,35.0,42.424560546875,35.1852912902832,50.35904312133789
2020-03-26,50.0,51.10242462158203,50.12834167480469,54.092166900634766
2020-03-27,54.0,58.69195556640625,53.8917236328125,77.75602722167969
2020-03-28,79.0,71.37702941894531,48.1561393737793,78.69029998779297
2020-03-29,58.0,56.53636932373047,50.36783218383789,58.18861770629883
2020-03-30,41.0,41.09973907470703,40.95737075805664,41.3184814453125
2020-03-31,149.0,113.14360046386719,54.154056549072266,148.86024475097656
2020-04-01,4.0,9.445947647094727,4.182028770446777,30.1767578125
2020-04-02,138.0,111.1755142211914,5.231081962585449,137.99395751953125
2020-04-03,0.0,40.202392578125,0.3909938931465149,198.45388793945312
2020-04-04,147.0,123.1086196899414,29.250595092773438,146.90731811523438
2020-04-05,38.0,38.11315155029297,37.77424240112305,38.39484786987305
2020-04-06,0.0,33.0965461730957,0.11840832233428955,164.52012634277344
2020-04-07,194.0,150.2618408203125,-22.97669219970703,194.29444885253906
2020-04-08,0.0,37.628658294677734,-0.10961407423019409,185.8440704345703
2020-04-09,192.0,237.9337615966797,190.61276245117188,315.6859436035156
2020-04-10,352.0,285.660888671875,24.69972038269043,351.5050964355469
2020-04-11,0.0,51.335235595703125,0.5575699806213379,252.8613739013672
2020-04-12,270.0,229.8977813720703,70.0433120727539,270.2752685546875
2020-04-13,55.0,66.69711303710938,54.540000915527344,114.3587417602539
2020-04-14,30.0,89.15142822265625,30.521568298339844,182.82864379882812
2020-04-15,162.0,161.85284423828125,161.17361450195312,162.5401153564453
2020-04-16,225.0,224.7319793701172,223.38906860351562,226.08612060546875
2020-04-17,87.0,182.92861938476562,87.5221176147461,248.06686401367188
2020-04-18,185.0,185.04959106445312,184.88534545898438,185.397705078125
2020-04-19,253.0,232.33255004882812,151.314208984375,252.72984313964844
2020-04-20,90.0,90.21168518066406,89.966796875,90.85546112060547
2020-04-21,154.0,154.11703491210938,154.07662963867188,154.1929931640625
2020-04-22,174.0,168.86062622070312,149.86404418945312,173.9314727783203
2020-04-23,101.0,173.00259399414062,101.42221069335938,287.19378662109375
2020-04-24,300.0,299.0932922363281,298.4752197265625,299.5225830078125
2020-04-25,136.0,174.73255920410156,136.29420471191406,286.25921630859375
2020-04-26,170.0,176.62277221679688,169.82522583007812,203.4541778564453
2020-04-27,71.0,111.36329650878906,71.3115463256836,212.85052490234375
2020-04-28,219.0,218.84890747070312,218.61691284179688,219.05921936035156
2020-04-29,162.0,161.83035278320312,161.1334991455078,162.1833953857422
2020-04-30,171.0,172.34262084960938,170.81723022460938,177.17723083496094
2020-05-01,174.0,173.8650665283203,173.68667602539062,174.01974487304688
2020-05-02,-3.0,37.751346588134766,-2.887343645095825,199.23875427246094
2020-05-03,251.0,196.1600341796875,-21.115314483642578,250.90493774414062
2020-05-04,115.0,207.76437377929688,115.04911804199219,576.9627685546875
2020-05-05,577.0,399.41607666015625,132.0442352294922,576.7796020507812
2020-05-06,112.0,175.79718017578125,112.11054992675781,280.1131591796875
2020-05-07,195.0,176.36106872558594,103.99068450927734,195.2346649169922
2020-05-08,159.0,163.61813354492188,151.2273406982422,188.59182739257812
2020-05-09,152.0,150.10714721679688,142.51841735839844,152.4056396484375
2020-05-10,0.0,0.37008848786354065,-0.1742834448814392,1.3738305568695068
2020-05-11,237.0,236.44796752929688,235.77194213867188,236.95738220214844
2020-05-12,176.0,152.1453399658203,56.687408447265625,176.17596435546875
2020-05-13,0.0,0.7561999559402466,0.30698493123054504,1.2086206674575806
2020-05-14,372.0,261.835693359375,78.47340393066406,371.1519775390625
2020-05-15,219.0,225.49392700195312,219.00242614746094,249.4627227783203
2020-05-16,244.0,243.444091796875,242.18505859375,244.15611267089844
2020-05-17,0.0,0.33574217557907104,0.02966257929801941,0.728264331817627
2020-05-18,247.0,225.3851776123047,140.2847900390625,246.85684204101562
2020-05-19,134.0,134.701416015625,134.29782104492188,135.63111877441406
2020-05-20,98.0,99.17372131347656,96.95186614990234,105.99417877197266
2020-05-21,119.0,119.27207946777344,118.64289855957031,119.76644134521484
2020-05-22,140.0,143.8624725341797,138.5663604736328,161.9841766357422
2020-05-23,145.0,145.24179077148438,144.73094177246094,146.08775329589844
2020-05-24,0.0,9.076424598693848,-0.07691049575805664,24.07163429260254
2020-05-25,0.0,195.42312622070312,0.1570754051208496,349.6761169433594
2020-05-26,380.0,323.56329345703125,100.70761108398438,379.8753356933594
2020-05-27,126.0,156.92127990722656,125.6620864868164,278.08331298828125
2020-05-28,108.0,186.55831909179688,107.83212280273438,255.63729858398438
2020-05-29,279.0,238.6985321044922,118.92327880859375,278.5784606933594
2020-05-30,240.0,216.2605743408203,121.16199493408203,240.16897583007812
2020-05-31,0.0,0.0822908952832222,-0.0166090726852417,0.16638588905334473
2020-06-01,342.0,295.0275573730469,107.54547882080078,342.0265197753906
2020-06-02,139.0,274.42840576171875,139.1678466796875,400.2127380371094
2020-06-03,225.0,225.2169952392578,224.95828247070312,225.6376953125
2020-06-04,295.0,283.57672119140625,241.7011260986328,294.7779541015625
2020-06-05,272.0,272.6309509277344,272.05126953125,273.2095031738281
2020-06-06,310.0,309.59686279296875,309.2298889160156,309.98114013671875
2020-06-07,0.0,0.1014540046453476,-0.046652138233184814,0.4337388575077057
2020-06-08,189.0,189.3222198486328,188.97381591796875,189.93038940429688
2020-06-09,231.0,219.83145141601562,195.8253631591797,231.10523986816406
2020-06-10,176.0,165.7021942138672,126.10637664794922,175.90008544921875
2020-06-11,62.0,62.80101776123047,62.26860809326172,63.31699752807617
2020-06-12,221.0,221.1374053955078,220.76100158691406,221.69387817382812
2020-06-13,279.0,278.3546142578125,277.4943542480469,278.859375
