,Illinois,forecast,interval_low,interval_high
2020-04-13,1173.0,1337.7394321986608,1224.5423583984375,1445.9583740234375
2020-04-14,1223.0,1382.941859654018,1264.97900390625,1483.4539794921875
2020-04-15,1345.0,1419.6533203125,1351.5250244140625,1490.7374267578125
2020-04-16,1141.0,1439.1685791015625,1380.5340576171875,1474.808837890625
2020-04-17,1844.0,1450.3993268694196,1354.208251953125,1506.0146484375
2020-04-18,1582.0,1452.2779192243304,1399.1507568359375,1546.9288330078125
2020-04-19,1197.0,1445.1476004464287,1377.6944580078125,1533.1353759765625
2020-04-20,1156.0,1436.759556361607,1395.3719482421875,1480.21728515625
2020-04-21,1546.0,1430.9979248046875,1343.23828125,1491.3623046875
2020-04-22,2048.0,1441.486781529018,1357.2728271484375,1483.2845458984375
2020-04-23,1830.0,1467.9581647600446,1365.363037109375,1520.4891357421875
2020-04-24,2721.0,1510.4244035993304,1459.088623046875,1597.66064453125
2020-04-25,2119.0,1560.749058314732,1439.12939453125,1778.583984375
2020-04-26,2126.0,1616.9804164341517,1451.0028076171875,1917.817138671875
2020-04-27,1980.0,1703.4204973493304,1469.220458984375,2026.385009765625
2020-04-28,2219.0,1797.62939453125,1470.13134765625,2077.541259765625
2020-04-29,2256.0,1907.4744873046875,1583.5306396484375,2124.85498046875
2020-04-30,2560.0,2003.3693324497767,1652.6318359375,2138.138671875
2020-05-01,3137.0,2085.328595842634,1924.2698974609375,2142.781982421875
2020-05-02,2450.0,2130.1240234375,2056.71630859375,2268.251708984375
2020-05-03,2994.0,2155.9585309709823,2040.82275390625,2338.69970703125
2020-05-04,2278.0,2195.469709123884,2024.388427734375,2443.357666015625
2020-05-05,2112.0,2239.8546316964284,1995.210693359375,2499.88916015625
2020-05-06,2343.0,2299.1064801897323,2000.538330078125,2517.626953125
2020-05-07,2639.0,2344.535888671875,2042.93798828125,2471.01123046875
2020-05-08,2889.0,2376.584647042411,2268.82421875,2486.325927734375
2020-05-09,2325.0,2369.5426199776784,2284.33544921875,2478.931640625
2020-05-10,1656.0,2339.5639299665177,2260.697265625,2401.293701171875
2020-05-11,1266.0,2279.8578055245534,2171.900146484375,2391.9677734375
2020-05-12,4014.0,2213.7139718191966,2056.7451171875,2362.508056640625
2020-05-13,1673.0,2206.7937360491073,2075.64697265625,2368.052978515625
2020-05-14,3243.0,2196.578281947545,2045.7501220703125,2293.109130859375
2020-05-15,2432.0,2208.8389020647323,2142.86376953125,2283.6640625
2020-05-16,2088.0,2176.905255998884,1891.2354736328125,2336.40673828125
2020-05-17,1734.0,2187.035487583705,1824.8050537109375,2389.569091796875
2020-05-18,2294.0,2195.1395089285716,1842.3837890625,2408.123779296875
2020-05-19,1545.0,2234.2245744977677,2060.296630859375,2362.743408203125
2020-05-20,2388.0,2220.6003941127233,2017.7242431640625,2376.836181640625
2020-05-21,2270.0,2210.080810546875,1997.14111328125,2387.6611328125
2020-05-22,2756.0,2145.6805419921875,2003.4732666015625,2316.784423828125
2020-05-23,2352.0,2074.143380301339,1977.0277099609375,2260.268798828125
2020-05-24,2508.0,2026.613525390625,1871.85205078125,2180.03369140625
2020-05-25,1713.0,2034.0368477957588,1850.292236328125,2250.2568359375
2020-05-26,1178.0,2065.8318917410716,1825.5963134765625,2304.15576171875
2020-05-27,1111.0,2099.29288155692,1817.63232421875,2275.80908203125
2020-05-28,1527.0,2105.2267543247767,1807.8385009765625,2279.6005859375
2020-05-29,1622.0,2063.024152483259,1651.2196044921875,2264.61083984375
2020-05-30,1462.0,1969.4769287109375,1557.2149658203125,2266.91455078125
2020-05-31,1343.0,1835.9302280970983,1498.8355712890625,2209.6953125
2020-06-01,974.0,1681.722133091518,1458.14892578125,2102.59326171875
2020-06-02,1614.0,1543.9140101841517,1401.129150390625,1802.0172119140625
2020-06-03,982.0,1471.9411795479912,1386.3739013671875,1556.24853515625
2020-06-04,929.0,1436.036655970982,1365.8983154296875,1493.966064453125
2020-06-05,1156.0,1421.9117606026787,1280.8341064453125,1478.1240234375
2020-06-06,975.0,1394.9371337890625,1225.741455078125,1504.6246337890625
2020-06-07,867.0,1360.4553397042412,1171.0574951171875,1498.95263671875
2020-06-08,658.0,1306.6904296875,1113.6339111328125,1454.932861328125
2020-06-09,797.0,1243.7591552734375,1037.0220947265625,1453.73291015625
2020-06-10,625.0,1173.931675502232,959.8475341796875,1353.5068359375
2020-06-11,766.0,1112.6950422014509,896.538330078125,1264.7379150390625
2020-06-12,595.0,1060.5673828125,851.213134765625,1240.6427001953125
2020-06-13,673.0,995.4346400669643,791.310546875,1202.532958984375
2020-06-14,672.0,938.1220005580357,757.7825927734375,1152.0655517578125
2020-06-15,473.0,886.1261422293527,739.0953369140625,1044.5963134765625
2020-06-16,623.0,845.5583147321429,708.5233764648438,1013.89013671875
2020-06-17,546.0,808.6983729771206,684.6883544921875,941.3706665039062
2020-06-18,593.0,780.6360124860491,664.111328125,899.9085693359375
2020-06-19,692.0,760.1564854213169,645.2099609375,863.3403930664062
2020-06-20,634.0,742.5093035016741,652.4376831054688,848.316162109375
2020-06-21,658.0,728.8085239955357,657.132080078125,843.4295654296875
2020-06-22,462.0,718.198486328125,669.5224609375,798.3189697265625
2020-06-23,601.0,714.3108171735491,665.7850952148438,784.3391723632812
2020-06-24,715.0,713.7960379464286,659.14501953125,758.1720581054688
2020-06-25,894.0,717.9349103655134,669.9142456054688,752.499267578125
2020-06-26,857.0,730.6874215262277,699.4219360351562,766.59375
2020-06-27,786.0,743.7421787806919,711.3263549804688,788.3988037109375
2020-06-28,646.0,760.7941196986607,718.4506225585938,805.082763671875
2020-06-29,738.0,777.9458966936384,733.6611938476562,828.1986083984375
2020-06-30,724.0,804.2011195591518,764.1754150390625,852.9558715820312
2020-07-01,828.0,832.456787109375,782.4019775390625,868.22119140625
2020-07-02,869.0,859.3523210797991,821.2863159179688,889.3845825195312
2020-07-03,868.0,876.7223423549107,826.6065673828125,932.6516723632812
2020-07-04,862.0,885.143816266741,844.7760620117188,942.8194580078125
2020-07-05,639.0,888.423566545759,864.4745483398438,947.730712890625
2020-07-06,614.0,890.4597952706473,866.9675903320312,935.6923217773438
2020-07-07,1709.0,893.5617065429688,842.711181640625,914.3959350585938
2020-07-08,980.0,915.7865513392857,887.4056396484375,945.5112915039062
2020-07-09,1018.0,943.9001900809152,878.5897216796875,998.21826171875
2020-07-10,1327.0,979.1697998046875,898.7922973632812,1046.5126953125
2020-07-11,1195.0,1009.1467633928571,877.0614013671875,1123.6658935546875
2020-07-12,954.0,1055.5194353376116,906.292236328125,1183.6768798828125
2020-07-13,883.0,1111.958016531808,928.8861694335938,1225.1964111328125
2020-07-14,707.0,1165.2407924107142,1080.3173828125,1246.4761962890625
2020-07-15,1187.0,1184.639613560268,1076.0906982421875,1233.4349365234375
2020-07-16,1257.0,1195.7160121372767,1066.18701171875,1278.4210205078125
2020-07-17,1427.0,1192.1012311662946,1081.0057373046875,1324.2340087890625
2020-07-18,1276.0,1173.5302734375,1099.1571044921875,1320.960693359375
2020-07-19,965.0,1156.5829206194196,1074.73681640625,1278.770751953125
2020-07-20,1172.0,1156.6257498604912,1079.805908203125,1226.6689453125
2020-07-21,942.0,1177.0337088448662,1098.8258056640625,1266.521484375
2020-07-22,1611.0,1206.4475504557292,1112.6839599609375,1289.949951171875
2020-07-23,1621.0,1247.962451171875,1147.2515869140625,1295.6741943359375
2020-07-24,1600.0,1294.764404296875,1255.5101318359375,1351.841064453125
2020-07-25,1426.0,1322.3731689453125,1287.2735595703125,1342.328125
2020-07-26,1541.0,1332.597412109375,1326.6937255859375,1338.5010986328125
2020-07-27,1231.0,1330.8848876953125,1330.8848876953125,1330.8848876953125
2020-07-28,,1503.7105712890625,1503.7105712890625,1503.7105712890625
2020-07-29,,1556.8096923828125,1556.8096923828125,1556.8096923828125
2020-07-30,,1527.963623046875,1527.963623046875,1527.963623046875
2020-07-31,,1546.45361328125,1546.45361328125,1546.45361328125
2020-08-01,,1517.3262939453125,1517.3262939453125,1517.3262939453125
2020-08-02,,1545.723876953125,1545.723876953125,1545.723876953125
2020-08-03,,1543.128173828125,1543.128173828125,1543.128173828125
