,Louisiana,forecast,interval_low,interval_high
2020-03-29,3540.0,88494.98843840767,,
2020-03-30,4025.0,88845.4829329709,,
2020-03-31,5237.0,88512.59910497011,,
2020-04-01,6424.0,87977.6463649799,,
2020-04-02,9149.0,88372.54743652453,,
2020-04-03,10297.0,87226.63420360317,,
2020-04-04,12496.0,89272.0140584942,,
2020-04-05,13010.0,88055.39139026456,,
2020-04-06,14867.0,89781.948292237,,
2020-04-07,16284.0,88181.36759309555,,
2020-04-08,17030.0,88863.88440318881,,
2020-04-09,18283.0,89338.3563314012,,
2020-04-10,19253.0,88369.35512950597,,
2020-04-11,20014.0,88564.26376174872,,
2020-04-12,20595.0,88640.60576262405,,
2020-04-13,21016.0,88694.26555569758,,
2020-04-14,21518.0,88820.92787754799,,
2020-04-15,21951.0,88756.55086312101,,
2020-04-16,22532.0,88850.21003036856,,
2020-04-17,23118.0,88634.93414607234,,
2020-04-18,23580.0,88544.11104686675,,
2020-04-19,23928.0,88542.26811082567,,
2020-04-20,24523.0,88529.33843694812,,
2020-04-21,24854.0,88304.23929968379,,
2020-04-22,25258.0,88742.44833218744,,
2020-04-23,25739.0,88735.6745727787,,
2020-04-24,26140.0,88721.63041516587,,
2020-04-25,26512.0,88797.959185762,,
2020-04-26,26773.0,88683.64363938251,,
2020-04-27,27068.0,88613.91498583768,,
2020-04-28,27286.0,88445.88853103384,,
2020-04-29,27660.0,88511.14676485967,,
2020-04-30,28001.0,88438.25223457934,,
2020-05-01,28711.0,88640.42000596155,,
2020-05-02,29140.0,88434.35951351444,,
2020-05-03,29340.0,88848.7101367834,,
2020-05-04,29673.0,88924.34842909264,,
2020-05-05,29996.0,88570.02955871419,,
2020-05-06,30399.0,88512.36725200656,,
2020-05-07,30652.0,88424.6166142253,,
2020-05-08,30855.0,88604.1590738339,,
2020-05-09,31417.0,88659.66676872138,,
2020-05-10,31600.0,88392.43629789268,,
2020-05-11,31815.0,88911.32021029251,,
2020-05-12,32050.0,88770.8234949132,,
2020-05-13,32662.0,88643.90560759556,,
2020-05-14,33489.0,88262.33941526576,,
2020-05-15,33837.0,88198.25883897768,,
2020-05-16,34117.0,88759.95667618462,,
2020-05-17,34432.0,88707.04855006869,,
2020-05-18,34709.0,88668.20012571466,,
2020-05-19,35038.0,88784.73715158178,,
2020-05-20,35316.0,88737.09338534404,,
2020-05-21,36504.0,88717.1434708275,,
2020-05-22,36925.0,87823.7708682017,,
2020-05-23,36925.0,88774.50341134674,,
2020-05-24,37169.0,88936.1268751947,,
2020-05-25,37809.0,88498.64834683372,,
2020-05-26,38054.0,88329.3534066231,,
2020-05-27,38497.0,88969.01236362688,,
2020-05-28,38802.0,88692.29298272896,,
2020-05-29,38802.0,88738.41610751265,,
2020-05-30,39577.0,88840.87313748282,,
2020-05-31,39916.0,87937.9688826139,,
2020-06-01,40341.0,88575.8053129403,,
2020-06-02,40746.0,88509.14757676753,,
2020-06-03,41133.0,88611.42823595104,,
2020-06-04,41562.0,88747.88731855983,,
2020-06-05,41989.0,88754.77678950597,,
2020-06-06,42486.0,88730.44328709759,,
2020-06-07,42816.0,88566.18195665166,,
2020-06-08,43050.0,88614.51456019803,,
2020-06-09,43612.0,88563.364177745,,
2020-06-10,44030.0,88236.16757084994,,
2020-06-11,44472.0,88580.58116717341,,
2020-06-12,44995.0,88671.52853616107,,
2020-06-13,46283.0,88672.89547064585,,
2020-06-14,46619.0,88084.7226850379,,
2020-06-15,47172.0,89183.24036825214,,
2020-06-16,47706.0,88623.94236030255,,
2020-06-17,48634.0,88508.63747252758,,
2020-06-18,48634.0,88195.16123279578,,
2020-06-19,48515.0,89187.13918035153,,
2020-06-20,49385.0,88998.5709095469,,
2020-06-21,49778.0,87997.20747497892,,
2020-06-22,50239.0,88808.4835874783,,
2020-06-23,51595.0,88653.85106950805,,
2020-06-24,52477.0,87785.09535436048,,
2020-06-25,53415.0,88568.71746333051,,
2020-06-26,54769.0,88517.63342376729,,
2020-06-27,54769.0,88226.43144269411,,
2020-06-28,56236.0,89680.13777019808,,
2020-06-29,57081.0,87991.29884871177,,
2020-06-30,58095.0,88908.84379101424,,
2020-07-01,60178.0,88631.2287750767,,
2020-07-02,61561.0,87576.44838809161,,
2020-07-03,63289.0,88601.59829431897,,
2020-07-04,63289.0,88244.23585101812,,
2020-07-05,65226.0,89885.98334386123,,
2020-07-06,66327.0,87727.0684532035,,
2020-07-07,68263.0,89088.18819727025,,
2020-07-08,70151.0,88295.21324769226,,
2020-07-09,71994.0,88406.02988064573,,
2020-07-10,74636.0,88398.76992056075,,
2020-07-11,76803.0,87652.18987934402,,
2020-07-12,78122.0,88505.9174922497,,
2020-07-13,79827.0,89368.15838520252,,
2020-07-14,82042.0,88809.38324519186,,
2020-07-15,84131.0,88506.11370201048,,
2020-07-16,86411.0,88820.4890476428,,
2020-07-17,88590.0,88463.92182101445,,
2020-07-18,88590.0,88371.04952390141,,
2020-07-19,,90082.68943054552,89355.88458150392,90809.49427958712
2020-07-20,,90862.1930485353,89750.07241133787,91974.31368573272
2020-07-21,,91955.96472199992,90320.08497155337,93591.84447244646
2020-07-22,,93171.64957686653,90965.867506146,95377.43164758707
2020-07-23,,94458.33712901307,91619.34943071233,97297.32482731382
2020-07-24,,95770.24586583563,92217.94695948943,99322.54477218183
2020-07-25,,96988.91723987165,92646.45141959285,101331.38306015045
