,Alabama,forecast,interval_low,interval_high
2020-03-04,0.0,1.0618529319763184,1.0285940170288086,1.1204017400741577
2020-03-05,0.0,0.6526779532432556,0.5853021144866943,0.7541344165802002
2020-03-06,0.0,0.9482877850532532,0.6687109470367432,1.171174168586731
2020-03-07,0.0,1.4356422424316406,1.0355380773544312,1.9518495798110962
2020-03-08,0.0,1.5712018013000488,1.1201696395874023,1.911272406578064
2020-03-09,0.0,1.402891755104065,1.0923151969909668,1.6582757234573364
2020-03-10,0.0,1.1765159368515015,0.9328778982162476,1.623652696609497
2020-03-11,0.0,1.0618529319763184,1.0285940170288086,1.1204017400741577
2020-03-12,0.0,0.6526779532432556,0.5853021144866943,0.7541344165802002
2020-03-13,0.0,0.9482877850532532,0.6687109470367432,1.171174168586731
2020-03-14,0.0,1.4356422424316406,1.0355380773544312,1.9518495798110962
2020-03-15,0.0,1.5712018013000488,1.1201696395874023,1.911272406578064
2020-03-16,0.0,1.402891755104065,1.0923151969909668,1.6582757234573364
2020-03-17,0.0,1.1765159368515015,0.9328778982162476,1.623652696609497
2020-03-18,0.0,1.0618529319763184,1.0285940170288086,1.1204017400741577
2020-03-19,0.0,0.6526779532432556,0.5853021144866943,0.7541344165802002
2020-03-20,0.0,0.9482877850532532,0.6687109470367432,1.171174168586731
2020-03-21,0.0,1.4356422424316406,1.0355380773544312,1.9518495798110962
2020-03-22,0.0,1.5712018013000488,1.1201696395874023,1.911272406578064
2020-03-23,0.0,1.402891755104065,1.0923151969909668,1.6582757234573364
2020-03-24,0.0,1.1765159368515015,0.9328778982162476,1.623652696609497
2020-03-25,1.0,1.0618529319763184,1.0285940170288086,1.1204017400741577
2020-03-26,0.0,0.6526779532432556,0.5853021144866943,0.7541344165802002
2020-03-27,3.0,0.9482877850532532,0.6687109470367432,1.171174168586731
2020-03-28,0.0,1.4356422424316406,1.0355380773544312,1.9518495798110962
2020-03-29,6.0,1.5712018013000488,1.1201696395874023,1.911272406578064
2020-03-30,0.0,1.5268186330795288,1.2299299240112305,1.7875664234161377
2020-03-31,13.0,1.1873823404312134,0.9439797401428223,1.6117647886276245
2020-04-01,4.0,1.0673271417617798,1.0128215551376343,1.101564884185791
2020-04-02,5.0,0.7175683975219727,0.6210116147994995,0.810935378074646
2020-04-03,6.0,1.0475643873214722,0.7773057222366333,1.2673799991607666
2020-04-04,6.0,1.6394157409667969,1.2865992784500122,2.087061643600464
2020-04-05,1.0,1.8158931732177734,1.4265481233596802,2.0212295055389404
2020-04-06,4.0,4.1100335121154785,3.623594284057617,4.914041042327881
2020-04-07,15.0,3.10038685798645,2.609828472137451,3.3654305934906006
2020-04-08,2.0,3.8077354431152344,3.752744197845459,3.8642356395721436
2020-04-09,4.0,4.539174556732178,4.189485549926758,4.999942779541016
2020-04-10,10.0,5.67674446105957,4.931449890136719,6.176764488220215
2020-04-11,12.0,6.775911331176758,5.670096397399902,7.418337821960449
2020-04-12,1.0,6.209043979644775,4.971816062927246,7.105540752410889
2020-04-13,6.0,6.3133978843688965,6.250572204589844,6.354127407073975
2020-04-14,15.0,5.950708866119385,5.516930103302002,6.513317108154297
2020-04-15,4.0,6.176879405975342,5.969990253448486,6.436948299407959
2020-04-16,15.0,6.210934162139893,5.851789951324463,6.767201900482178
2020-04-17,15.0,7.1785125732421875,6.566465377807617,7.646519660949707
2020-04-18,5.0,7.820555210113525,6.947129249572754,8.43626594543457
2020-04-19,4.0,7.438177585601807,6.24957275390625,8.222511291503906
2020-04-20,6.0,7.9120025634765625,7.860067367553711,7.972891330718994
2020-04-21,20.0,8.030740737915039,7.379600524902344,8.694360733032227
2020-04-22,13.0,8.428489685058594,7.937132835388184,8.841594696044922
2020-04-23,6.0,8.259045600891113,7.698020935058594,8.886409759521484
2020-04-24,7.0,9.175019264221191,8.43437385559082,9.765223503112793
2020-04-25,0.0,9.484635353088379,8.582669258117676,10.138688087463379
2020-04-26,10.0,8.861838340759277,7.744617462158203,9.609477996826172
2020-04-27,9.0,12.542494773864746,11.20072078704834,13.635623931884766
2020-04-28,14.0,11.503764152526855,10.256452560424805,12.255486488342285
2020-04-29,14.0,10.328704833984375,9.50106430053711,10.896507263183594
2020-04-30,16.0,9.628860473632812,8.452831268310547,10.635110855102539
2020-05-01,17.0,10.768329620361328,10.157955169677734,11.354432106018066
2020-05-02,-1.0,12.449589729309082,11.612802505493164,12.898109436035156
2020-05-03,2.0,13.606192588806152,10.559249877929688,15.199483871459961
2020-05-04,8.0,8.382373809814453,7.786962032318115,9.152335166931152
2020-05-05,17.0,6.761909484863281,6.364438056945801,7.093875885009766
2020-05-06,28.0,7.651559352874756,7.2291364669799805,7.982529640197754
2020-05-07,26.0,8.92120361328125,8.519617080688477,9.62441635131836
2020-05-08,14.0,10.694714546203613,9.509087562561035,11.441166877746582
2020-05-09,7.0,12.509642601013184,10.121315002441406,13.730558395385742
2020-05-10,3.0,11.862350463867188,8.883037567138672,13.555978775024414
2020-05-11,10.0,14.419007301330566,12.534080505371094,16.189422607421875
2020-05-12,32.0,10.837885856628418,9.915680885314941,11.526006698608398
2020-05-13,15.0,8.828837394714355,7.038540840148926,10.7628173828125
2020-05-14,23.0,9.031266212463379,6.904038429260254,11.216753005981445
2020-05-15,10.0,10.87447452545166,10.044422149658203,11.974842071533203
2020-05-16,2.0,14.899067878723145,12.977264404296875,16.088062286376953
2020-05-17,3.0,17.6090030670166,11.702280044555664,20.603660583496094
2020-05-18,1.0,16.451087951660156,14.893577575683594,17.911705017089844
2020-05-19,15.0,15.064010620117188,13.921499252319336,15.866199493408203
2020-05-20,18.0,13.345295906066895,11.793460845947266,14.787477493286133
2020-05-21,7.0,12.459273338317871,10.538284301757812,14.619355201721191
2020-05-22,12.0,14.053515434265137,12.740836143493652,15.61642837524414
2020-05-23,8.0,16.425424575805664,15.5439453125,17.002538681030273
2020-05-24,2.0,17.93758201599121,13.970035552978516,19.94940185546875
2020-05-25,15.0,13.530735969543457,10.356958389282227,15.686493873596191
2020-05-26,14.0,11.451492309570312,9.296140670776367,12.633028030395508
2020-05-27,3.0,8.347954750061035,6.949174880981445,9.652164459228516
2020-05-28,8.0,6.795883655548096,4.753042697906494,9.097311019897461
2020-05-29,19.0,7.576133728027344,6.30752420425415,9.538738250732422
2020-05-30,8.0,10.308259010314941,10.223498344421387,10.400999069213867
2020-05-31,12.0,13.678215026855469,9.558639526367188,15.753131866455078
2020-06-01,16.0,8.646222114562988,8.410327911376953,9.070443153381348
2020-06-02,7.0,9.283123016357422,8.71819019317627,10.027741432189941
2020-06-03,0.0,10.082640647888184,9.372998237609863,10.593011856079102
2020-06-04,0.0,9.942879676818848,9.107173919677734,10.69959831237793
2020-06-05,23.0,10.949016571044922,9.937660217285156,11.723156929016113
2020-06-06,13.0,10.865235328674316,9.800787925720215,11.646119117736816
2020-06-07,3.0,9.6239652633667,8.797832489013672,10.217206954956055
2020-06-08,26.0,9.7823486328125,9.383844375610352,10.105690956115723
2020-06-09,11.0,12.919166564941406,11.294736862182617,14.41299057006836
2020-06-10,15.0,13.782801628112793,11.826952934265137,14.859170913696289
2020-06-11,11.0,12.032344818115234,10.669002532958984,12.7688570022583
2020-06-12,14.0,11.989029884338379,11.372159004211426,12.80716609954834
2020-06-13,4.0,9.866442680358887,9.125408172607422,10.491426467895508
2020-06-14,0.0,8.179404258728027,7.143515586853027,9.677236557006836
2020-06-15,1.0,11.020333290100098,9.670249938964844,13.134361267089844
2020-06-16,11.0,11.845730781555176,11.332730293273926,12.118799209594727
2020-06-17,5.0,14.201626777648926,13.299165725708008,14.78780746459961
2020-06-18,20.0,14.840714454650879,13.519829750061035,15.757242202758789
2020-06-19,12.0,16.28278160095215,14.652942657470703,17.459442138671875
2020-06-20,16.0,16.30909538269043,14.346965789794922,17.48248863220215
2020-06-21,1.0,13.888168334960938,12.68421745300293,14.776323318481445
2020-06-22,2.0,9.059060096740723,7.030673027038574,10.20892333984375
2020-06-23,23.0,8.86794376373291,6.968343734741211,9.964923858642578
2020-06-24,27.0,7.14035177230835,6.78386116027832,7.504199028015137
2020-06-25,5.0,5.521244049072266,4.674003601074219,6.221360206604004
2020-06-26,11.0,5.772695064544678,5.113401412963867,6.650271892547607
2020-06-27,12.0,6.512441158294678,6.094439506530762,6.9750776290893555
2020-06-28,0.0,8.083849906921387,6.635038375854492,8.906944274902344
2020-06-29,10.0,16.64859962463379,14.305134773254395,18.773101806640625
2020-06-30,21.0,13.872298240661621,12.353224754333496,14.860991477966309
2020-07-01,22.0,11.43951416015625,9.660033226013184,13.191452980041504
2020-07-02,13.0,10.634135246276855,8.429586410522461,13.22242546081543
2020-07-03,21.0,12.110664367675781,10.686256408691406,14.01215934753418
2020-07-04,1.0,15.631244659423828,14.654613494873047,16.361858367919922
2020-07-05,0.0,18.69782257080078,13.323047637939453,21.415586471557617
2020-07-06,0.0,11.185619354248047,10.257240295410156,11.918487548828125
2020-07-07,26.0,8.569945335388184,8.280006408691406,9.103533744812012
2020-07-08,25.0,9.332657814025879,8.426558494567871,10.268494606018066
2020-07-09,10.0,11.061705589294434,10.217156410217285,11.69094467163086
2020-07-10,36.0,13.317787170410156,12.313852310180664,14.007296562194824
2020-07-11,10.0,16.192766189575195,13.057357788085938,17.86281394958496
2020-07-12,7.0,15.972983360290527,11.420257568359375,18.429462432861328
2020-07-13,3.0,14.394618034362793,12.398134231567383,16.254688262939453
2020-07-14,40.0,10.7905912399292,9.798195838928223,11.538595199584961
2020-07-15,47.0,8.665726661682129,6.882185935974121,10.624566078186035
2020-07-16,19.0,8.80826187133789,6.604146480560303,11.103909492492676
2020-07-17,35.0,10.636192321777344,9.800130844116211,11.876012802124023
2020-07-18,21.0,14.688542366027832,12.873176574707031,15.782587051391602
2020-07-19,1.0,17.448415756225586,11.564244270324707,20.437034606933594
2020-07-20,,21.94440269470215,20.175254821777344,24.118328094482422
2020-07-21,,16.27333641052246,15.39924430847168,16.9637451171875
2020-07-22,,15.00980281829834,11.537093162536621,18.81875228881836
2020-07-23,,16.546560287475586,13.33110523223877,20.465694427490234
2020-07-24,,19.962369918823242,17.964412689208984,22.319190979003906
2020-07-25,,26.473892211914062,23.22515106201172,28.941118240356445
2020-07-26,,29.381235122680664,20.326923370361328,33.997859954833984
